"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"53",1.0198925,0.4957025,0.1717443,2.978685,0.9600083,0.0471027,2.1753325,0.403194,0.3323494,2.27115,0.4896643,0.1052409,0.51245525,0.6706024,0.1523103,1.699455,0.8698826,0.266214,2.4014275,0.3726915,0.0347118,0.7424205,0.31539083,0.242448,1.9846175,0.7794531,0.02485488,1.2863375,0.5102009,0.3301375,2.45227,0.7119311,0.184338,2.43097,0.9068692,0.259545,1.677115,0.8009788,0.1336293,1.662975,0.7686507,0.735853,1.5440925,0.9367571,0.0672969,2.9075675,0.9117132,0.2160414,0.6276917,0.761222372493507,0.869089253281227,0.242460840188435,0.0743924705012112,0.268199184229038,0.546396846432016,0.268199184229038,0.0738571765189851,0,9041.45365262809,0.000147933,36469502.4741323,1e-04,0,0.0598199367523193,120.267771959305,"4_91_16",4,91,16,1726,TRUE,TRUE,4,0.0144732914605014,3,FALSE
"54",1.5592425,0.5051504,0.206103,2.9514575,0.9690824,0.00154311,2.382495,0.5213344,0.3284314,2.5428175,0.4729028,0.0843219,0.5455865,0.6065314,0.1495803,1.527,0.8872146,0.2021754,2.30387,0.35411875,0.0525453,0.5019995175,0.3944146,0.288987,1.3680525,0.9837369,0.062595,0.73843375,0.4222214,0.3114211,2.67507,0.7375007,0.2756895,2.1478125,0.9939898,0.2650023,2.298215,0.71314,0.1174458,1.54285,0.843781,0.6336945,1.2305375,0.8193706,0.03645,2.306955,0.899473,0.208674,0.6315572,0.752787487253703,0.874921675299791,0.177800998565129,0.0756950342014195,0.262156620784276,0.569238299558915,0.262156620784276,0.120957546457842,0,12607.5590618754,0.000245726,36469502.4741323,1e-04,0,0.0593819618225098,120.409121990204,"4_91_18",4,91,18,1728,TRUE,TRUE,5,0.0313368661479567,1,FALSE
"55",1.0198925,0.4957025,0.1717443,2.978685,0.9600083,0.0471027,2.1753325,0.403194,0.3323494,2.27115,0.4896643,0.1052409,0.51245525,0.6706024,0.1523103,1.699455,0.8698826,0.266214,2.4014275,0.3726915,0.0347118,0.7424205,0.31539083,0.242448,1.9846175,0.7794531,0.02485488,1.2863375,0.5102009,0.3301375,2.7595675,0.6565975,0.184338,2.43097,0.9068692,0.259545,1.677115,0.8009788,0.1336293,1.662975,0.7686507,0.735853,1.5440925,0.9367571,0.0672969,2.9075675,0.9117132,0.2160414,0.6276917,0.761222372493507,0.869089253281227,0.242460840188435,0.0743924705012112,0.268199184229038,0.546396846432016,0.268199184229038,0.0738571765189851,0,9041.45365262809,0.000147933,36469502.4741323,1e-04,0,0.0593979358673096,122.395854949951,"4_93_8",4,93,8,1756,TRUE,TRUE,4,0.0144732914605014,NA,NA
"56",1.900035,0.4920786,0.1323867,2.9636025,0.9749862,0.0735474,1.918565,0.4332016,0.3500431,2.3560675,0.4622327,0.0531933,0.56390625,0.731753,0.1819185,1.89174,0.5312093,0.2461005,2.1024,0.4664901,0.0465273,0.9881125,0.473285,0.1401252,2.1659425,0.5280873,0.2068287,2.1962125,0.6359573,0.4023995,2.5293175,0.7188058,0.1669221,2.1772575,0.8209729,0.2489271,1.524455,0.927011,0.1595166,1.607605,0.8634706,0.7066455,2.5375025,0.820842,0.0514752,1.9957175,0.7960116,0.2314512,0.6349955,0.762166229889501,0.841691449730113,0.281741275537536,0.0742452929571832,0.294932062829473,0.53204221778277,0.294932062829473,0.0487809714273365,0,6010.71805466918,6.48214e-05,36469502.4741323,1e-04,0,0.0595238208770752,122.807392120361,"4_93_14",4,93,14,1762,TRUE,TRUE,2,0.00598149892600318,3,FALSE
"57",1.0198925,0.4957025,0.1717443,2.978685,0.9600083,0.0471027,2.1753325,0.403194,0.3323494,2.27115,0.4896643,0.1052409,0.51245525,0.6706024,0.1523103,1.699455,0.8698826,0.266214,2.4014275,0.3726915,0.0347118,0.7424205,0.3847042,0.2777154,1.83135,0.8786291,0.1035882,1.1374125,0.31265194,0.32171455,2.47668,0.7119311,0.184338,2.43097,0.9068692,0.259545,1.677115,0.8009788,0.1336293,1.662975,0.7686507,0.735853,1.5440925,0.9367571,0.0672969,2.9075675,0.9117132,0.2160414,0.6276917,0.760380143904658,0.869309889512056,0.246613268990872,0.0745235554628672,0.267973078226627,0.544897259436612,0.267973078226627,0.0715812280192782,0,9041.45365262809,0.000147933,36469502.4741323,1e-04,0,0.066431999206543,124.471182107925,"4_94_19",4,94,19,1786,TRUE,TRUE,3,0.0136659616514709,3,FALSE
"58",1.59389,0.496161,0.1080837,2.8308525,0.8673619,0.0377916,2.483595,0.4298738,0.320647,2.5580525,0.51434,0.1002144,0.516511575,0.6823106,0.1570998,1.4961025,0.8416432,0.2116734,2.6206525,0.33430707,0.0487617,0.57355275,0.30553448,0.2932839,2.2367825,0.9317318,0.054696,1.777,0.4528345,0.35566,2.5428075,0.8137076,0.2122359,2.418645,0.8675369,0.2360454,1.3828575,0.8105926,0.0996051,2.084275,0.739677,0.697293,1.5774875,0.9360088,0.0433767,2.15586,0.9208139,0.2116581,0.6338963,0.765457032164555,0.873734937990194,0.206577113650828,0.0737298538816306,0.263397349631679,0.559188204632855,0.263397349631679,0.106544624526266,0,5440.63274892208,4.9188e-05,36469502.4741323,1e-04,0,0.0606119632720947,125.12110710144,"4_95_9",4,95,9,1795,TRUE,TRUE,5,0.0261089581132423,2,FALSE
"59",0.953825,0.5129603,0.1923192,2.9232675,0.9809341,0.01955508,2.9611425,0.524749,0.3130342,2.625645,0.5480814,0.1357671,0.521959325,0.5899505,0.1760046,1.8619975,0.9217715,0.128274,2.6986025,0.302609075,0.1007379,0.5815375,0.305723361,0.1749207,1.5597175,0.8560415,0.0680904,1.3687825,0.34019967,0.424943,2.792685,0.7663652,0.073785,2.35265,0.7897718,0.2458941,1.3579475,0.8842347,0.1222251,2.83658,0.7815202,0.739245,1.520115,0.9883562,0.02720148,2.98092,0.7941671,0.2356527,0.6260882,0.753496283480772,0.877471999649187,0.216096985441857,0.0755864416656525,0.259470193348004,0.555823375604765,0.259470193348004,0.080658211205052,0,8407.34889092326,0.000130544,36469502.4741323,1e-04,0,0.0591809749603271,125.391904115677,"4_95_13",4,95,13,1799,TRUE,TRUE,1,0.0169786620053781,1,FALSE
"60",1.8545425,0.5045442,0.2376144,2.940095,0.9495615,0.0522441,2.1710375,0.31722287,0.3213487,2.55802,0.5764503,0.1252485,0.503322525,0.7724937,0.1489044,1.89174,0.5312093,0.2461005,2.1024,0.4664901,0.0465273,0.9881125,0.473285,0.1401252,2.1659425,0.5280873,0.2068287,2.1962125,0.6359573,0.4023995,2.5293175,0.7188058,0.1669221,2.1772575,0.8209729,0.2489271,1.281755,0.9355342,0.2343351,2.1212075,0.9366227,0.7754235,2.1681175,0.7867107,0.0504783,2.39562,0.7586484,0.2219517,0.6344525,0.763015515816693,0.846773500987428,0.317487759404979,0.0741126123148824,0.290159465032556,0.518633854499795,0.290159465032556,0.0520417609444946,0,7859.7776043766,0.000115528,36469502.4741323,1e-04,0,0.0595459938049316,127.009970903397,"4_96_17",4,96,17,1822,TRUE,TRUE,4,0.00656548763046515,3,TRUE
"61",1.5920625,0.5083137,0.2238195,2.842055,0.8584971,0.02905746,2.3448825,0.4522899,0.3201067,2.530725,0.5059631,0.0924285,0.518813325,0.6964597,0.1599111,1.818005,0.8879384,0.1857306,2.35143,0.405735,0.0795033,0.885375,0.3816942,0.2481903,2.0657225,0.8741414,0.072756,2.0412975,0.4046115,0.34807155,2.608775,0.7877971,0.1523937,2.154435,0.9580539,0.2917851,2.7189775,0.8020267,0.1480404,2.155925,0.794942,0.7473,1.618735,0.9302779,0.0339975,2.220495,0.8408256,0.2122902,0.6339878,0.759791333675828,0.863564335790785,0.232399192322989,0.0746150614614837,0.27380019761224,0.550013502975895,0.27380019761224,0.0724595177436845,0,8167.54942499819,0.000123968,36469502.4741323,1e-04,0,0.0587489604949951,127.382385015488,"4_97_3",4,97,3,1827,TRUE,TRUE,4,0.0140611602542575,3,FALSE
"62",1.1386,0.496511,0.1633716,2.945895,0.939478,0.0447138,2.175775,0.42334,0.3310936,2.2816825,0.489301,0.0995577,0.5182498,0.6760645,0.1574448,1.6033825,0.8711867,0.1370889,2.8807275,0.304629947,0.0954117,0.58340125,0.32677717,0.2098032,1.4670975,0.9147155,0.02978883,1.0931325,0.4110739,0.33205665,2.7113775,0.8819457,0.2955426,2.520445,0.8816839,0.2370153,0.997855,0.8803868,0.0938316,2.1661825,0.740223,0.674132,1.4446425,0.9988471,0.01089927,1.5377425,0.8501125,0.208677,0.6309953,0.759979672855949,0.874596112241105,0.182839652321023,0.0745858042007029,0.26249757932301,0.567491397366079,0.26249757932301,0.106437705539308,0,9174.00703745742,0.000151568,36469502.4741323,1e-04,0,0.0588448047637939,127.99586892128,"4_97_12",4,97,12,1836,TRUE,TRUE,4,0.0261690481689309,1,FALSE
"63",1.0749075,0.5113986,0.1950759,2.928905,0.9785639,0.01595268,2.845415,0.5240658,0.3161137,2.60908,0.5330461,0.1254783,0.52668475,0.5932664,0.1707198,1.7949975,0.9148597,0.1430541,2.619655,0.31291101,0.0910992,0.56562975,0.32346162,0.1977339,1.521385,0.881581,0.0669915,1.2427125,0.35660403,0.4022385,2.7691625,0.7605923,0.2756895,2.1478125,0.9939898,0.2650023,2.298215,0.8500159,0.121269,2.577835,0.7939725,0.718135,1.4621975,0.9545588,0.02905119,2.8461275,0.8152287,0.2302572,0.627182,0.747959836063756,0.884770699176425,0.198929891305498,0.076430560027003,0.251623538764114,0.561876545294197,0.251623538764114,0.116641382729994,0,9247.37633877147,0.00015358,36469502.4741323,1e-04,0,0.067601203918457,128.858356952667,"4_98_5",4,98,5,1848,TRUE,TRUE,2,0.0297251234719325,1,FALSE
"64",1.50124,0.494992,0.1043406,2.92123,0.9509034,0.045969,2.1544175,0.4858451,0.3333298,2.61416,0.4847573,0.0574626,0.57039525,0.7035416,0.172254,1.94001,0.5594375,0.2822307,1.9636,0.4936137,0.01038522,1.0809375,0.5913071,0.2845233,2.577875,0.4827329,0.298416,2.44683,0.4690178,0.4059675,2.4927675,0.6400411,0.0051351,2.5464675,0.8342736,0.2560773,1.9929225,0.7856943,0.1292412,1.4273675,0.826589,0.7020495,2.12662,0.7343647,0.0674757,1.8912675,0.8342666,0.2335239,0.630839,0.769662497822333,0.855080080719745,0.239908424309575,0.0730658585131365,0.282184947901262,0.547316573942097,0.282184947901262,0.0571466149633634,0,6511.92300591722,7.85659e-05,36469502.4741323,1e-04,0,0.0598020553588867,129.594726085663,"4_98_16",4,98,16,1859,TRUE,TRUE,4,0.00896251072628427,3,FALSE
"65",1.599135,0.5001804,0.1315488,2.8329375,0.8692162,0.0346326,2.23975,0.5878029,0.3335965,2.3015075,0.4183399,0.0674727,0.537646,0.5898168,0.167778,1.63632,0.9619151,0.1700427,2.471,0.3835534,0.0875829,0.8480075,0.34816609,0.2399211,1.974355,0.9554849,0.2405775,2.825415,0.4083754,0.393404,2.4848375,0.881028,0.0431817,2.661535,0.6980669,0.1957779,1.050445,0.8893174,0.0899613,2.5584825,0.7300597,0.7623705,1.9859975,0.9969501,0.0352539,1.9221575,0.8726539,0.2227488,0.6335948,0.769437389941993,0.851488894589995,0.291686577577781,0.0731015532735964,0.285659892110264,0.528345941821768,0.285659892110264,0.0511714769515251,0,4958.26605863768,3.59601e-05,36469502.4741323,1e-04,0,0.0616950988769531,129.906768083572,"4_99_1",4,99,1,1863,TRUE,TRUE,2,0.00656379134313999,3,FALSE
"66",1.1018425,0.5113132,0.1848057,2.9053,0.9599607,0.01558821,2.7318025,0.5645944,0.3245629,2.577045,0.4889454,0.1036053,0.5423015,0.5549498,0.1723488,1.78913,0.8917492,0.1314603,2.5827975,0.31081164,0.1195062,0.565844,0.3717171,0.2806122,1.3106775,0.7344753,0.1212606,1.1795275,0.3770266,0.32550875,2.963265,0.8254109,0.298203,2.4572575,0.9330086,0.2711808,2.39591,0.8141976,0.1190076,2.4577425,0.833603,0.6715105,1.22197,0.9269571,0.02187666,2.55465,0.8317193,0.2253852,0.6295484,0.749686648556808,0.885161148804296,0.139237210326978,0.0761682841983484,0.251196869142975,0.582434889232125,0.251196869142975,0.128819792113798,0,8796.62189864073,0.000141219,36469502.4741323,1e-04,0,0.0596230030059814,130.046004056931,"4_99_3",4,99,3,1865,TRUE,TRUE,4,0.0342715257416192,1,FALSE
"67",1.1426775,0.5086728,0.1933764,2.93559,0.9740139,0.01869285,2.6976225,0.5110584,0.3203776,2.527175,0.5200471,0.1141626,0.52909725,0.6280634,0.172824,1.83908,0.8886013,0.1484199,2.625325,0.31850842,0.0946716,0.59752025,0.3327747,0.2086134,1.5502075,0.7448374,0.000568407,1.2404975,0.5682946,0.407994,2.9612525,0.9074278,0.1844115,2.2115375,0.8588758,0.2645217,1.2506375,0.8586413,0.1072188,2.5188225,0.8064591,0.69461,1.592135,0.9225884,0.02448222,2.491615,0.8176745,0.2257572,0.627578,0.758348491597819,0.873453244099326,0.225027058267968,0.0748388181037843,0.263691002072326,0.552648390843821,0.263691002072326,0.0866715643876554,0,10321.5875107941,0.000183038,36469502.4741323,1e-04,0,0.0628039836883545,130.527951955795,"4_99_10",4,99,10,1872,TRUE,TRUE,5,0.0190202730572525,1,FALSE
"68",1.0749075,0.5113986,0.1950759,2.928905,0.9785639,0.01595268,2.845415,0.5240658,0.3161137,2.60908,0.5330461,0.1254783,0.52668475,0.5932664,0.1707198,1.7949975,0.9148597,0.1430541,2.619655,0.31291101,0.0910992,0.56562975,0.32346162,0.1977339,1.521385,0.881581,0.0669915,1.2427125,0.35660403,0.4022385,2.7691625,0.7605923,0.2756895,2.1478125,0.9939898,0.2650023,2.298215,0.8500159,0.121269,2.577835,0.7939725,0.718135,1.4621975,0.9545588,0.02905119,2.8461275,0.8152287,0.2302572,0.6264971,0.747937261966704,0.884376966283142,0.200220241444951,0.0764339827200802,0.252053064831131,0.561423832312183,0.252053064831131,0.117334135136826,0,9981.03288605651,0.000173699,36469502.4741323,1e-04,0,0.0598568916320801,130.936018943787,"4_99_16",4,99,16,1878,TRUE,TRUE,3,0.0299671605273698,1,FALSE
"69",1.900035,0.4920786,0.1323867,2.9636025,0.9749862,0.0735474,1.918565,0.400779,0.3432835,2.381695,0.4975127,0.0706914,0.551413,0.7624067,0.1806153,1.896435,0.5496977,0.2553756,2.131885,0.4681694,0.02380161,0.98794,0.4346807,0.0738228,2.334505,0.6457713,0.2068287,2.1962125,0.6359573,0.4023995,2.5293175,0.7188058,0.1669221,2.1772575,0.8209729,0.2489271,1.524455,0.927011,0.1595166,1.607605,0.8634706,0.7066455,2.5375025,0.820842,0.0514752,1.9957175,0.7960116,0.2314512,0.6349955,0.764258180907886,0.843399791970356,0.29711184976872,0.073918046401662,0.293336408143725,0.526318639812512,0.293336408143725,0.0489524486229073,0,6010.71805466918,6.48214e-05,36469502.4741323,1e-04,0,0.0632369518280029,131.25070810318,"4_100_1",4,100,1,1882,TRUE,TRUE,2,0.0058360134626573,3,FALSE
"70",1.0224975,0.5052022,0.2156019,2.950625,0.9689011,0.02091426,2.194815,0.3850801,0.3420094,2.5611325,0.5319618,0.1134024,0.53326775,0.6070256,0.1756497,1.8549825,0.8398008,0.1565976,2.5350025,0.33448487,0.0874089,0.62914125,0.305124959,0.1768665,1.6777575,0.8397931,0.1062375,1.562715,0.5750643,0.3905765,2.9937725,0.6785922,0.0455673,2.720005,0.9776644,0.2991651,2.9240025,0.7574808,0.1844205,0.6152435,0.8547171,0.662497,1.011185,0.924477,0.0586869,2.823355,0.8927285,0.2174907,0.6276218,0.751674368604429,0.882509375008433,0.102075819317444,0.0758652580303813,0.254080543366224,0.594874665615198,0.254080543366224,0.171302682454514,0,8805.62896495513,0.000141466,36469502.4741323,1e-04,0,0.0603911876678467,131.391207933426,"4_100_3",4,100,3,1884,TRUE,TRUE,5,0.0495508228810795,2,FALSE
"71",1.179755,0.5091544,0.1823706,2.9097125,0.9566945,0.01968864,2.7242825,0.5368135,0.3224413,2.5611525,0.5057153,0.1055496,0.53710925,0.6023608,0.1748688,1.7901475,0.9619151,0.1700427,2.471,0.3835534,0.0875829,0.8480075,0.34816609,0.2399211,1.974355,0.9554849,0.2405775,2.825415,0.4083754,0.393404,2.4848375,0.881028,0.0431817,2.661535,0.6980669,0.1957779,1.050445,0.8893174,0.0899613,2.5584825,0.7300597,0.7623705,1.9859975,0.9969501,0.0352539,1.9221575,0.8726539,0.2227488,0.6284645,0.769130954637637,0.86317742374958,0.290817254757268,0.0731501159146453,0.274188151872589,0.528670065528131,0.274188151872589,0.0461208547933732,0,8389.5535534276,0.000130056,36469502.4741323,1e-04,0,0.0601329803466797,132.018592119217,"4_100_12",4,100,12,1893,TRUE,TRUE,1,0.00513311468263205,3,FALSE
"72",1.1426775,0.5086728,0.1933764,2.93559,0.9740139,0.01869285,2.6976225,0.5110584,0.3203776,2.527175,0.5200471,0.1141626,0.52909725,0.6280634,0.172824,1.83908,0.8886013,0.1484199,2.625325,0.31850842,0.0946716,0.59752025,0.3327747,0.2022273,1.1106125,0.7389091,0.067845,1.27596,0.5682946,0.407994,2.9612525,0.9074278,0.1844115,2.2115375,0.8588758,0.2645217,1.2506375,0.8586413,0.1072188,2.5188225,0.8064591,0.69461,1.592135,0.9225884,0.02448222,2.491615,0.8176745,0.2257572,0.627578,0.758657307334595,0.873680817808559,0.224432890006543,0.0747909831174345,0.263453792740268,0.552860206767188,0.263453792740268,0.0861107422970198,0,10321.5875107941,0.000183038,36469502.4741323,1e-04,0,0.0707302093505859,132.681358098984,"4_101_2",4,101,2,1902,TRUE,TRUE,4,0.0188272805274906,1,FALSE
"73",1.1607725,0.5070096,0.192615,2.9433725,0.9729562,0.0193008,2.618815,0.4993453,0.3218245,2.52824,0.5123408,0.1131993,0.52761925,0.6113866,0.16281,1.72229,0.9003354,0.1795104,2.5128525,0.33310867,0.072111,0.588262,0.34990083,0.231981,1.55271,0.9014218,0.0734316,1.1207975,0.36093717,0.3679705,2.6918475,0.7462416,0.1810572,2.040575,0.8600602,0.2791974,2.92621,0.8128333,0.1229766,1.662975,0.8029493,0.692347,1.3240125,0.9215699,0.0589695,2.6599625,0.9270726,0.2092866,0.62852,0.748047771090059,0.884659594851412,0.170966010791933,0.0764172258235882,0.251744817499466,0.571599458029544,0.251744817499466,0.107645308939801,0,9149.75724353403,0.000150903,36469502.4741323,1e-04,0,0.0685641765594482,132.957096099854,"4_101_6",4,101,6,1906,TRUE,TRUE,1,0.0266463364786914,2,FALSE
"74",1.022055,0.5252047,0.2115357,2.8845725,0.9953051,0.0060855,2.5259375,0.6213098,0.3006616,2.892675,0.5797795,0.1498992,0.534288,0.5287453,0.1896753,1.92503,0.9563704,0.0327021,2.8573975,0.34315514,0.1439202,0.5630765,0.31572767,0.1437123,1.1814625,0.942852,0.1015797,1.3086675,0.3793968,0.478083,2.958505,0.8041393,0.1872474,2.1478125,0.9939898,0.2650023,2.298215,0.8500159,0.121269,2.577835,0.7939725,0.718135,1.4621975,0.9545588,0.02905119,2.9623,0.741315,0.2419161,0.6258992,0.750729743980486,0.874760891331461,0.203985870537159,0.0760094158596502,0.262325063417427,0.560100587845916,0.262325063417427,0.115297816365071,0,8740.13628843423,0.00013967,36469502.4741323,1e-04,0,0.0606908798217773,133.090234041214,"4_101_8",4,101,8,1908,TRUE,TRUE,5,0.0292287505578076,1,FALSE
"75",1.0115725,0.523965,0.2156409,2.888915,0.9933724,0.00509319,2.6560575,0.5935121,0.3058408,2.883085,0.5795625,0.1474842,0.5356045,0.6070256,0.1756497,1.8549825,0.8398008,0.1565976,2.5350025,0.33448487,0.0874089,0.62914125,0.305124959,0.1768665,1.6777575,0.8397931,0.1062375,1.562715,0.5750643,0.3905765,2.9937725,0.6785922,0.0455673,2.720005,0.9776644,0.2991651,2.9240025,0.7574808,0.1844205,0.6152435,0.8547171,0.662497,1.3528125,0.989822,0.002902107,2.900255,0.7366922,0.243393,0.6259871,0.750542933813757,0.881136565989304,0.18207525853527,0.0760378923263732,0.255560623493063,0.567756758688542,0.255560623493063,0.124895220878744,0,8651.77952049986,0.000137247,36469502.4741323,1e-04,0,0.0702691078186035,133.50722694397,"4_101_14",4,101,14,1914,TRUE,TRUE,5,0.0327238236737072,1,FALSE
"76",1.30623,0.521543,0.2093256,2.8563575,0.9518995,0.00335769,2.8155325,0.6166058,0.3089857,2.82541,0.5404696,0.119115,0.5448335,0.5593122,0.1866048,1.8721525,0.9831013,0.0746526,2.62167,0.34016516,0.1310769,0.714049,0.305877501,0.1775898,1.744655,0.9415773,0.1777359,2.75283,0.4427846,0.4487565,2.7436125,0.9013105,0.1523937,2.154435,0.9580539,0.2917851,2.7189775,0.8020267,0.1480404,2.155925,0.7632936,0.7451815,1.84703,0.9978573,0.00440625,1.9326725,0.7891005,0.2320296,0.6291614,0.753359026874475,0.878212150752632,0.212160186835929,0.0756074825140723,0.258685319474377,0.557217313540619,0.258685319474377,0.101426420831281,0,8509.92734251195,0.000133357,36469502.4741323,1e-04,0,0.0615520477294922,133.708847999573,"4_101_17",4,101,17,1917,TRUE,TRUE,3,0.0242734184822921,1,FALSE
"77",1.266795,0.499696,0.1005945,2.87961,0.9495055,0.0470958,2.2279075,0.5623824,0.3375778,2.422875,0.4661653,0.0794988,0.55360875,0.6223885,0.1744359,1.7764675,0.9338465,0.2010573,2.3644225,0.410012,0.0729588,0.899795,0.36946632,0.2652489,2.016845,0.9764079,0.2050608,2.5213625,0.4404858,0.366831,2.473235,0.8386913,0.01458762,2.51431,0.6382449,0.2206092,1.6114025,0.8721737,0.1077816,1.688075,0.7613896,0.7410195,1.855085,0.9664329,0.0573618,1.7934575,0.9544062,0.2093502,0.6300122,0.764961568575928,0.856096332372264,0.27326627318694,0.073807688630548,0.281193795555924,0.535171894996616,0.281193795555924,0.0577774159444889,0,7391.04549747259,0.000102674,36469502.4741323,1e-04,0,0.0601580142974854,134.025495052338,"4_102_2",4,102,2,1921,TRUE,TRUE,5,0.00883667107919048,3,FALSE
"78",1.2889475,0.5064839,0.1768263,2.9025,0.9386961,0.01509321,2.36705,0.5766939,0.3383545,2.473495,0.4250732,0.0680529,0.55932275,0.5414454,0.1630965,1.67267,0.8561122,0.1631742,2.4047125,0.33353182,0.0966048,0.5712235,0.4070594,0.2737398,1.3050725,0.7707794,0.1255335,0.98114,0.3936166,0.32006945,2.882595,0.8254109,0.298203,2.4572575,0.9330086,0.2958942,2.78669,0.6709244,0.1099608,1.9773725,0.820632,0.702543,1.361455,0.8924849,0.0348144,2.6267675,0.8208847,0.2396727,0.6315821,0.749334718778936,0.878992741995305,0.174257156697088,0.0762218100526856,0.257854973517885,0.570463745865798,0.257854973517885,0.105303567366281,0,6451.9002077249,7.69199e-05,36469502.4741323,1e-04,0,0.0608057975769043,134.305284976959,"4_102_6",4,102,6,1925,TRUE,TRUE,3,0.0258061893257409,2,FALSE
"79",1.0006575,0.5107238,0.1769505,2.90294,0.9575478,0.01856127,2.8520425,0.5044672,0.3166462,2.5568525,0.5363256,0.1285254,0.521217425,0.6071733,0.1722927,1.79141,0.9663517,0.1410903,2.6472625,0.31998087,0.0926373,0.63909925,0.3876911,0.2182674,1.5656475,0.9463835,0.1407084,1.3813175,0.4127945,0.4010825,2.765855,0.7678058,0.0728955,2.46433,0.8081818,0.2453436,1.4152525,0.8436193,0.1203126,2.756735,0.7447702,0.7757405,1.475955,0.9394878,0.0414756,2.86997,0.8352067,0.2288106,0.6268205,0.758032233319621,0.875637343920256,0.205506788766926,0.0748877742577291,0.261405545753659,0.5595652490492,0.261405545753659,0.0815655924614299,0,7966.36730007292,0.000118451,36469502.4741323,1e-04,0,0.063474178314209,134.381824016571,"4_102_7",4,102,7,1926,TRUE,TRUE,2,0.0173551261815334,3,FALSE
"80",1.1899175,0.5087617,0.2031825,2.958655,0.9945596,0.02389812,2.781495,0.511687,0.3092527,2.60497,0.577669,0.1383876,0.509237175,0.6678689,0.1664112,1.7384525,0.9108991,0.1771269,2.2374175,0.33184937,0.01562277,0.749883,0.4452206,0.1881639,1.34578,0.5624517,0.0502536,1.5118375,0.3887894,0.30001859765,2.8549975,0.839161,0.1612461,2.37298,0.7235826,0.2315595,1.4527575,0.8788818,0.1252608,1.87061,0.9903603,0.793296,2.4059425,0.567393,0.0770022,2.34047,0.7207056,0.2295255,0.6255737,0.762763341262559,0.873118585791979,0.255384856978918,0.0741520333467311,0.264039442923188,0.541715886740144,0.264039442923188,0.0604555343994162,0,15305.4124510989,0.000319709,36469502.4741323,1e-04,0,0.0605919361114502,134.448197126389,"4_102_8",4,102,8,1927,TRUE,TRUE,1,0.00986866111087496,3,FALSE
"81",1.4865825,0.5099216,0.1865007,2.9123825,0.9584347,0.01925256,2.7325,0.5367715,0.3226351,2.56744,0.5086812,0.1059501,0.53713925,0.6048234,0.1740813,1.7837275,0.9446923,0.1671924,2.5405425,0.33567977,0.0860556,0.7948625,0.34882731,0.2318958,1.9120825,0.9276641,0.211509,2.5607725,0.399834,0.394717,2.5432175,0.8622386,0.0876966,2.5893175,0.7503702,0.2090091,1.2985875,0.8819716,0.0980952,2.5479375,0.7483948,0.753745,1.89082,0.9810391,0.033018,2.0287675,0.8602317,0.2223153,0.6285275,0.763903034740271,0.872597864624627,0.248141089722924,0.0739737043908915,0.264580696939314,0.544344470416649,0.264580696939314,0.0778920956670059,0,8868.93369014459,0.000143202,36469502.4741323,1e-04,0,0.0619518756866455,134.724093914032,"4_102_12",4,102,12,1931,TRUE,TRUE,2,0.0158338390631418,1,FALSE
"82",1.1426775,0.5086728,0.1933764,2.93559,0.9740139,0.01869285,2.6976225,0.5110584,0.3203776,2.527175,0.5200471,0.1141626,0.52909725,0.6147221,0.1648128,1.7456475,0.8979883,0.1732923,2.5353475,0.33018862,0.0766233,0.5901135,0.34647559,0.2260302,1.1106125,0.7389091,0.067845,1.27596,0.5682946,0.407994,2.9612525,0.9074278,0.1844115,2.2115375,0.8588758,0.2645217,1.2506375,0.8586413,0.1072188,2.5188225,0.8064591,0.69461,1.592135,0.9225884,0.02448222,2.491615,0.8176745,0.2257572,0.627578,0.760181454299747,0.873011655744508,0.229660388580802,0.0745544460323115,0.264150679877427,0.550993854823414,0.264150679877427,0.0821148265435934,0,10321.5875107941,0.000183038,36469502.4741323,1e-04,0,0.059967041015625,134.790106058121,"4_102_13",4,102,13,1932,TRUE,TRUE,4,0.017405792454614,1,FALSE
