"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","email_flow_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"3463",2022-08-07,1094489,0,-55592.8186290179,0,-9472.34279772742,0,-43826.7601725088,4086.77523884904,0,566269.442642373,261715.709287012,6535.23516679925,44171.7970443025,97782.2156133992,0,0,7.05356353031196e-19,0,37269.7035262698,1340.19947879946,0,0,124188.661441976,58435.495726612,0,0,0,1092903.31356714,"3_95_13",7,FALSE
"3464",2022-08-14,989555,0,-36081.1448773199,0,-1691.48978530847,-19757.0446333552,-38097.7719146645,0,0,509326.03456746,230444.349390538,5392.55848338301,37601.5730140773,113129.884616954,0,0,1.19944154590058e-19,0,37237.9061123473,291.683513329931,0,0,125053.883478076,37782.1048194036,0,0,0,1000632.52678492,"3_95_13",7,FALSE
"3465",2022-08-21,870487,0,6487.88709736191,0,0,-21276.8172974595,-24061.750682946,0,0,458422.254668876,202411.875268415,3867.58917764568,21834.7454497582,97121.636664433,0,0,2.03962155561494e-20,0,37233.8931544247,393.058846772856,0,0,37436.0758400797,60450.6235821186,0,0,0,880321.07176948,"3_95_13",7,FALSE
"3466",2022-08-28,882402,0,43487.0855671613,0,0,-13829.9312433486,-10025.7294512275,0,62223.8332672451,428343.360598759,167372.817400751,3566.07268884378,12628.3303487119,102915.026801666,0,0,3.46832749319652e-21,0,32316.8698136855,224.12098041823,0,0,116576.030661663,68378.6889230492,0,0,0,1014176.57635738,"3_95_13",7,FALSE
"3467",2022-09-04,842418,0,36781.1540863215,-3694.87540506743,0,-6383.04518923784,-286.449412892214,0,62223.8332672451,458050.09154221,150408.246378887,2936.00707012368,11564.3558994941,109172.334265358,0,0,5.89780764325961e-22,0,25162.3864642442,387.52394903901,0,0,6382.3428365136,51912.3330918397,0,0,0,904616.238844078,"3_95_13",7,FALSE
"3468",2022-09-11,833846,0,-31790.0274381312,0,-13701.0672609986,-3495.47712743977,0,0,0,492505.432033601,115104.061329903,2745.00494314382,12270.8313251137,115899.64098908,0,0,1.00290803175664e-22,0,24275.7613495155,50.9425604602344,0,0,45202.4849448984,42517.1026776903,0,0,0,801584.690326837,"3_95_13",7,FALSE
"3469",2022-09-18,782086,0,-131505.965872281,0,-26048.9426937504,-16261.5675059154,0,4086.77523884904,0,484084.897517861,96569.014707565,2692.8982478367,8176.61327234949,90030.3033640958,0,0,1.70542103269762e-23,0,24164.2856858874,77.1766237244779,0,0,20479.212712611,53052.2903008788,0,0,0,609596.991599712,"3_95_13",7,FALSE
"3470",2022-09-25,508056,0,-192932.825876498,0,-17760.6427457389,-22340.6581623324,0,0,0,466558.580585168,108123.741899625,2236.18682562402,8135.80340636586,72673.6978340302,0,0,2.90002752662486e-24,0,25063.5729968277,12.7962147080136,0,0,10145.6416568458,75519.7935827829,0,0,0,535435.688217408,"3_95_13",7,FALSE
"3471",2022-10-02,638213,0,-165582.023904592,0,-9472.34279772742,-14893.7721082216,0,0,0,494714.686548148,133530.587644075,2164.70966474822,11355.7553506037,54084.0560212406,0,0,4.93142719242696e-25,0,30745.2769734933,106.209047115685,0,0,64840.110457183,65048.4720059665,0,0,0,666641.724902034,"3_95_13",7,FALSE
"3472",2022-10-09,771555,0,-73316.0195358808,-17117.0329910876,-11840.4284971593,-7446.88605411081,0,0,0,501451.454915477,141784.571677896,1996.60790630727,4607.80142928898,52935.2497305071,0,0,8.38577355936729e-26,0,31468.5377474454,36.5980118743547,0,0,50371.8914342797,54089.7851312602,0,0,0,729022.130906097,"3_95_13",7,FALSE
"3473",2022-10-16,654155,0,-1876.77224693752,0,-17760.6427457389,-911.863598462548,-43826.7601725088,0,0,486726.513385917,153257.946951741,2343.94497044978,4922.76047137682,98966.1528617977,0,0,1.42598066330521e-26,0,31559.83805154,155.992309687912,0,0,24101.4695927874,69250.2636385211,0,0,0,806908.843470171,"3_95_13",7,FALSE
"3474",2022-10-23,1069448,0,-15338.3608028181,0,-9472.34279772742,0,-38097.7719146645,0,46667.8749504338,457052.554237955,139863.424524845,1704.47266787599,14705.3124695061,110186.774602149,0,0,2.42484588657769e-27,0,31571.3600333126,38.4544574715394,0,0,20627.5847584103,110672.167596878,0,0,0,870181.504783628,"3_95_13",7,FALSE
"3475",2022-10-30,807437,0,-81534.7151963806,0,-11840.4284971593,0,-24061.750682946,0,31111.9166336225,446672.969028814,166635.674308217,1667.77237700957,15260.8284573799,100626.130186953,0,0,4.12339222049761e-28,0,46503.2167774731,70.1515182313246,0,0,102399.955662908,129750.684274676,0,0,0,923262.404848798,"3_95_13",7,FALSE
"3476",2022-11-06,1713793,0,-92540.8286422271,305833.85483748,-17760.6427457389,0,-10025.7294512275,0,77779.7915840563,529363.220327379,214983.539278654,2317.40485926713,5605.51997229824,117589.123281744,0,0,7.01172948688156e-29,0,53675.9663955638,1934.10966094933,0,0,99861.2092011871,347940.977791768,0,0,0,1636557.51635115,"3_95_13",7,FALSE
"3477",2022-11-13,731188,0,27105.9127622475,0,-9472.34279772742,0,-286.449412892214,0,15555.9583168113,541771.061616305,192043.264634873,2301.30432639131,6999.50611932405,84651.3044757141,0,0,1.19232776723993e-29,0,54534.7761023718,104.7071299236,0,0,27124.359714715,137421.582991441,0,0,0,1079854.9459795,"3_95_13",7,FALSE
"3478",2022-11-20,2793394,0,230646.422016417,421333.905871445,-1691.48978530847,0,0,0,202227.458118546,617007.108607868,329054.200528241,4920.55969034914,69222.8162508887,122050.697485059,0,0,2.0275247457723e-30,0,54642.3738984695,6250.91961336661,0,0,136152.926111361,414397.381511393,0,0,0,2606215.2799181,"3_95_13",7,FALSE
"3479",2022-11-27,2009951,0,375649.888373475,0,0,0,0,4086.77523884904,155559.583168113,576291.247523547,284200.728491375,5336.78810006022,57605.1356530316,83558.4585993438,0,0,3.44775715844903e-31,0,41366.0507116991,5516.70534327578,0,0,46628.8754672337,392209.925668825,0,0,0,2028010.16233883,"3_95_13",7,FALSE
"3480",2022-12-04,1584944,0,348604.322134311,0,-13701.0672609986,0,0,4086.77523884904,77779.7915840563,476804.742167423,206509.518357927,3407.86362502565,44348.0971539686,96455.4168998462,0,0,5.86282828282258e-32,0,20387.831525375,2011.87556771886,0,0,16902.3253215159,216779.775295738,0,0,0,1500377.26761076,"3_95_13",7,FALSE
"3481",2022-12-11,1697501,0,166671.835641803,0,-26048.9426937504,0,0,4086.77523884904,62223.8332672451,480295.413213153,263759.677454719,3874.57878958986,70457.0272436111,76150.1889798187,0,0,9.96959875484008e-33,0,17917.9418071322,4352.287338267,0,0,21311.6225457277,208487.22556505,0,0,0,1353539.46439122,"3_95_13",7,FALSE
"3482",2022-12-18,581919,0,-41967.0775603926,0,-17760.6427457389,0,0,4086.77523884904,0,421530.161346119,131866.162043399,2283.95900505826,59040.4690456026,44321.7739753258,0,0,1.69530633574445e-33,0,17613.1438097819,133.763007696505,0,0,11282.5075000028,139348.27960103,0,0,0,771779.274266733,"3_95_13",7,FALSE
"3483",2022-12-25,863564,0,-154271.939272576,128186.831528649,-9472.34279772742,0,0,0,186671.499801735,420826.748008731,114703.374669873,1663.45928205678,56097.3017890242,30537.1891559422,0,0,2.88282772726432e-34,0,17574.7980607281,101.047183993524,0,0,54737.7973583343,109925.681153262,0,0,0,957281.445922026,"3_95_13",7,FALSE
"3484",2023-01-01,700012,0,-148079.256839038,70034.8990803768,-1691.48978530847,0,0,0,217783.416435358,416874.311517561,129127.623045541,1066.6205607112,88850.3752764357,45250.3026562388,0,0,4.90217934650407e-35,0,12955.3184035482,94.6510457844748,0,0,3893.29248530395,286576.916830217,0,0,0,1122736.98071273,"3_95_13",7,FALSE
"3485",2023-01-08,590586,0,-93391.963248513,0,0,0,0,0,31111.9166336225,374746.243582809,109149.716538188,1436.80544707389,64282.7552861647,43789.5661982312,0,0,8.33603829948446e-36,0,12410.9160980454,2243.62101488856,0,0,19678.505669524,143521.542089415,0,0,0,708979.625309449,"3_95_13",7,FALSE
