"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"1979",2022-02-20,726653,28137.9346144267,-125744.985406346,-11950.9437463355,0,680.112013645126,0,0,0,503742.189758509,152665.449984832,28473.8125218044,19572.534196027,64398.252133036,0,0,0.415094807648588,21430.9531266718,0,109.12355120921,0,0,40698.7138113661,23693.0460999147,0,0,745906.607753568,"4_93_14",3,FALSE
"1980",2022-02-27,884322,28068.419820722,-100028.113842286,0,0,313.897852451597,0,0,0,516941.130516267,125593.865296507,31708.8198650711,24088.622740979,79431.2820645321,0,0,0.0562201319264524,15551.3193597637,0,123.683812673061,0,0,48236.5237419675,19076.0563433906,0,0,789105.56379217,"4_93_14",3,FALSE
"1981",2022-03-06,854156,27998.9050270173,-64760.1468138415,0,0,22.421275175114,0,14757.7956274124,0,536084.707512025,151678.415663206,34930.6994598398,24427.6279531479,51698.2621584869,0,0,0.00761439998436029,4356.83791876446,0,82.9067868001905,0,0,24330.9591740386,24543.8718162377,0,0,830153.27117271,"4_93_14",3,FALSE
"1982",2022-03-13,1041636,27929.3902333125,-31888.6578909626,0,-14314.2633900962,0,0,0,0,512952.397431528,196864.234968592,36028.6614298562,63489.3063760311,118421.83467435,0,0,0.00103128669171754,681.449938486766,0,91.9682904830322,0,0,152619.542363577,25132.2347571651,0,0,1088008.10021361,"4_93_14",3,FALSE
"1983",2022-03-20,1023846,27859.8754396078,-18843.0808567023,0,-15415.3605739498,0,0,14757.7956274124,17753.7490016149,485119.227476354,214454.389159912,27984.3174210895,98176.323410096,93972.1616656884,0,0,0.000139676430152822,93.0855183760356,0,267.33973632826,0,0,145623.828211465,42250.4093513247,0,0,1134054.06072829,"4_93_14",3,FALSE
"1984",2022-03-27,984190,27774.4194801573,-26834.0937142317,0,-10019.9843730674,0,0,0,0,455234.997993311,193842.50345239,31852.5656844692,69636.8683395187,141279.729097609,0,0,1.89176348488507e-05,12.4627222777439,0,227.84115436641,0,0,52007.8071799939,76921.1932405999,0,0,1011936.31027631,"4_93_14",3,FALSE
"1985",2022-04-03,1024756,27688.9635207068,-35291.8220262931,0,-4624.60817218494,0,0,14757.7956274124,17753.7490016149,457035.567558745,151316.899900489,33489.4717106021,59027.7023899305,99125.8125686077,0,0,2.56218538574873e-06,1.6640359297382,0,326.478618611581,0,0,107162.624739154,84974.6689993176,0,0,1012744.96847521,"4_93_14",3,FALSE
"1986",2022-04-10,1010760,27603.5075612563,-24635.7048201749,0,-330.329155156067,0,0,0,0,483654.638830572,161598.119029574,27098.6222684485,98141.5760013961,127699.777674664,0,0,3.47019804689696e-07,0.222103058480981,0,7952.19518281528,0,0,158617.012192533,20872.2928072625,0,0,1088271.9296766,"4_93_14",3,FALSE
"1987",2022-04-17,1048608,27518.0516018058,-171.844027657296,0,0,0,-16002.9481799296,14757.7956274124,0,478933.999975267,157426.895838475,33246.6147151907,108994.684476884,113296.545413389,0,0,4.70000123782727e-08,0.0296432142778521,0,707.925043926958,0,0,141047.624772949,16381.8000281916,0,0,1076137.17492916,"4_93_14",3,FALSE
"1988",2022-04-24,962334,27425.1736505794,15189.3105094472,0,0,0,-30425.3582680144,0,0,455441.968777108,179948.540336426,32306.4739985164,93489.527619517,63358.3899146316,0,0,6.36563427706944e-09,0.00395633659685869,0,1127.26329944859,0,0,31904.5789702765,31469.8758616014,0,0,901235.748625881,"4_93_14",3,FALSE
"1989",2022-05-01,1008991,27332.295699353,12659.5175671034,0,0,0,-20744.5624554644,0,35507.4980032299,455966.118392954,224223.685456139,36542.6489914131,92708.3895788355,85408.0586514269,0,0,8.62155086753251e-10,0.000528032674980736,0,1206.26126506721,0,0,57901.0315836057,20076.170322702,0,0,1028787.1135844,"4_93_14",3,FALSE
"1990",2022-05-08,1075978,27239.4177481266,13581.6483612539,0,0,0,-11063.7666429143,0,0,475531.806770967,233066.421919688,43851.1654522681,73707.6798011254,90788.8595242383,0,0,1.1676941546769e-10,7.04739010034237e-05,0,1535.60212105263,0,0,51199.9280326342,20610.3941428465,0,0,1020049.15730176,"4_93_14",3,FALSE
"1991",2022-05-15,1285122,27146.5397969003,46636.6777226915,0,0,0,-1975.67261480613,0,0,507112.581031517,246847.202867963,28008.0478722672,55791.226197741,110850.058243066,0,0,1.58151318691555e-11,9.40580172677209e-06,0,8562.82293341873,0,0,79571.6316704762,22336.1837291658,0,0,1130887.29945981,"4_93_14",3,FALSE
"1992",2022-05-22,1475683,27044.243817704,111344.696661736,0,0,0,0,0,53261.2470048448,533458.119002169,284706.845725847,34809.6626702435,51126.6704807438,90268.2892397755,0,0,2.14198551082056e-12,1.25534566246227e-06,0,1966.61786450278,0,0,172820.693283173,41253.9191550354,0,0,1402061.00490703,"4_93_14",3,FALSE
"1993",2022-05-29,1485880,26941.9478385077,171964.079455654,-104744.467861056,0,0,0,0,71014.9960064598,520816.808417882,312841.30821215,42564.3784369432,43355.794964811,91186.1018027445,0,0,2.90108357396214e-13,1.67544753505153e-07,0,15248.2110465196,0,0,81521.1027523135,30887.7694190205,0,0,1303598.03049212,"4_93_14",3,FALSE
"1994",2022-06-05,1260758,26839.6518593114,191015.073529838,0,0,0,0,14757.7956274124,0,492551.338180989,266430.859840008,40278.9866697659,27818.1490029851,118923.054448438,0,0,3.92919833518799e-14,2.23613664869121e-08,0,12766.952329146,0,0,78927.6933960478,59639.2303453076,0,0,1329948.78522927,"4_93_14",3,FALSE
"1995",2022-06-12,1785492,26737.3558801151,165175.668438689,0,-8918.8871892138,0,0,0,0,518732.147366312,297070.833271668,42604.7438924248,23070.8917645221,88901.9188265162,0,0,5.32166659926963e-15,2.98446057365905e-09,0,407573.95842496,0,0,191700.97790984,33089.2911743301,0,0,1785738.89976017,"4_93_14",3,FALSE
"1996",2022-06-19,1324483,26628.1141465181,124350.427052067,0,-16956.8966313448,411.056711543757,-10866.1993814337,0,0,545532.614142784,303284.239596923,48470.2997143263,25628.6714421716,78309.8967290829,0,0,7.20761157311929e-16,3.98321136632354e-10,0,121123.488222953,0,0,78013.2891794587,11917.0946997085,0,0,1335846.09562476,"4_93_14",3,FALSE
"1997",2022-06-26,1429763,26518.8724129212,97958.9056251748,0,-11561.5204304623,1203.27510106445,-31808.3290983787,0,0,558939.946674918,350897.499373519,42196.4627689658,26869.2678722494,125897.866120816,0,0,9.76191642597319e-17,5.31619446704752e-11,0,67155.0264341838,0,0,159019.990103215,18976.0202710565,0,0,1432263.28322924,"4_93_14",3,FALSE
"1998",2022-07-03,1398221,26409.6306793243,87715.9177614529,55511.9974752759,-6166.14422957991,837.060939870924,-22127.5332858286,0,0,551269.927609485,348006.829587022,41905.4454823678,27066.54153173,126242.349002619,0,0,1.32214411585506e-17,7.09526083662283e-12,0,25831.0133855282,0,0,132629.236402046,31912.5326955835,0,0,1427044.8050369,"4_93_14",3,FALSE
"1999",2022-07-10,1315327,26300.3889457274,73772.7761800074,0,-1101.09718385356,470.846778677395,-12446.7374732786,14757.7956274124,17753.7490016149,524802.364177968,325597.269205197,42046.2475589811,25041.313914975,104145.77687174,0,0,1.79069865670961e-18,9.46969239965985e-13,0,5603.27237065662,0,0,117828.667963633,53945.9436138703,0,0,1318518.57755333,"4_93_14",3,FALSE
"2000",2022-07-17,1252591,26190.9362615216,41211.6703883886,0,-8918.8871892138,112.10637587557,-2963.50892220919,0,0,494998.770631901,310432.750293008,38035.9447499638,25950.3179346846,113653.843891463,0,0,2.42530420147716e-19,1.26387283299452e-13,0,4840.42833646281,0,0,82543.4578954989,20754.9560072197,0,0,1146842.78665456,"4_93_14",3,FALSE
"2001",2022-07-24,1138504,26081.4835773158,-4180.2837055412,0,-16956.8966313448,0,0,0,0,482240.279370892,295646.155966188,38471.0164633446,26970.8408286016,103672.756627227,0,0,3.2848075513225e-20,1.68682832616502e-14,0,1876.06328401792,0,0,137367.985984543,47061.7047510524,0,0,1138251.1065163,"4_93_14",3,FALSE
"2002",2022-07-31,1000073,25972.03089311,-42577.0107090183,0,-11561.5204304623,0,0,0,0,500244.227264369,287031.155439137,40028.3165337229,27020.1135493216,105313.375336647,0,0,4.44891022027405e-21,2.25132602558682e-15,0,1472.3666760226,0,0,86295.8549567074,33428.2954843168,0,0,1052667.20499387,"4_93_14",3,FALSE
"2003",2022-08-07,1094489,25862.5782089042,-55554.6321915652,0,-6166.14422957991,0,-30227.7910065338,14757.7956274124,0,513811.710167418,258824.085518254,42936.4151859693,27055.8627513157,91266.1360877959,0,0,6.02555913514326e-22,3.00473308093397e-16,0,427.229991458813,0,0,158095.169526401,61524.8846169086,0,0,1102613.30025416,"4_93_14",3,FALSE
"2004",2022-08-14,989555,25752.812991973,-36056.3609139221,0,-1101.09718385356,971.588590921608,-26276.4457769215,0,0,461337.178519401,223954.211808469,37625.51392184,19967.1386980108,117301.391601108,0,0,8.16095652496039e-23,4.01026807536934e-17,0,83.4248701569407,0,0,166526.150803815,38005.8068401664,0,0,1028091.31477116,"4_93_14",3,FALSE
"2005",2022-08-21,870487,25643.0477750419,6483.43059918545,0,0,1046.32617483866,-16595.6499643715,0,0,412589.902835404,191027.903984726,28550.8547954618,7678.0267510314,88309.5073142732,0,0,1.10531172142766e-23,5.35230571340056e-18,0,97.5966537462228,0,0,90358.3398550632,62271.3070700705,0,0,897460.593844471,"4_93_14",3,FALSE
"2006",2022-08-28,882402,25533.2825581108,43457.2144990276,0,0,680.112013645126,-6914.85415182145,0,71014.9960064598,382831.524733056,148829.270480402,26054.268781841,3536.91728810931,101686.399114075,0,0,1.49702304844873e-24,7.14345672441408e-19,0,55.4877839175891,0,0,152184.892181105,66512.6438518789,0,0,1015462.15513981,"4_93_14",3,FALSE
"2007",2022-09-04,842418,25423.5173411796,36755.8892899935,-5404.3534732181,0,313.897852451597,-197.567261480613,0,71014.9960064598,409133.469968663,128376.363696302,21554.0707704182,3627.37044170047,110716.957321177,0,0,2.02755291936293e-25,9.53401705844558e-20,0,93.7874937971037,0,0,41072.3585004484,50484.4856263619,0,0,892965.243574254,"4_93_14",3,FALSE
"2008",2022-09-11,833846,25313.7520962524,-31768.1910224875,0,-8918.8871892138,171.896443009208,0,0,0,441878.095843175,87459.6906438375,19954.475686193,4114.58665405076,119644.383780001,0,0,2.74609722614298e-26,1.27245792586763e-20,0,12.7937036892285,0,0,80634.0826052791,43211.787556162,0,0,781708.466799948,"4_93_14",3,FALSE
"2009",2022-09-18,782086,25203.9868513251,-131415.635062218,0,-16956.8966313448,799.692147912401,0,14757.7956274124,0,434937.556864432,67367.0191968964,19482.3999559596,2080.82768048637,73861.8276917036,0,0,3.71928638873682e-27,1.69828642342218e-21,0,16.1406636205827,0,0,55367.0354644075,54711.206874495,0,0,600212.957325088,"4_93_14",3,FALSE
"2010",2022-09-25,508056,25094.2216063978,-192800.301254261,0,-11561.5204304623,1098.64248358059,0,0,0,418588.093240672,79613.6545186964,16095.4502624542,2291.26659097055,53240.9748870021,0,0,5.03736397595514e-28,2.26661857916717e-22,0,2.70891436978039,0,0,35446.0037932797,73587.9942259665,0,0,500697.188838666,"4_93_14",3,FALSE
"2011",2022-10-02,638213,24984.4563614705,-165468.286415559,0,-6166.14422957991,732.428322387059,0,0,0,444373.305488656,108301.709700214,15401.2459188935,3915.37482536452,31608.9998908075,0,0,6.82255496729003e-29,3.02514329301016e-23,0,20.995495080424,0,0,99431.6974884946,61751.4428426001,0,0,618887.22568883,"4_93_14",3,FALSE
"2012",2022-10-09,771555,24874.6911066744,-73265.6591176948,-25036.4319645807,-7707.68028697489,366.214161193529,0,0,0,451285.356391849,118039.300820787,14096.2380632992,806.559800090589,35913.3877661282,0,0,9.2403996423284e-30,4.03750857217753e-24,0,7.82919194872109,0,0,93235.125524985,52792.8982601844,0,0,685407.82971789,"4_93_14",3,FALSE
"2013",2022-10-16,654155,24764.9258518783,-1875.48310118473,0,-11561.5204304623,44.8425503502281,-30227.7910065338,0,0,437851.431799217,131680.986454934,16624.3221613265,1171.29092646303,102684.129518062,0,0,1.25151040862714e-30,5.38866225215611e-25,0,32.8381302839087,0,0,62312.9000551162,67867.5218243787,0,0,801370.394733829,"4_93_14",3,FALSE
"2014",2022-10-23,1069448,24655.1605970822,-15327.8249571842,0,-6166.14422957991,0,-26276.4457769215,0,53261.2470048448,409969.705506561,115846.576478971,11943.8045933981,6297.08424719022,113728.387953754,0,0,1.69503307598004e-31,7.19197999179762e-26,0,8.59766377584728,0,0,53338.2532693904,99424.7190930861,0,0,840703.121444369,"4_93_14",3,FALSE
"2015",2022-10-30,807437,24545.3953422861,-81478.7093960118,0,-7707.68028697489,0,-16595.6499643715,0,35507.4980032299,399404.191121708,147726.588156908,11462.6817437118,5622.0004760251,95433.9922994634,0,0,2.29573570372305e-32,9.59877865452065e-27,0,14.2718111945145,0,0,135781.602925514,108767.660084498,0,0,858483.84231718,"4_93_14",3,FALSE
"2016",2022-11-06,1713793,24435.6300909675,-92477.2627959196,447331.526619759,-11561.5204304623,0,-6914.85415182145,0,88768.7450080747,476541.811040562,205685.570734248,16290.7320900501,992.275940855345,123309.480249997,0,0,3.10932128466078e-33,1.28110133459162e-27,0,495.430658536771,0,0,142977.577814515,218491.551644204,0,0,1634366.69451357,"4_93_14",3,FALSE
"2017",2022-11-13,731188,24325.8648396488,27087.2938422535,0,-6166.14422957991,0,-197.567261480613,0,17753.7490016149,489880.988563429,178565.430449592,16392.2990161179,1944.69848506778,63185.4580327793,0,0,4.21123339048389e-34,1.70982235195044e-28,0,32.1664600346725,0,0,73876.4561743242,90853.0974133489,0,0,977533.79078715,"4_93_14",3,FALSE
"2018",2022-11-20,2793394,24216.0995883302,230487.992107928,616269.050495719,-1101.09718385356,0,0,0,230798.737020994,561418.39547401,324379.852257186,33883.6814988189,71605.6569597727,130942.809494016,0,0,5.70365203384291e-35,2.2820150102812e-29,0,1807.13683523146,0,0,167106.705966107,241349.683284353,0,0,2633164.70379861,"4_93_14",3,FALSE
"2019",2022-11-27,2009951,24106.3343370116,375391.856287312,0,0,0,0,14757.7956274124,177537.490016149,525088.716827475,282386.919776767,36802.3532554311,40000.9552047107,58832.3931284056,0,0,7.72496879338769e-36,3.0456921452736e-30,0,1828.7203390742,0,0,99924.47920011,224433.907229679,0,0,1861091.92122954,"4_93_14",3,FALSE
"2020",2022-12-04,1584944,23996.5690841349,348364.867516408,0,-8918.8871892138,0,0,14757.7956274124,88768.7450080747,432640.359064323,196103.780064557,25437.4286716131,24849.6105554063,93617.7912715803,0,0,1.04626198275645e-36,4.06493410516096e-31,0,654.256657978741,0,0,53160.3054841479,135790.654384999,0,0,1429223.27620142,"4_93_14",3,FALSE
"2021",2022-12-11,1697501,23886.8038312582,166557.349566374,0,-16956.8966313448,0,0,14757.7956274124,71014.9960064598,431964.231329682,260788.053133605,27918.4340288828,65073.4328542267,58609.3386370758,0,0,1.41704667790822e-37,5.42526574950878e-32,0,1345.34137137775,0,0,53136.1894969887,147758.940405011,0,0,1305854.00965701,"4_93_14",3,FALSE
"2022",2022-12-18,581919,23777.0385783815,-41938.2505783857,0,-11561.5204304623,0,0,14757.7956274124,0,377165.703444629,106921.967661403,16907.852673764,41371.9647202432,16417.0230902498,0,0,1.91923372966342e-38,7.24083286256065e-33,0,48.3593093996606,0,0,37163.4786337174,105920.729693334,0,0,686952.142423686,"4_93_14",3,FALSE
"2023",2022-12-25,863564,23667.2733255048,-154165.970625815,187493.99431509,-6166.14422957991,0,0,0,213044.988019379,374496.572428209,86974.0481160248,11709.2272691489,39332.7407477392,10932.4056137328,0,0,2.59939080801144e-39,9.66398015586341e-34,0,23.4861881954648,0,0,89663.1936510579,91043.0443652543,0,0,968048.859183942,"4_93_14",3,FALSE
"2024",2023-01-01,700012,23557.5080726281,-147977.541915802,102437.37842213,-1101.09718385356,0,0,0,248552.486022609,370450.910096767,103234.051324651,6980.06449144076,97893.3226552012,30884.0277795519,0,0,3.52058869555159e-40,1.2898034552878e-34,0,20.7115397548497,0,0,25474.3441416451,194477.276544366,0,0,1054883.44199109,"4_93_14",3,FALSE
"2025",2023-01-08,590586,23447.7428197514,-93327.812761973,0,0,0,0,0,35507.4980032299,331594.838274104,80825.869866153,9478.44891089983,44314.1725970586,27453.2072528704,0,0,4.76824982416846e-41,1.72143664043329e-35,0,586.49725777088,0,0,46963.1159429583,102097.728172142,0,0,608941.306334966,"4_93_14",3,FALSE
"2026",2023-01-15,828218,23337.9775668747,-67472.2563619418,89395.5982022466,-11671.6301488477,0,0,0,0,337667.891219972,72608.0079574161,6924.07766211742,22482.7127582171,82873.5729295609,0,0,6.45806947412252e-42,2.29751602453648e-36,0,18.4786210681672,0,0,64637.620133256,111661.234020951,0,0,732463.28456089,"4_93_14",3,FALSE
"2027",2023-01-22,777044,23228.212313998,-89108.041461176,0,-16186.1286026473,0,0,14757.7956274124,0,348016.923432565,80808.0538266664,8772.77738246147,21547.5140168048,72610.4994772564,0,0,8.7467441662133e-43,3.06638057946372e-37,0,19.0326068808387,0,0,57126.5819599844,82540.7018896597,0,0,604133.922469866,"4_93_14",3,FALSE
"2028",2023-01-29,609811,23118.4470611213,-126229.101279173,0,-10790.7524017648,0,0,0,0,344308.153907656,84073.5727674632,4482.18628675764,31550.0532339625,39210.6929875391,0,0,1.18465020879295e-43,4.0925459312125e-38,0,9.25801493036509,0,0,39782.5309063853,52117.4884535687,0,0,481632.529938446,"4_93_14",3,FALSE
"2029",2023-02-05,593941,23008.6818082446,-146161.204313367,0,-5395.37620088242,0,0,0,0,347038.403435896,95612.5854306228,3194.75786094598,48741.0797453681,77831.6875433046,0,0,1.60447829560877e-44,5.46211788297107e-39,0,6.29564133824785,0,0,55887.1636442819,60180.2488077213,0,0,559944.323403475,"4_93_14",3,FALSE
"2030",2023-02-12,561566,22898.9165553679,-143935.64257014,0,-660.658310312134,0,0,0,0,353781.983069933,69976.9373062873,2364.5111076932,86654.2687586695,57165.9660921247,0,0,2.17308922243187e-45,7.29001757559584e-40,0,2.37151309958392,0,0,76734.6493230349,90767.2403271156,0,0,615750.543172873,"4_93_14",3,FALSE
"2031",2023-02-19,619856,22789.1513024912,-129266.040494442,-11950.9437463355,0,0,0,14757.7956274124,0,361368.588595154,46789.9612537486,4057.02946546076,76149.1310674631,61921.2216553413,0,0,2.94321012728802e-46,9.72962455061274e-41,0,5.35834364789015,0,0,36487.921929272,30314.7874231627,0,0,513423.962422376,"4_93_14",3,FALSE
"2032",2023-02-26,510636,22679.3860496145,-105430.518830151,0,0,0,0,0,0,364759.066749029,50662.1455931044,4581.46167307455,108525.658211336,59421.5333589626,0,0,3.98625411416687e-47,1.29856468676825e-41,0,4.57045830307505,0,0,41241.4487200466,39295.746376096,0,0,585740.498359415,"4_93_14",3,FALSE
"2033",2023-03-05,676609,22569.6207967378,-71408.1799697143,0,-6056.03451119456,0,0,0,0,358149.830224748,88849.6330441035,3946.03806714518,107504.075920124,26014.2021692319,0,0,5.39894237091191e-48,1.73312982114538e-42,0,0.00316178953947666,0,0,53080.5793410051,36534.1656493162,0,0,619183.933893292,"4_93_14",3,FALSE
"2034",2023-03-12,882591,22459.8555438611,-36714.8556707981,0,-17727.6646600423,0,0,0,0,350471.643268718,92288.8435716743,2897.69547036782,104144.464521602,102597.551919262,0,0,7.31227309890654e-49,2.31312233233359e-43,0,3.81684299329274,0,0,138786.383689806,18143.3155714971,0,0,777351.050068942,"4_93_14",3,FALSE
"2035",2023-03-19,773232,22350.0902909844,-19324.2377197924,0,-12332.2884591598,0,0,14757.7956274124,53261.2470048448,351594.129692015,91591.1325497774,2550.23634924551,74917.2552569532,103002.31154619,0,0,9.90366894098945e-50,3.08720954371692e-44,0,24.4202049411281,0,0,47355.283591348,4679.51453955824,0,0,734426.890474317,"4_93_14",3,FALSE
"2036",2023-03-26,521967,22240.3250381077,-24608.6397023056,0,-6936.9122582774,0,0,0,17753.7490016149,324455.442564166,65314.2918773415,2657.66631147602,29587.944545926,32724.0983875963,0,0,1.34134293353166e-50,4.1203453157627e-45,0,240.084407944564,0,0,33752.1051506015,19840.2204000662,0,0,517020.375724257,"4_93_14",3,FALSE
"2037",2023-04-02,620251,22130.559785231,-34868.2605647492,0,-1651.64577578033,792.218389520696,0,0,0,339659.18991,79333.1475246034,4027.95721844509,41053.1455906173,74860.7533042276,0,0,1.81670134175099e-51,5.49922034145032e-46,0,281.900686153368,0,0,52834.0476394365,77306.4349047734,0,0,655759.448612479,"4_93_14",3,FALSE
"2038",2023-04-09,712058,22020.7945323543,-28080.5039098517,0,0,1098.64248358059,0,14757.7956274124,0,375454.223749202,75992.8610150967,4612.75838291383,109201.45399359,55832.6751327699,0,0,2.4605219758605e-52,7.33953638500395e-47,0,2366.6438472864,0,0,35313.507309809,63707.0339235025,0,0,732277.886087666,"4_93_14",3,FALSE
"2039",2023-04-16,764583,21911.0292794776,-4541.57494263659,0,0,732.428322387059,0,0,0,363384.708306875,110885.569342173,5652.98202679804,128040.182786685,60818.7255911982,0,0,3.33250614977654e-53,9.79571484720505e-48,0,5543.04520742651,0,0,83374.7193494247,52991.6025871137,0,0,828793.417856922,"4_93_14",3,FALSE
"2040",2023-04-23,790696,21801.264026601,13912.3289233211,0,0,366.214161193529,0,0,0,356633.593195363,133456.276583805,9055.97412904054,128318.50446091,54601.302592143,0,0,4.51351272098052e-54,1.30738543055403e-48,0,7930.4870752825,0,0,81649.7190865426,64606.371943576,0,0,872332.036177778,"4_93_14",3,FALSE
"2041",2023-04-30,885338,21691.4987737243,13793.7324592564,0,0,44.8425503502281,0,0,0,388692.443577478,155018.781040736,8740.25791919813,127425.360151766,36206.0137266235,0,0,6.11305611058481e-55,1.74490242997695e-49,0,5954.12949287154,0,0,58857.3183374256,14288.0872773207,0,0,830712.46530675,"4_93_14",3,FALSE
"2042",2023-05-07,1354394,21581.7335208476,11677.1475527355,0,0,0,0,14757.7956274124,0,420065.185165918,193305.156949898,12302.6495928166,129068.029466678,38786.1168677985,0,0,8.27946154609267e-56,2.32883464889863e-50,0,11032.0669325431,0,0,102326.177738465,49923.7087031253,0,0,1004825.76811824,"4_93_14",3,FALSE
"2043",2023-05-14,946631,21471.9682679709,37842.6131964516,0,0,0,0,0,35507.4980032299,427212.337372463,164299.636834162,12297.0931828362,85440.3854125936,64473.040603206,0,0,1.12136192197767e-56,3.10817999260993e-51,0,6451.69360244623,0,0,79660.8970893006,113680.433036422,0,0,1048337.59660108,"4_93_14",3,FALSE
"2044",2023-05-21,952822,21362.2030150942,98775.4245533928,0,0,0,0,0,106522.49400969,395044.437541426,157644.169456327,12387.3580293114,33026.2512735659,60345.6847673104,0,0,1.51876127820762e-57,4.14833353283777e-52,0,5203.39545046668,0,0,143308.955736199,62970.4290303396,0,0,1096590.80286312,"4_93_14",3,FALSE
"2045",2022-01-02,654913,0,-175718.641159873,0,0,0,0,0,26968.1107163309,455085.732488616,113160.634227874,49540.410029628,9122.22933283686,65280.0048391625,0,0,124457.704220876,0,0,63.3353112851923,0,0,4188.55503431064,9531.61630710834,0,0,681679.691348155,"4_98_5",1,FALSE
"2046",2022-01-09,1098519,0,-107542.984085359,0,-1397.49707457084,0,0,0,53936.2214326617,485749.03241174,112868.474145351,47796.9243876434,21268.7720283793,94594.0771773413,0,0,85444.5014297966,0,0,998.115305691101,0,0,140409.160975912,13296.4748596219,0,0,947421.272994208,"4_98_5",1,FALSE
"2047",2022-01-16,963182,0,-86365.360204259,99442.728996195,-1214.81771841779,0,0,0,134840.553581654,549264.121203357,145755.0163557,48697.4653968725,30375.0455481418,110042.179350882,0,0,43327.0507314864,0,0,417.249798156586,0,0,5574.94790314612,22604.2616090639,0,0,1102760.44255198,"4_98_5",1,FALSE
"2048",2022-01-23,557152,0,-121044.940183475,0,-767.253295842815,0,0,0,0,485371.937813159,127139.852239301,51322.8322879713,43906.0721957006,99623.6661261379,0,0,17134.8642729969,0,0,94.9039526974333,0,0,8157.13503361977,22350.7877578201,0,0,733289.858200086,"4_98_5",1,FALSE
"2049",2022-01-30,594670,0,-166211.717095245,0,-319.68887326784,0,0,0,0,467565.177763433,119071.521994318,50378.7751532788,44294.644716626,73762.7553483347,0,0,5960.62868429135,9218.56993982039,0,221.849596949575,0,0,290.56892816724,51746.0998299412,0,0,655979.185986648,"4_98_5",1,FALSE
"2050",2022-02-06,893466,0,-185884.184202863,0,-9.13396780765256,26191.9932573397,0,0,0,510668.332474708,144200.289512639,49612.5680542128,32690.6601420866,116176.228725566,0,0,1972.20180146137,15964.9127881969,0,536.801100118669,0,0,104281.09409195,24476.0820060274,0,0,840877.845783637,"4_98_5",1,FALSE
"2051",2022-02-13,836533,0,-179366.866443517,0,0,28206.7619694428,0,0,13484.0553581654,550652.287934675,143317.820309178,51294.6529402759,26859.4289145611,124555.587322753,0,0,641.361861123659,16976.3859619169,0,32.4948721459264,0,0,92885.4410890278,7341.9927644572,0,0,876881.404854206,"4_98_5",1,FALSE
"2052",2022-02-20,726653,0,-158850.141257568,-13294.1049013054,0,18334.3952801378,0,0,0,517029.030380051,131173.841998378,52149.5438082301,57782.0514827837,105083.607734926,0,0,207.385526482781,17228.9736409414,0,98.7635289990065,0,0,11693.2807630518,15495.6934825446,0,0,754132.321467653,"4_98_5",1,FALSE
"2053",2022-02-27,884322,0,-126362.732972835,0,0,8462.02859083284,0,0,0,529653.175811002,107119.569842831,55228.5951051564,63749.4867298987,113656.649298073,0,0,66.9343798071234,9729.40853438885,0,108.16342084506,0,0,18133.5311617167,12855.6881665073,0,0,792400.498068224,"4_98_5",1,FALSE
"2054",2022-03-06,854156,0,-81809.6915435354,0,0,604.430613630917,0,10342.2182078828,0,547352.410576118,128710.959607868,58427.0860320899,64055.3296736846,95096.1529872572,0,0,21.5903653813246,691.352276970434,0,70.377689730253,0,0,5679.68735626263,16585.6269235729,0,0,845827.530766913,"4_98_5",1,FALSE
"2055",2022-03-13,1041636,0,-40284.054223907,0,-1187.41581499483,0,0,0,0,525624.036276579,166472.014713373,59669.8260002483,106901.631066909,137607.913612272,0,0,6.96284643943605,26.9935926965672,0,80.521530351236,0,0,124687.87178721,17294.2569088015,0,0,1096900.55829598,"4_98_5",1,FALSE
"2056",2022-03-20,1023846,0,-23803.9397447325,0,-1278.75549307136,0,0,10342.2182078828,13484.0553581654,499814.723868803,181221.858571902,52364.6865585045,136850.968837978,124488.208231917,0,0,2.245363057452,1.02017020636656,0,242.709052271325,0,0,111155.800802063,30376.9944287712,0,0,1135262.79421372,"4_98_5",1,FALSE
"2057",2022-03-27,984190,0,-33898.7639407637,0,-831.191070496383,0,0,0,0,472078.001556695,166450.983757962,55454.9625953947,110935.579107725,152637.846278411,0,0,0.724065073515438,0.0385070865227191,0,194.432060808067,0,0,17764.1365390476,61126.0874477346,0,0,1001912.83690468,"4_98_5",1,FALSE
"2058",2022-04-03,1024756,0,-44583.1767843257,0,-383.626647921408,0,0,10342.2182078828,13484.0553581654,474197.531226229,131281.385748264,57100.9017159372,101611.029497019,129224.130709138,0,0,0.233488669283329,0.00145340999177255,0,285.82528711712,0,0,69728.6994487865,71179.8420508786,0,0,1013469.05075925,"4_98_5",1,FALSE
"2059",2022-04-10,1010760,0,-31121.6004202344,0,-27.4019034229577,0,0,0,0,499203.79078484,138217.586972656,51319.0067177106,136873.03641264,144403.038225071,0,0,0.0752927419404201,5.48573528471098e-05,0,7389.47198006177,0,0,129007.921583019,16901.3398268287,0,0,1092166.26552677,"4_98_5",1,FALSE
