"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_scales","bing_ads_cost_shapes","cj_cost_alphas","cj_cost_gammas","cj_cost_scales","cj_cost_shapes","dm_cost_alphas","dm_cost_gammas","dm_cost_scales","dm_cost_shapes","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_scales","email_campaign_delivery_shapes","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_scales","facebook_cost_shapes","fig_cost_alphas","fig_cost_gammas","fig_cost_scales","fig_cost_shapes","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_scales","google_ads_cost_shapes","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_scales","influencer_cost_shapes","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_scales","linkby_cost_shapes","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_scales","mntn_cost_shapes","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_scales","organic_impressions_shapes","sms_cost_alphas","sms_cost_gammas","sms_cost_scales","sms_cost_shapes","sms_sends_alphas","sms_sends_gammas","sms_sends_scales","sms_sends_shapes","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_scales","tatari_cost_shapes","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_scales","tiktok_cost_shapes","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_scales","tiktok_influencer_cost_shapes","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"44",1.8420312,0.5360476194,0.005465586,2.5226919972,1.00427025952,0.411799305,0.0041751864,0.87646,1.01513632352,0.79048636,0.005307038,6.3017184,1.9675024,0.9453692,0.005293404,1.89884975312,1.6170276,0.85405168,0.00454298,1.7635292989,1.8164144,0.526625437,0.004400616,2.23665604568,2.0713152,0.39676629096,0.005522152,1.862870206,1.65801464,0.81726304,0.0163565364,1.443272688,1.6965,0.64351875336,0.004326782,7.1906784,2.1997936,0.75204852,0.004383094,2.58780068208,2.3604072,0.8269805712,0.00401282418,2.03398448256,2.2746448,0.5110398178,0.005130322,1.44252350388,1.8943272,0.547668868,0.005261094,1.42066263372,2.235976,0.14900928,0.004387626,0.08100702,0.34283304,0.4123071,0.005607286,2.62454711568,1.8734868,0.27866232096,0.00532537,3.515495959448,0.7582751,0.811895551867573,-3.21666488281694,-0.470261475189137,0.0577697055203146,1.32527262559193,0.743159925261308,1.32527262559193,0.424713075076278,0,50065.431719432,0.00127293,36469502.4741323,1e-04,0,0.113977909088135,169.961335897446,"4_79_16",4,79,16,1498,TRUE,TRUE,1,0.0115816924770679,2,FALSE
"45",1.9004792,0.4951182082,0.005017438,2.44440859,1.06490214336,0.4193909802,0.0040851136,0.9180016,1.10930046656,0.741074648,0.004545592,6.712872,2.112156,0.97212068,0.005515928,1.55368880192,1.63199424,0.91447904,0.00501284,1.901346873,2.1348048,0.6636986818,0.005069608,1.79414138928,2.1298736,0.30115100808,0.005586258,1.9762184324,1.8936376,0.97800964,0.01405568908,1.54536490368,1.61204552,0.71693885984,0.004207468,6.52254,1.61335128,0.83920272,0.004711814,2.52494444016,2.359188,0.8212704024,0.004276304,2.2050827328,2.3507688,0.6635706532,0.005598668,1.72962885552,2.0000224,0.5675230104,0.005627776,1.59112661448,1.7689232,0.1753731,0.005673794,0.083824752,0.35795556,0.40867236,0.005229716,2.31551945728,1.7978536,0.28809168208,0.005944234,3.472877261744,0.7822982,0.764268878760348,-0.184872231789371,-0.0155865747127473,0.0653743232175979,0.701720293241613,0.62382503363151,0.701720293241613,0.525491223149306,0,146381.601939003,0.0039142,36469502.4741323,1e-04,0,0.0991849899291992,171.200537919998,"4_80_8",4,80,8,1509,TRUE,TRUE,2,0.0367379262879509,12,FALSE
"46",1.9355056,0.5360476194,0.005465586,2.5226919972,1.00427025952,0.411799305,0.0041751864,0.87646,1.01513632352,0.79048636,0.005307038,6.3017184,1.9675024,0.9453692,0.005293404,1.89884975312,1.6170276,0.85405168,0.00454298,1.7635292989,1.8164144,0.526625437,0.004400616,2.23665604568,2.0713152,0.39676629096,0.005522152,1.8978421022,1.7865936,0.81422084,0.0146732848,1.44547887744,1.6957928,0.65245436144,0.004213532,6.7747824,1.8472544,0.72636832,0.004320704,2.7514451808,2.3065904,0.7979710452,0.0041960532,2.04814356224,2.2648488,0.558876451,0.005137394,1.59370624644,1.9631792,0.5305832594,0.005745002,1.40670727656,1.857192,0.14900928,0.004387626,0.08100702,0.34283304,0.4123071,0.005607286,2.62454711568,1.8734868,0.27866232096,0.00532537,3.515495959448,0.7582751,0.811882676283193,-3.08242207331501,-0.448128156510148,0.0577716826293022,1.3040061380117,0.737544947784806,1.3040061380117,0.426262820602002,0,50065.431719432,0.00127293,36469502.4741323,1e-04,0,0.111567974090576,173.363870859146,"4_81_8",4,81,8,1528,TRUE,TRUE,1,0.0112785967673279,2,FALSE
"47",1.6450676,0.4877171616,0.004615138,2.0021167596,0.9678744064,0.4149566214,0.004374724,0.9277956,1.04778385536,0.82685584,0.005893224,5.7582504,1.9394952,0.80478372,0.00512619,1.65260242112,1.601824992,0.95246272,0.0040650602,1.80638945646,2.1811792,0.5922201112,0.005474744,2.3275209312,2.1755864,0.40296326616,0.005484654,2.419856015,1.7405584,0.82778656,0.0178061264,1.37054323224,2.3171576,0.57173264568,0.00589988,5.9663688,2.3908136,0.93339612,0.005156088,2.5489110456,1.7935208,0.728553042,0.004356896,1.931507166592,2.1359496,0.4780662438,0.005074482,1.1743168868136,2.0105232,0.5804236418,0.004302618,1.52531402544,2.282076,0.12665718,0.004528576,0.0803510948,0.34993212,0.42151518,0.0059399,2.68320431848,1.9672708,0.29762826272,0.005534222,3.62761007488,0.7799162,0.807024780974688,-0.786952548921363,-0.451332040095572,0.0591492873144846,0.930199916181301,0.735720262606103,0.930199916181301,0.476059266678919,0,66661.4072269073,0.00172804,36469502.4741323,1e-04,0,0.0974438190460205,174.248064041138,"4_81_16",4,81,16,1536,TRUE,TRUE,1,0.0223619759081319,7,FALSE
"48",1.9004792,0.4951182082,0.005017438,2.44440859,1.08138164992,0.4225227484,0.0040741988,0.9016004,1.12963977984,0.731196332,0.004495266,6.3578472,2.1709352,0.8345732,0.004505668,1.97966267472,1.601927808,0.82535756,0.00543111,1.9427889142,2.1494976,0.6128751662,0.004926318,1.8068515172,2.1637512,0.278164274544,0.005586258,1.9762184324,1.8936376,0.97800964,0.01405568908,1.54536490368,1.61204552,0.71693885984,0.004207468,6.52254,1.61335128,0.83920272,0.004711814,2.52494444016,2.359188,0.8212704024,0.004276304,2.2050827328,2.3507688,0.6635706532,0.005598668,1.72962885552,2.0000224,0.5675230104,0.005627776,1.59112661448,1.7689232,0.1753731,0.005673794,0.083824752,0.35795556,0.40867236,0.005229716,2.31551945728,1.7978536,0.28809168208,0.005944234,3.472877261744,0.7822982,0.76204694790593,-0.135114748075307,-0.00741914731052273,0.0656816999887036,0.686828263708013,0.621311544929828,0.686828263708013,0.526728784133896,0,146381.601939003,0.0039142,36469502.4741323,1e-04,0,0.0998539924621582,174.576781988144,"4_81_19",4,81,19,1539,TRUE,TRUE,2,0.0371514785924499,12,FALSE
"49",1.896232,0.5579583482,0.005936362,2.214175186,1.048132624,0.3777630372,0.004530448,1.1044728,0.82162923744,0.83785564,0.00509721,5.2791936,1.9435968,0.80560468,0.005098126,2.1239982776,1.604684936,0.89945816,0.0041569576,1.8869975292,2.282832,0.4782109816,0.005901556,2.2515399936,2.1124856,0.32145539868,0.005616366,2.512821324,2.3052776,0.741199332,0.0147923732,1.366321554,2.2456256,0.61181808912,0.00519924,7.0792632,1.9168896,0.88590588,0.005542814,2.4176148912,1.9197216,0.8258549712,0.00431275,2.30256482304,2.2112536,0.4898913898,0.00499257,1.201883149572,1.9579848,0.5401896946,0.005619686,1.44442610712,1.962056,0.15006192,0.004907592,0.08062918,0.3553536,0.42038406,0.005529028,2.46911983032,1.8977992,0.26592500544,0.005607526,3.43459292044,0.782018,0.817489747624098,-0.494679572772021,-0.0752860432781841,0.0575231125871949,0.788138104357884,0.641898450804724,0.788138104357884,0.508293718291553,0,46419.9401427092,0.00117296,36469502.4741323,1e-04,0,0.10163402557373,176.906358957291,"4_83_1",4,83,1,1559,TRUE,TRUE,2,0.0309552654803026,1,FALSE
"50",1.894012,0.5700113264,0.005643066,2.4426248996,1.04784411776,0.4070477074,0.004314072,0.928578,0.99326822848,0.82917984,0.00554108,6.624528,1.9809976,0.90663624,0.005261094,1.62369295888,1.6363284,0.97048268,0.0041993406,1.80066322564,2.0983544,0.6271976602,0.005315434,2.0693224964,2.2305504,0.3995678232,0.005855396,1.81309618656,1.694716,0.91270188,0.0145473352,1.46153255976,1.6617756,0.63478243332,0.0040974666,6.8272248,1.7717824,0.84949104,0.004592516,2.77751175408,2.2189448,0.7021256424,0.00477522,2.22479375744,2.2789096,0.6308596846,0.00557952,1.75267951272,2.0434216,0.5709043654,0.005380096,1.51544548116,1.816,0.16700946,0.004824766,0.08928272,0.34513896,0.3849273,0.005711378,2.58526943864,1.8971468,0.27976379456,0.005892672,3.459581075368,0.7776551,0.785538780949621,-0.816925283005616,-0.135638358990908,0.061835277638831,0.872326730516464,0.655153214669534,0.872326730516464,0.489890361774236,0,93425.8865472178,0.002462,36469502.4741323,1e-04,0,0.0987708568572998,181.446439027786,"4_85_3",4,85,3,1599,TRUE,TRUE,2,0.0248372922407955,13,FALSE
"51",1.9884616,0.5758087414,0.005776606,2.3638308604,0.9674921168,0.413934142,0.004271934,0.855124,0.97490966496,0.79357112,0.00519821,6.6458808,1.9325656,0.95798292,0.005713926,1.54867109648,1.62806184,0.89613316,0.0041941682,1.751339510864,1.9739384,0.5759442214,0.004332712,2.24839467368,1.7157264,0.38343492252,0.00568266,1.82955414408,1.7708472,0.738572624,0.0191797944,1.35780739848,2.253192,0.549518744656,0.004213532,6.7747824,1.8472544,0.72636832,0.004320704,2.7514451808,2.3065904,0.7979710452,0.0041960532,2.04814356224,2.2648488,0.558876451,0.005137394,1.59370624644,1.9631792,0.5304868428,0.005035392,1.3368911832,2.0774704,0.121727712,0.004545036,0.08573204,0.33384936,0.40793328,0.005999374,2.75241784832,1.9496092,0.27328731152,0.005326674,3.474908506432,0.7771841,0.801746236323856,-1.45565790580772,-0.246733764258667,0.0594528461732486,1.01413221647419,0.686451265875988,1.01413221647419,0.464875457684808,0,72169.9393623453,0.0018791,36469502.4741323,1e-04,0,0.0997538566589355,183.582232952118,"4_86_3",4,86,3,1618,TRUE,TRUE,2,0.0172949932370886,7,FALSE
"52",1.7023008,0.534583758,0.0041621102,2.4949849288,1.03084145824,0.3957506242,0.0041567664,0.9063092,0.931882688,0.80144668,0.005511314,5.3346192,2.0928416,0.904842,0.004867508,1.83625102224,1.62198688,0.77438972,0.00587611,2.117576069,1.9889328,0.5706117286,0.005196812,2.05070353048,1.8619976,0.35882685072,0.005498748,2.146733113,1.9483248,0.82759952,0.0181635548,1.33661050848,2.127952,0.70181689424,0.004801302,5.6589432,2.207096,0.9076826,0.005602942,2.92656300624,1.7737464,0.7227438204,0.0041623072,2.35256568128,2.2879576,0.623088326,0.005981722,1.47764099532,2.0980144,0.561573632,0.005004506,1.52066810652,2.151308,0.14095776,0.004705374,0.081564392,0.34915632,0.4188366,0.00536638,2.61659892168,1.8204852,0.27658991504,0.005106244,3.58884203964,0.7831394,0.629866094398484,0.389269019729471,0.074422512291997,0.0819177810598814,0.503794301459852,0.595539695549581,0.503794301459852,0.595545975777268,0,488223.471376558,0.0132885,36469502.4741323,1e-04,0,0.1113440990448,183.805854082108,"4_86_5",4,86,5,1620,TRUE,TRUE,2,0.0608780986884388,11,FALSE
"53",1.894012,0.5700113264,0.005643066,2.4426248996,1.04784411776,0.4070477074,0.004314072,0.928578,0.99326822848,0.82917984,0.00554108,6.624528,1.9809976,0.90663624,0.005261094,1.62369295888,1.6363284,0.97048268,0.0041993406,1.80066322564,2.0983544,0.6271976602,0.005315434,2.0693224964,2.2305504,0.3995678232,0.005855396,1.81309618656,1.694716,0.91270188,0.0145473352,1.46153255976,1.6617756,0.63478243332,0.0040974666,6.8272248,1.7717824,0.84949104,0.004592516,2.77751175408,2.2189448,0.7021256424,0.00477522,2.22479375744,2.2789096,0.6308596846,0.00557952,1.75267951272,2.0434216,0.5709043654,0.005380096,1.4901261324,2.2289144,0.1433103,0.004601974,0.0986542,0.34513896,0.3849273,0.005711378,2.58526943864,1.8971468,0.27976379456,0.005892672,3.459581075368,0.7776551,0.787313835528966,-0.967231531672942,-0.166900447097696,0.0615788465327377,0.907691743289174,0.664109591613644,0.907691743289174,0.477415868752113,0,93425.8865472178,0.002462,36469502.4741323,1e-04,0,0.111880779266357,184.810741901398,"4_86_14",4,86,14,1629,TRUE,TRUE,1,0.0208007558177326,13,FALSE
"54",1.61520008,0.4955470024,0.00510431,2.2514064216,1.06851977056,0.3959664054,0.004232888,0.83562756,1.04603812896,0.731503604,0.0041729172,6.5046984,2.1250712,0.94669108,0.00480493,2.0698235008,1.64779848,0.75439268,0.005897352,2.0101986754,1.7831384,0.4968047084,0.004761098,2.1152217176,2.11102,0.34008296868,0.004728286,1.9597855712,2.0030648,0.8888106,0.01411653276,1.40736843936,1.90258,0.64833972952,0.004863118,7.0233336,1.9129968,0.80924916,0.0040413992,2.67220171008,2.0925744,0.8285868024,0.0040145338,2.36799791552,2.3973992,0.6588746906,0.00570451,1.75105675584,2.0199416,0.5397818998,0.005811078,1.47424118472,2.119316,0.15052734,0.0040462324,0.08799996,0.34430424,0.41460282,0.005792942,2.74599364432,1.9641692,0.28122700784,0.00539655,3.526422416572,0.7650872,0.801135412959075,-1.16387094404753,-0.15428179620421,0.0595443633730897,0.951976711424316,0.660509050605127,0.951976711424316,0.472903172188487,0,64047.8993615104,0.00165637,36469502.4741323,1e-04,0,0.101245880126953,186.742137908936,"4_87_12",4,87,12,1646,TRUE,TRUE,1,0.0192290913311639,1,FALSE
"55",1.7145856,0.5837643528,0.004651328,2.3074870212,1.11477831872,0.3924425918,0.004279546,0.8687196,0.9632511504,0.8018412,0.004727896,6.0748944,2.2111456,0.9446468,0.00431574,2.11846839808,1.6377912,0.723410764,0.005291188,2.0458145362,1.8415856,0.6712383696,0.0040892758,2.13584059792,1.61291512,0.31311513324,0.005333788,1.80167849378,1.65046184,0.881497,0.019111162,1.2326198508,2.3824432,0.692933759,0.005638414,5.5004496,2.0621408,0.97663232,0.005355386,3.18466865952,1.60942088,0.6350823738,0.004425134,2.42695183296,2.2122312,0.588851401,0.005772168,1.41300821976,2.1749824,0.5634437076,0.00489657,1.55350986624,2.151308,0.14095776,0.004705374,0.083511484,0.35141688,0.44528778,0.005145172,2.52688139592,1.74302,0.2791029104,0.00547764,3.62773993692,0.7818893,0.626666470136753,0.412195255822013,0.065465618020373,0.0822710884799312,0.494247884205785,0.598414302688112,0.494247884205785,0.599256230045835,0,495458.297112496,0.0134869,36469502.4741323,1e-04,0,0.110641002655029,190.619271039963,"4_89_8",4,89,8,1680,TRUE,TRUE,1,0.0621651994255702,11,FALSE
"56",1.7614488,0.45455416398,0.004741756,2.5568682448,1.0382665392,0.3877930032,0.004296672,0.947868,0.87410008576,0.81196852,0.005198626,4.91378784,2.0227488,0.76143664,0.005379922,1.82408106768,1.63456464,0.8933256,0.004934244,1.81870085708,2.0086432,0.5364788974,0.0040811178,2.03060320504,1.8547328,0.35366216184,0.00552693,1.9574981462,1.7639552,0.96661448,0.0175377236,1.189374141384,2.1425608,0.68430809412,0.005199004,5.1531528,2.2030096,0.892522,0.005553264,2.57333776272,1.7234256,0.7175064036,0.004230094,2.28391444288,2.3428808,0.6697361222,0.005966492,1.69893610464,2.2559616,0.5926353574,0.0040705734,1.58859802368,2.150568,0.124040616,0.0041682446,0.085423,0.35844288,0.42238566,0.00598719,2.8108049532,1.9761192,0.2955710008,0.005600978,3.62323186896,0.7863713,0.681467206080522,0.158569330489285,0.0347923939947499,0.075993390342806,0.591340254954354,0.608155572995178,0.591340254954354,0.574900609026122,0,344267.578183472,0.00934081,36469502.4741323,1e-04,0,0.0978050231933594,192.900955915451,"4_90_9",4,90,9,1700,TRUE,TRUE,2,0.0537550346673867,11,TRUE
"57",1.6895488,0.5490433126,0.005926082,2.2829819676,1.12716450176,0.3865587862,0.004649476,1.1591072,0.80954737952,0.89553592,0.00559911,5.3548464,2.0645848,0.77986232,0.005506072,1.8336013944,1.65484616,0.90476388,0.004406434,2.0845073104,2.287556,0.474598859,0.005748216,2.23531776304,2.3047432,0.3941471664,0.004570092,2.4270128232,2.1578456,0.737646916,0.0167977884,1.40383819368,1.9021,0.549874934644,0.005727304,6.3672984,1.61708608,0.9785478,0.005431672,2.70384288768,1.63341656,0.7053710286,0.004364174,2.109234016,2.3929496,0.5619870718,0.00574706,1.59511134504,2.1495576,0.5811315248,0.004761376,1.4871956658,2.2297992,0.12446268,0.004069666,0.08651176,0.34667736,0.4139793,0.005860412,2.69664731704,1.8578428,0.3019678264,0.005913538,3.392591489056,0.7853291,0.784155881298796,-0.386967451773334,-0.064611272213869,0.0625559832548449,0.759209109023652,0.638704319398871,0.759209109023652,0.510806473002389,0,110848.178340864,0.00293977,36469502.4741323,1e-04,0,0.105350017547607,194.511101961136,"4_91_4",4,91,4,1714,TRUE,TRUE,2,0.031788008507384,13,FALSE
"58",1.8808776,0.4917894646,0.004372688,2.3951202764,1.00719901216,0.431977788,0.004106044,0.8477168,1.02695302688,0.78328224,0.005005794,6.1341456,2.06114,0.82333596,0.005752978,1.501689164416,1.60094556,0.72852348,0.004429616,2.0341935458,2.0512472,0.4796118448,0.005356504,1.8879863844,1.64309952,0.32633453268,0.005568294,1.81415450186,2.07748,0.83867772,0.0154068892,1.32368111928,1.65791136,0.60080205528,0.004998784,6.7928712,2.0777152,0.76479384,0.004575978,2.57414805792,1.9778712,0.803119821,0.0040545344,1.97922073024,2.30174,0.6104013014,0.00526182,1.62844532928,2.0110344,0.478008439,0.004811714,1.4941214232,1.8008432,0.15996882,0.0047383,0.08591184,0.3410412,0.40792788,0.005177604,2.48433534648,1.7636756,0.25170701056,0.005019404,3.60226505232,0.788435,0.664212599922422,0.234639644802554,0.0633352384531932,0.078024490764914,0.563976822864008,0.599095991833403,0.563976822864008,0.581714776951985,0,387136.473278796,0.0105164,36469502.4741323,1e-04,0,0.103339910507202,194.743591070175,"4_91_6",4,91,6,1716,TRUE,TRUE,2,0.0560959126449356,5,FALSE
"59",1.8690176,0.513967089,0.005530484,2.3277177328,1.04024276928,0.37841017862,0.004265214,1.0319304,0.80228237056,0.81267804,0.004483162,5.749128,2.0450856,0.8333874,0.00531643,1.92257563536,1.60908936,0.77008248,0.004290038,1.82307807356,1.926436,0.4968234498,0.00573304,2.03565516272,2.3314584,0.38276935164,0.005586034,2.1904956924,2.0638752,0.739705252,0.01375574584,1.35310497192,1.8272952,0.71817047624,0.004226388,7.1022672,1.7839672,0.729900632,0.004241148,2.82095037648,2.2439824,0.7975829946,0.0040229262,2.11762864064,2.2756024,0.6370400564,0.005497998,1.6441824336,2.0925464,0.545264098,0.00540087,1.46082791988,1.824196,0.14878902,0.004504408,0.081915736,0.34669548,0.46358208,0.005393168,2.33598218824,1.8267072,0.29356684384,0.0058639,3.422761476684,0.7712141,0.629666461020425,0.321257699267232,0.0601389208549372,0.081256563768293,0.533166807780052,0.596011558650916,0.533166807780052,0.583448709308705,0,466435.122701036,0.012691,36469502.4741323,1e-04,0,0.0999228954315186,195.514672040939,"4_91_13",4,91,13,1723,TRUE,TRUE,2,0.0566921239597286,4,FALSE
"60",2.15862,0.515197699,0.005878934,2.114188158,1.00763855104,0.4066220266,0.0041183496,0.9945076,0.97195831392,0.78196204,0.00459029,6.1962576,2.0805,0.91724348,0.005757672,1.53527745328,1.60908256,0.87158388,0.004215678,1.76965009964,2.0748384,0.5608433948,0.005843036,1.86327914152,2.1704248,0.3856334508,0.00528915,1.82767366288,1.7454352,0.98240144,0.0182760132,1.41373578528,1.8301544,0.58553191508,0.005738832,4.88885112,2.397644,0.9895798,0.005447788,2.38221349056,1.8197104,0.8226726186,0.0040295002,1.936775605952,2.196744,0.5486942258,0.004694642,1.6036575126,2.0079312,0.5371716518,0.005530922,1.3880907468,1.722128,0.1607733,0.00462633,0.0812811,0.33739764,0.45216234,0.00559122,2.42773107544,1.852502,0.28220833904,0.005951034,3.416502632312,0.7854443,0.79865608774198,-0.542872571950912,-0.0773127708450307,0.060418229768459,0.800743283652283,0.642503099610844,0.800743283652283,0.483137273437666,0,80057.5039121616,0.0020954,36469502.4741323,1e-04,0,0.100209951400757,195.740364074707,"4_91_15",4,91,15,1725,TRUE,TRUE,1,0.0223663812552742,13,TRUE
"61",1.8210704,0.5800849418,0.0059417,2.1334477884,1.1216697008,0.36866537832,0.004453616,1.0219972,0.79729452704,0.84899208,0.004422874,5.364492,2.1312488,0.84752264,0.0040318084,2.07393544384,1.61508432,0.76122188,0.004361202,1.9211093536,2.1014344,0.4925456688,0.005374282,2.15677804168,2.3933064,0.39195488124,0.005865282,2.3418169166,2.0236968,0.77541956,0.0157604348,1.62118496592,1.64907128,0.7172439092,0.00476966,6.275688,1.65637488,0.849038,0.004531202,2.84598453168,2.0957896,0.8064031962,0.0040312186,2.03266082112,2.330572,0.6169145024,0.005045816,1.70416225008,1.8818928,0.4896985566,0.005508092,1.28809876764,1.8121072,0.14984088,0.004322218,0.08586788,0.33703068,0.43239672,0.005436494,2.60039398432,1.8526972,0.2560587904,0.005357638,3.74666826776,0.7703597,0.670162413240938,0.153692102665461,0.0266596638371289,0.0766852790215981,0.595353407002229,0.606534083062297,0.595353407002229,0.568783948819757,0,358686.542116172,0.00973622,36469502.4741323,1e-04,0,0.0993609428405762,196.17947101593,"4_91_19",4,91,19,1729,TRUE,TRUE,1,0.0516354058366932,4,FALSE
"62",1.894012,0.5700113264,0.005643066,2.4426248996,1.04784411776,0.4070477074,0.004314072,0.928578,0.99326822848,0.82917984,0.00554108,6.624528,1.9809976,0.90663624,0.005261094,1.62369295888,1.6363284,0.97048268,0.0041993406,1.80066322564,2.0983544,0.6271976602,0.005315434,2.0693224964,2.2305504,0.3995678232,0.00579892,1.9851938524,2.2727496,0.85741532,0.01409288032,1.38962014776,1.6546568,0.66646732852,0.005097818,6.9084408,2.0497976,0.88955064,0.004722718,3.06251807472,2.0527664,0.7735970214,0.00429584,1.938679524736,2.28124,0.5781715126,0.005677164,1.6261361568,1.9448136,0.5709043654,0.005380096,1.51544548116,1.816,0.16700946,0.004824766,0.08928272,0.34513896,0.3849273,0.005711378,2.58526943864,1.8971468,0.27976379456,0.005892672,3.459581075368,0.7776551,0.784738905496554,-0.861866762882741,-0.120591334602024,0.0619504837552218,0.883049290901529,0.65079840442474,0.883049290901529,0.488770895753713,0,93425.8865472178,0.002462,36469502.4741323,1e-04,0,0.0995299816131592,198.483757972717,"4_93_1",4,93,1,1749,TRUE,TRUE,2,0.0243946546402922,13,FALSE
"63",1.7669672,0.5355483756,0.005497914,2.465133206,1.05882505696,0.40533414,0.004256892,0.87401,0.87065834944,0.8252156,0.00518613,6.4324704,1.9418184,0.754797,0.005778024,1.52260041728,1.601313,0.8171712,0.004564546,1.8734263456,2.2320384,0.476881697,0.005559974,2.23014723336,2.1078752,0.3963390444,0.005479912,2.523282481,2.083528,0.77552848,0.0174532336,1.2965045652,1.9853616,0.65838950184,0.005679348,6.9136632,2.1086016,0.92866692,0.005283872,2.98155541824,1.7502656,0.695025639,0.004298788,2.16222716864,2.3198744,0.5842261138,0.005802292,1.219308014916,2.0190216,0.6102642408,0.0042818,1.5522203436,1.9607784,0.13294332,0.004217506,0.08469656,0.35893476,0.40413168,0.005984346,2.70164319072,1.9131012,0.26773239136,0.00570943,3.481311379612,0.7817303,0.766718189171513,-0.39141621897725,-0.07539419146009,0.0650338079042767,0.760425734729318,0.641930729845934,0.760425734729318,0.504021780559538,0,141096.970156482,0.00376928,36469502.4741323,1e-04,0,0.115931034088135,199.056524991989,"4_93_6",4,93,6,1754,TRUE,TRUE,1,0.029491155165532,12,FALSE
"64",1.8210704,0.5800849418,0.0059417,2.1334477884,1.1216697008,0.36866537832,0.004453616,1.0219972,0.79729452704,0.84899208,0.004422874,5.364492,2.1312488,0.84752264,0.0040318084,2.07393544384,1.61508432,0.76122188,0.004361202,1.76957838342,2.1366752,0.5606315944,0.005634544,2.09739006976,2.3519856,0.3800010708,0.005225204,2.22673199,1.6936928,0.78725852,0.0154996412,1.68210696888,1.65270864,0.76830623576,0.004432106,6.324024,1.66663976,0.9354754,0.004670954,3.1525639704,1.9873344,0.8064031962,0.0040312186,2.03266082112,2.330572,0.6169145024,0.005045816,1.70416225008,1.8818928,0.4896985566,0.005508092,1.28809876764,1.8121072,0.14984088,0.004322218,0.08586788,0.33703068,0.43239672,0.005436494,2.60039398432,1.8526972,0.2560587904,0.005357638,3.74666826776,0.7703597,0.671068116123887,0.142741348663176,0.0222702164961507,0.0765799213770502,0.599192798184784,0.607900180041206,0.599192798184784,0.5652186992441,0,358686.542116172,0.00973622,36469502.4741323,1e-04,0,0.100735902786255,199.609758853912,"4_93_11",4,93,11,1759,TRUE,TRUE,1,0.0504053320108417,4,TRUE
"65",2.2529744,0.5695502428,0.005994726,2.2958049936,0.9995969104,0.4211457188,0.004212268,1.0223284,1.00266351328,0.76547564,0.004667952,7.1114256,1.9547024,0.97794636,0.005986018,1.505075188,1.60143564,0.99029352,0.004538152,1.8604581708,2.2124432,0.6061370684,0.005989686,1.89752273512,2.0976992,0.3958585956,0.005956598,1.78634420656,1.604649336,0.97916128,0.0152655988,1.4198090868,1.61093856,0.68286794576,0.00512857,5.72388,2.2250184,0.86749084,0.004821606,2.79264330864,1.9555928,0.7283633784,0.005652018,2.64835588864,2.119504,0.5627981454,0.004810804,1.33698563868,2.1395496,0.5843819158,0.00522499,1.55742184848,2.3013432,0.13416564,0.005063722,0.09604068,0.33531,0.40354416,0.005649198,2.31249398544,1.856188,0.26852391776,0.005809882,3.404995675004,0.7813478,0.780257285131192,-0.448602258679315,-0.0844362341504841,0.0631184009490418,0.775894823443516,0.644623795880024,0.775894823443516,0.509435334372016,0,118195.318911817,0.00314125,36469502.4741323,1e-04,0,0.100911140441895,199.949634075165,"4_93_14",4,93,14,1762,TRUE,TRUE,2,0.031373480641313,13,FALSE
"66",2.2661224,0.4881211178,0.005841216,1.9791532864,0.91201794112,0.4226725454,0.0041183496,0.9945076,0.97195831392,0.78196204,0.00459029,6.1962576,2.0805,0.91724348,0.005757672,1.53527745328,1.60908256,0.87158388,0.004215678,1.76965009964,2.0748384,0.5608433948,0.005843036,1.86327914152,2.1704248,0.3856334508,0.00528915,1.82767366288,1.7454352,0.98240144,0.0182760132,1.41373578528,1.8301544,0.6140572928,0.005748054,5.8939056,1.7779096,0.9984054,0.00546068,2.40821093376,1.9687456,0.7718861094,0.004238238,2.01303079808,2.03978,0.5380597232,0.0041472918,1.61049409464,1.8946296,0.5020035276,0.005853442,1.30880622492,1.8840088,0.17017818,0.005071662,0.082903432,0.32997396,0.4827087,0.005375866,2.21259714432,1.8482296,0.26640072896,0.005981028,3.435631648108,0.7855364,0.812527990979947,-0.593628774574828,-0.0749305304759642,0.0582997861453862,0.813807816296329,0.641792329283036,0.813807816296329,0.498132428634383,0,55424.8185057774,0.0014199,36469502.4741323,1e-04,0,0.0999510288238525,202.575073957443,"4_94_18",4,94,18,1785,TRUE,TRUE,2,0.0274732514791891,1,TRUE
