"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","cluster","top_sol"
"99","4_99_6",0,0.572678435624457,0.58700891424761,0.610255600155997,0.0721744651168682,0.315544019133481,0.63100400275347,0.676598908110621,0.712172455134674,0.734542048666258,0.683294770455923,0.0776114238463276,0,0.244128901154389,0.650619995029031,0.11117624553856,0,0,4,FALSE
"100","5_101_11",0,0.682739510041384,0.433463129518698,0.711831312953212,0.0871688687375633,0.266724294932389,0.61371547922728,0.0247223128428569,0.722814075593286,0.108452639573207,0,0.520786148535674,0,0.296595656343916,0.905905316760744,0.326411328335551,0,0,15,FALSE
"101","5_62_18",0,0.70544444051019,0.411256525263667,0.818751579639519,0.0809155111113815,0.635464472784195,0.114079806071485,0,0.399414326513066,0,0,0.973978905036768,0.383113584569274,0.395231281786126,0.562344382564051,0.648973821592214,0,0,14,FALSE
"102","5_66_2",0,0.679007660530176,0.43698155222365,0.701913979762138,0.0889341998733935,0.244470044225388,0.643358945572732,0.112755864478471,0.707214989117509,0.189993713207385,0,0.455441639704483,0,0.264768088844382,0.926346962359582,0.273457444912175,0,0,15,FALSE
"103","5_69_15",0,0.703365129816504,0.426159669799423,0.700368130584751,0.087068719363744,0.305083873847944,0.593655993110232,0.0311008823775514,0.913740054519417,0.0691258837682539,0,0.353631668653445,0,0.350157350622849,1,0.288582193537083,0,0,15,FALSE
"104","5_69_5",0,0.704448785837607,0.411571306969634,0.818760267568595,0.0809001791663306,0.639830442639135,0.120299236996997,0,0.398979445860398,0,0,0.976798476322198,0.393620774138048,0.394248855009454,0.56384042878518,0.650310244104642,0,0,14,FALSE
"105","5_73_1",0,0.679991703978064,0.433002457607801,0.707701091501154,0.0880525589103364,0.260614441308204,0.61932883467038,0.0395438104298807,0.641001095481119,0.13412817627422,0,0.483406854890574,0,0.269636528668969,0.922797132917175,0.324304817989585,0,0,15,FALSE
"106","5_74_12",0,0.68243971105634,0.432456743582234,0.709052975707162,0.0879711329522594,0.248357992424079,0.617727317793729,0.0479490834656582,0.637811737976584,0.132043731907791,0,0.480274522644656,0,0.27767640536432,0.921359839908044,0.337995909717945,0,0,15,FALSE
"107","5_76_14",0,0.680789368818187,0.434406967816516,0.710068846582308,0.0879258305834101,0.244833765669828,0.621488414846481,0.0643037264093597,0.602511205458055,0.131557570190785,0,0.547743829375096,0,0.250057023151434,0.930541779159922,0.318219143781578,0,0,15,FALSE
"108","5_79_1",0,0.719756926530603,0.400623697658526,0.778399485050791,0.0835248493225258,0.493149044661663,0.39563215154281,0,0.454908715495956,0,0,0.790094870714393,0.14826991700675,0.381093662920309,0.867929694443322,0.560802946844699,0,0,14,FALSE
"109","5_81_13",0,0.700502379002217,0.403226382119796,0.771528727366856,0.082758857337438,0.496243301039913,0.409819613047588,0,0.526780427949199,0,0,0.816072321917782,0.196770498325432,0.335857217541674,0.776390847916167,0.505437614846343,0,0,14,FALSE
"110","5_98_13",0,0.706303835686113,0.40806490465776,0.759805652115723,0.0819720738961022,0.515078341206675,0.298535151822851,0,0.644209539827719,0,0,0.672931341897525,0.217599190165458,0.449126733503292,0.720211245034431,0.514229260291755,0,0,14,TRUE
