"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"4298",2023-03-19,773232,0,-22577.2371240745,0,39459.271641479,0,0,-29764.0436589967,60659.620697303,42273.820118015,2015.42402255169,0,43261.6249176183,0,5.41179151138584e-49,6356.44202555068,0,0,128509.109747301,74964.1696840116,0,0,86409.3857033183,66087.4501517501,0,121999.444794823,619654.48272065,"2_72_2",14,FALSE
"4299",2023-03-26,521967,0,-28751.2036395005,0,22195.8402983319,0,0,0,20219.8735657677,36427.1103482751,1835.52668371611,0,41763.8288576288,0,1.00507106104029e-116,5946.94857362012,0,0,130570.654799399,111573.834821292,0,0,55986.4448954271,64818.8229259288,0,121999.444794823,584587.126924709,"2_72_2",14,FALSE
"4300",2023-04-02,620251,0,-40737.9063686459,0,5284.72388055522,-43775.935910212,0,0,0,34466.8532082239,1770.73347187384,0,40627.5722069488,0,9.6288200323785e-241,5564.38756293455,0,0,132019.299595924,130149.858115995,0,0,52640.2419048922,129537.246951068,0,121999.444794823,569546.51941438,"2_72_2",14,FALSE
"4301",2023-04-09,712058,0,-32807.5137829051,0,0,-60708.13753586,0,-29764.0436589967,0,44637.7508899415,1766.60439468106,0,42147.9809988617,0,0,5206.83004648117,0,0,132767.951434076,182018.130163909,0,0,40722.7233337694,172907.376216128,0,121999.444794823,620895.097294908,"2_72_2",14,FALSE
"4302",2023-04-16,764583,0,-5306.09361587603,0,0,-40472.0916905733,0,0,0,50242.1426115137,2040.20189119777,0,43897.7786792253,0,0,4872.50001688831,0,0,133110.678121966,223457.977511381,0,0,67949.079875565,175862.588973121,0,121999.444794823,777654.207169231,"2_72_2",14,FALSE
"4303",2023-04-23,790696,0,16254.2995798602,0,0,-20236.0458452867,0,0,0,47422.6448529756,2439.93753762897,0,44591.6723801196,0,0,4559.76129233652,0,0,133251.250523305,251165.970419577,0,0,83286.9246204453,179592.105989173,0,121999.444794823,864327.966144957,"2_72_2",14,FALSE
"4304",2023-04-30,885338,0,16115.7388495436,0,0,-2477.88316472898,0,0,0,53897.7017185206,2830.76675886047,0,44709.6063560113,0,0,4267.10557282099,0,0,145133.323650496,259807.010659366,0,0,74849.5563284012,130142.694693668,0,121999.444794823,851275.066217781,"2_72_2",14,FALSE
"4305",2023-05-07,1354394,0,13642.8527248394,0,0,0,0,-29764.0436589967,0,72785.1620091192,3307.57437153437,0,44730.9102181189,0,0,3993.14156474988,0,0,155196.78222024,279023.377738105,0,0,99015.1985197627,128517.155819422,0,121999.444794823,892447.556321718,"2_72_2",14,FALSE
"4306",2023-05-14,946631,0,44212.9549387522,0,0,0,0,0,40439.7471315353,87776.5042044664,3399.11964766596,0,44079.675982604,0,0,3736.58507924546,0,0,160763.634926992,278445.238241534,0,0,97105.2250561745,201126.133657744,0,121999.444794823,1083084.26366154,"2_72_2",14,FALSE
"4307",2023-05-21,952822,0,115403.060887052,0,0,0,0,0,121319.241394606,80570.8281721253,3291.21082655709,0,42308.20009817,0,0,3496.25001681061,0,0,163336.774184922,276123.649650017,0,0,136261.488015411,213727.164667285,0,121999.444794823,1277837.31270778,"2_72_2",14,FALSE
"4308",2022-01-02,654913,0,-135784.142433391,0,0,0,0,0,39689.2452864143,164645.227987231,53547.2044598196,0,87430.5909992944,0,0,0,26268.1230329881,0,124250.244435856,194739.918544097,0,0,49472.8993451999,75079.1570331212,7876.42011469153,68693.2251945827,755908.113999905,"2_104_17",14,FALSE
"4309",2022-01-09,1098519,0,-83102.3491438938,0,39840.8969070244,0,0,0,79378.4905728286,149406.736936105,43887.436389892,0,87951.0784700228,0,0,0,14300.9840263185,0,103429.542368277,189114.081646706,0,0,137399.492881484,54261.8360110018,6669.33793139816,68693.2251945827,891230.790191747,"2_104_17",14,FALSE
"4310",2022-01-16,963182,0,-66737.6340602172,83129.6324007407,34632.9365270212,0,0,0,198446.226432072,196527.741991863,45051.619216209,0,93325.2909351785,0,0,0,1729.05667653042,0,93140.8276503839,176249.871056674,0,0,88301.5754809444,57369.5908792945,6061.34455869808,68693.2251945827,1075921.30493997,"2_104_17",14,FALSE
"4311",2022-01-23,557152,0,-93535.7984231191,0,21873.4335960134,0,0,0,0,185186.819190708,45189.479468938,0,98695.4008934863,0,0,0,25.8894772632802,0,89284.9131074362,156981.918074242,0,0,55205.0108564948,64380.7249280748,5911.11693451244,68693.2251945827,697892.133298633,"2_104_17",14,FALSE
"4312",2022-01-30,594670,0,-128437.798740007,0,9113.93066500559,0,0,0,0,157891.902676977,43686.7303449654,0,101571.425687961,0,0,51859.419350327,0.0443384475101743,8788.7634900826,102261.481516591,149558.409932361,0,0,18604.9494089296,90958.8839978714,5740.42388205473,68693.2251945827,680291.79174615,"2_104_17",14,FALSE
"4313",2022-02-06,893466,0,-143639.424806115,0,260.39801900016,-51345.6859793358,0,0,0,167817.79780688,45647.8922309676,0,100757.567290833,0,0,92024.3188787705,6.93325443822965e-06,32245.8752890268,118827.727823839,152318.596535469,0,0,95211.3688711831,88563.0361108504,5532.07897285109,68693.2251945827,772914.772245736,"2_104_17",14,FALSE
"4314",2022-02-13,836533,0,-138603.257914102,0,0,-55295.3541315925,0,0,19844.6226432072,207781.941075656,47356.4959863553,0,97981.0843753843,0,0,100867.950780501,8.07902727813311e-11,36376.9864556321,128886.272222845,132292.525375625,0,0,134273.151731805,57428.4886610277,5408.55685014814,68693.2251945827,843292.689307074,"2_104_17",14,FALSE
"4315",2022-02-20,726653,0,-122749.243129291,-11113.2715754884,0,-35941.9801855351,0,0,0,207513.456410525,46664.7520983,0,101098.531904993,0,0,108662.490106347,5.88269349453367e-17,36391.6592268732,133293.81646859,126172.553319897,0,0,94645.9021087202,48298.1408939627,5367.37228290563,68693.2251945827,806997.405125383,"2_104_17",14,FALSE
"4316",2022-02-27,884322,0,-97645.0490340706,0,0,-16588.6062394777,0,0,0,208118.585277336,42896.4297778209,0,105706.178350356,0,0,113283.388424081,2.27552756102503e-24,35043.368679963,151089.864226803,122267.046527859,0,0,72021.0518145021,47275.3419566291,5872.09090109045,68693.2251945827,858032.915857475,"2_104_17",14,FALSE
"4317",2022-03-06,854156,0,-63217.3042976838,0,0,-1184.90044567698,0,-26684.7765904981,0,221034.65016382,42832.0357513709,0,107604.61297727,0,0,114931.642222664,4.01157346533295e-33,17917.4708980228,170103.858751523,116099.369019738,0,0,42415.8245581869,51035.6992258536,6499.9324927935,68693.2251945827,868081.339921967,"2_104_17",14,FALSE
"4318",2022-03-13,1041636,0,-31128.9440916901,0,33851.7424700207,0,0,0,0,215630.445556556,48587.2283105656,0,112031.600991946,0,0,115595.983639429,2.78569388821198e-43,212.421045095991,180978.836004819,113077.066118199,0,0,123898.258936952,54715.2982320382,6836.80243295167,68693.2251945827,1042979.96484147,"2_104_17",14,FALSE
"4319",2022-03-20,1023846,0,-18394.1642357334,0,36455.7226600223,0,0,-26684.7765904981,19844.6226432072,193984.937843067,54353.576200147,0,117955.983291311,0,0,115704.562130005,6.62885587835662e-55,1.67591631028938e-08,185621.240380388,121064.424901089,0,0,155996.318397918,68488.7406573352,6943.29806827119,68693.2251945827,1100027.71154113,"2_104_17",14,FALSE
"4320",2022-03-27,984190,0,-26194.7996004631,0,23696.2197290145,0,0,0,0,163989.527126176,55350.1510876461,0,119330.629858675,0,0,115333.152886521,4.7302567151638e-68,7.85186109944492e-38,187744.80320904,122849.448313371,0,0,116411.150165792,102236.959879827,6866.91167191661,68693.2251945827,1056307.3795221,"2_104_17",14,FALSE
"4321",2022-04-03,1024756,0,-34451.0314139531,0,10936.7167980067,0,0,-26684.7765904981,19844.6226432072,148253.76763103,51011.6457971888,0,117606.471932178,0,0,113425.602783676,8.90496059876017e-83,1.22400201017355e-105,189946.757222238,127863.659786335,0,0,123660.992800374,132419.659064414,6520.36303171145,68693.2251945827,1049047.67668049,"2_104_17",14,FALSE
"4322",2022-04-10,1010760,0,-24048.785014058,0,781.194057000479,0,0,0,0,158555.472038329,48160.8187717907,0,118843.245755653,0,0,110314.319102834,3.90956299550164e-99,1.22025376509503e-241,191301.959661379,180350.416208097,0,0,160620.752486969,100326.573250079,6223.83624583321,68693.2251945827,1120123.02775849,"2_104_17",14,FALSE
"4323",2022-04-17,1048608,0,-167.750024090881,0,0,0,-17640.9529526915,-26684.7765904981,0,164670.053705631,46788.9620566149,0,121635.891287304,0,0,106971.978157364,3.55399786627256e-117,0,191931.320381095,166717.055665322,0,0,167981.705903453,62346.9485123198,6099.84627305564,68693.2251945827,1059343.50756946,"2_104_17",14,FALSE
"4324",2022-04-24,962334,0,14827.4411314721,0,0,0,-33539.5895643764,0,0,153713.66696826,48592.2732871364,0,122101.185404035,0,0,103379.366802562,5.96308630910518e-137,0,192161.470214239,167692.960239081,0,0,109777.658290893,57341.427034971,6071.36210268699,68693.2251945827,1010812.44710554,"2_104_17",14,FALSE
"4325",2022-05-01,1008991,0,12357.9178503406,0,0,0,-22867.9019757112,0,39689.2452864143,145410.707971018,54611.2262946033,0,121397.620199236,0,0,99576.0938350376,1.65212910007196e-158,0,184462.287947319,168791.96005892,0,0,84444.5126539115,54508.3443314818,6451.8750789193,68693.2251945827,1017527.11472607,"2_104_17",14,FALSE
"4326",2022-05-08,1075978,0,13258.0798463232,0,0,0,-12196.214387046,0,0,153115.505136235,59215.1548815468,0,119980.395732229,0,0,95612.955028898,6.78488949582245e-182,0,178284.610943353,172466.05792654,0,0,67577.6124198577,51086.6618919753,6790.14714557272,68693.2251945827,973884.191760067,"2_104_17",14,FALSE
"4327",2022-05-15,1285122,0,45525.6078325977,0,0,0,-2177.89542625821,0,0,178785.537891879,62472.357046639,0,117607.500886564,0,0,91542.0643184073,3.71889680333806e-207,0,175089.190730143,200487.191719845,0,0,81067.130856151,50710.8130192586,6929.82616082736,68693.2251945827,1076732.55023064,"2_104_17",14,FALSE
"4328",2022-05-22,1475683,0,108692.026147381,0,0,0,0,0,59533.8679296215,209818.288079611,67237.1239195137,0,115545.966441002,0,0,87413.1036551198,2.45665518366103e-234,0,173856.243994879,192205.851433556,0,0,155972.280491801,64807.5172970518,6962.153151265,68693.2251945827,1310737.64773538,"2_104_17",14,FALSE
"4329",2022-05-29,1485880,0,167867.215781166,-97402.6605829232,0,0,0,0,79378.4905728286,216688.972854395,72235.6115067508,0,114068.624070007,0,0,83271.4404863657,1.77080141768409e-263,0,194425.642473267,220414.425321885,0,0,135287.931219919,70136.2123511281,7008.63716577028,68693.2251945827,1332073.76841514,"2_104_17",14,FALSE
"4330",2022-06-05,1260758,0,186464.339920231,0,0,0,0,-26684.7765904981,0,200382.852951397,71548.2747041091,0,111752.140207991,0,0,79157.1292924777,1.2641524420509e-294,0,223558.948832085,229287.160977271,0,0,117050.182833475,88335.0590489693,7079.28914395746,68693.2251945827,1356623.82651605,"2_104_17",14,FALSE
"4331",2022-06-12,1785492,0,161240.531530575,0,21092.2395390129,0,0,0,0,203548.152504798,72021.2885972769,0,109184.274089828,0,0,75104.4643120649,0,0,240406.481742261,318548.165790476,0,0,178008.370565834,85842.9014839663,7124.95195451931,68693.2251945827,1540815.0473052,"2_104_17",14,FALSE
"4332",2022-06-19,1324483,0,121387.908663871,0,40101.2949260246,-21723.1748374113,-11978.4248444201,0,0,225953.321779481,73210.9698470025,0,108219.850757357,0,0,71141.9184376194,0,0,247640.103949848,314951.478780135,0,0,147289.689295937,58471.1323688411,7141.28213911984,68693.2251945827,1450500.57645799,"2_104_17",14,FALSE
"4333",2022-06-26,1429763,0,95625.1375305895,0,27341.7919950168,-63589.6572513313,-35064.1163627571,0,0,246866.935580773,77677.8343912774,0,108470.003173782,0,0,67292.3567696307,0,0,245502.442354577,308486.295929118,0,0,169314.622855251,46039.9943732762,7124.33080955816,68693.2251945827,1369781.19734334,"2_104_17",14,FALSE
"4334",2022-07-03,1398221,0,85626.1781001889,51621.0197901506,14582.2890640089,-44236.283305274,-24392.4287740919,0,0,251471.11725365,80015.3476206458,0,108762.455207878,0,0,63573.4370903782,0,0,230165.610792592,294569.856434666,0,0,166972.457597213,54141.6181778681,7053.88271875954,68693.2251945827,1408619.78296322,"2_104_17",14,FALSE
"4335",2022-07-10,1315327,0,72015.2172301692,0,2603.9801900016,-24882.9093592166,-13720.7411854267,-26684.7765904981,19844.6226432072,236475.495399815,79498.489625181,0,108594.054483491,0,0,59998.1257715492,0,0,217979.954111943,272132.549113848,0,0,157684.227515995,78337.1327193546,6996.3603991493,68693.2251945827,1315565.00726315,"2_104_17",14,FALSE
"4336",2022-07-17,1252591,0,40229.8456031567,0,21092.2395390129,-5924.50222838491,-3266.84313938731,0,0,208763.647879142,77650.2784832131,0,108448.37309238,0,0,56575.2720107798,0,0,211712.481341992,255710.807832056,0,0,131863.517213801,71476.5199210383,6972.9686217944,68693.2251945827,1249997.83136518,"2_104_17",14,FALSE
"4337",2022-07-24,1138504,0,-4080.6928344913,0,40101.2949260246,0,0,0,0,184813.272341666,75345.7696321011,0,108616.517573933,0,0,53310.1967043181,0,0,209322.989624124,235605.617250509,0,0,149697.742800752,76523.0698676559,6967.64626283746,68693.2251945827,1204916.64934401,"2_104_17",14,FALSE
"4338",2022-07-31,1000073,0,-41562.6581239074,0,27341.7919950168,0,0,0,0,184377.372157632,73330.319513483,0,108793.462528535,0,0,50205.2643907304,0,0,207035.187670928,219400.567628838,0,0,130543.935241199,76856.7952638168,6614.10766423125,68693.2251945827,1111629.37112509,"2_104_17",14,FALSE
"4339",2022-08-07,1094489,0,-54231.1013978343,0,14582.2890640089,0,-33321.8000217506,-26684.7765904981,0,196499.288213665,70337.0199185417,0,108853.446136087,0,0,47260.4171190297,0,0,205365.512257294,197948.654400863,0,0,162499.895424259,92815.759070391,6194.61459507862,68693.2251945827,1056812.44338372,"2_104_17",14,FALSE
"4340",2022-08-14,989555,0,-35197.3559651557,0,2603.9801900016,-51345.6859793358,-28966.0091692341,0,0,174951.738909009,65698.7663159768,0,107889.674792577,0,0,44473.6575777922,0,0,204494.807969219,172992.055674572,0,0,181100.908562062,91555.2248829172,5969.24351101141,68693.2251945827,1004914.232466,"2_104_17",14,FALSE
"4341",2022-08-21,870487,0,6328.96967111289,0,0,-55295.3541315925,-18294.3215805689,0,0,133903.268327096,59753.6741955114,0,104196.565926264,0,0,41841.4753712154,0,0,204142.390042368,155747.555486787,0,0,154371.637528599,100505.942292525,5902.30023893644,68693.2251945827,961797.328562837,"2_104_17",14,FALSE
"4342",2022-08-28,882402,0,42421.8919826098,0,0,-35941.9801855351,-7622.63399190372,0,79378.4905728286,97433.9368583172,52086.6431300737,0,98523.4441644171,0,0,39359.2151127949,0,0,194901.766924862,139271.469533544,0,0,168123.486147681,113430.88554537,5589.17356907923,68693.2251945827,1055649.01455872,"2_104_17",14,FALSE
"4343",2022-09-04,842418,0,35880.2188119941,-5025.54853512906,0,-16588.6062394777,-217.789542625821,0,79378.4905728286,91673.0043431934,44886.8555088352,0,94681.3659131426,0,0,37021.3882899922,0,0,174579.108616855,130776.935960688,0,0,114992.956901409,110055.041972697,4853.39231587901,68693.2251945827,965640.040084865,"2_104_17",14,FALSE
"4344",2022-09-11,833846,0,-31011.3472198969,0,21092.2395390129,-9084.23675019019,0,0,0,109758.950347904,36326.8322323547,0,94080.5636600156,0,0,34821.9329287873,0,0,160073.901671061,112678.098612755,0,0,103496.162835529,98041.763416359,4275.71505118478,68693.2251945827,803243.801519459,"2_104_17",14,FALSE
"4345",2022-09-18,782086,0,-128284.795509851,0,40101.2949260246,-42261.4492291457,0,-26684.7765904981,0,118223.155429471,28367.5267840082,0,92561.4180633792,0,0,32754.4262406321,0,0,153024.657322775,101834.732333256,0,0,81516.9617200939,98185.8096872654,4045.54039616417,68693.2251945827,622077.726768158,"2_104_17",14,FALSE
"4346",2022-09-25,508056,0,-188207.036468154,0,27341.7919950168,-58060.1218381721,0,0,0,112503.201800677,25680.7862807379,0,90814.007882362,0,0,30812.2559180352,0,0,152404.439427979,86401.135962162,0,0,55912.0361352264,114653.818994664,3985.4501964125,68693.2251945827,522934.99148153,"2_104_17",14,FALSE
"4347",2022-10-02,638213,0,-161526.178191321,0,14582.2890640089,-38706.7478921147,0,0,0,119989.995919492,28941.5989651481,0,92021.8899346538,0,0,28988.7557672976,0,0,164879.063412588,85709.8373027589,0,0,89542.878085707,120025.721120627,3918.01964372796,68693.2251945827,617060.348327157,"2_104_17",14,FALSE
"4348",2022-10-09,771555,0,-71520.1816995222,-23281.5645031328,18227.8613300112,-19353.3739460574,0,0,0,129812.272116126,33067.0915332048,0,89756.9507522077,0,0,27277.3110915632,0,0,174361.990149959,78189.0254873831,0,0,104568.712564731,112387.776405845,3864.41299230478,68693.2251945827,726051.509469207,"2_104_17",14,FALSE
"4349",2022-10-16,654155,0,-1830.80168507922,0,27341.7919950168,-2369.80089135396,-33321.8000217506,0,0,127905.547751844,36868.7762809893,0,86303.0018394278,0,0,25671.4387872408,0,0,179061.736628955,82447.5586222215,0,0,90565.4254524099,115515.183199831,3842.1047888485,68693.2251945827,806693.387943183,"2_104_17",14,FALSE
"4350",2022-10-23,1069448,0,-14962.6556178968,0,14582.2890640089,0,-28966.0091692341,0,59533.8679296215,111949.273720521,37094.8346639899,0,91412.2683616702,0,0,24164.8465803303,0,0,180831.505118068,75430.2892420009,0,0,74802.078640367,141944.213902008,3836.93740164321,68693.2251945827,840346.96503168,"2_104_17",14,FALSE
"4351",2022-10-30,807437,0,-79537.5646765721,0,18227.8613300112,0,-18294.3215805689,0,39689.2452864143,97276.0506476198,39992.3107803194,0,95828.1497869962,0,0,22751.4752668336,0,0,210015.387501331,74578.6147854892,0,0,125814.121118986,168765.775786832,4956.51431143387,68693.2251945827,868756.845539709,"2_104_17",14,FALSE
"4352",2022-11-06,1713793,0,-90274.0890874106,415976.91739847,27341.7919950168,0,-7622.63399190372,0,99223.1132160358,130389.118438634,48556.6501833143,0,92714.992572072,0,0,21425.5272726128,0,0,239964.563601394,109362.763129135,0,0,154140.191442175,277765.597293247,6256.1020031637,68693.2251945827,1593913.83066054,"2_104_17",14,FALSE
"4353",2022-11-13,731188,0,26441.9675012305,0,14582.2890640089,0,-217.789542625821,0,19844.6226432072,161280.269298179,51304.0229912414,0,88931.2970792156,0,0,20181.48433646,0,0,255839.989148945,97154.7449240943,0,0,127886.112283982,259354.736077975,6904.77667541987,68693.2251945827,1198181.74767592,"2_104_17",14,FALSE
"4354",2022-11-20,2793394,0,224996.857649722,573073.178746011,2603.9801900016,0,0,0,257980.094361693,222880.234033097,66682.5066606241,0,106133.247065357,0,0,19014.116658366,0,0,262325.864185879,140029.750080228,0,0,166772.990840911,337130.242106852,7102.0381013015,68693.2251945827,2455418.32587463,"2_104_17",14,FALSE
"4355",2022-11-27,2009951,0,366448.539377233,0,0,0,0,-26684.7765904981,198446.226432072,229581.660264213,70981.8960569347,0,113043.858977929,0,0,17918.4854480308,0,0,243986.111309685,156823.329519641,0,0,149788.071784612,380765.781180282,7109.56624866502,68693.2251945827,1976901.97520338,"2_104_17",14,FALSE
"4356",2022-12-04,1584944,0,340065.440242332,0,21092.2395390129,0,0,-26684.7765904981,99223.1132160358,179536.745381741,65800.033493721,0,111486.192063503,0,0,16889.9404566471,0,0,192271.857143781,153214.204409092,0,0,108726.206941983,332477.591870576,7043.79190089652,68693.2251945827,1669835.80526341,"2_104_17",14,FALSE
"4357",2022-12-11,1697501,0,162589.295555807,0,40101.2949260246,0,0,-26684.7765904981,79378.4905728286,138035.190267438,64812.8989769566,0,112912.434085958,0,0,15924.1137750076,0,0,150099.650371244,161735.962172392,0,0,81371.7310163415,275312.139344087,6992.08139959899,68693.2251945827,1331273.73106777,"2_104_17",14,FALSE
"4358",2022-12-18,581919,0,-40939.1157828515,0,27341.7919950168,0,0,-26684.7765904981,0,98358.4377951653,53896.3544626285,0,114060.493880378,0,0,15016.9109284732,0,0,128699.88005988,136973.463038559,0,0,56098.6819731081,224555.744852641,6971.95977081506,68693.2251945827,863043.051577898,"2_104_17",14,FALSE
"4359",2022-12-25,863564,0,-150493.128210711,174352.061378882,14582.2890640089,0,0,0,238135.471718486,78102.4242575366,40026.7984679266,0,112992.093446784,0,0,14164.5000889991,0,0,120754.164034043,119195.184552306,0,0,82218.489426605,186111.815780421,6967.50950946387,68693.2251945827,1105802.89870933,"2_104_17",14,FALSE
"4360",2023-01-01,700012,0,-144452.132318438,95257.2809352623,2603.9801900016,0,0,0,277824.7170049,69862.3902638153,33581.756576879,0,116773.621882148,0,0,13363.3000507738,0,0,106529.686477645,106506.840016313,0,0,51302.0835280755,246406.841126506,6181.89313333026,68693.2251945827,1050435.4840618,"2_104_17",14,FALSE
"4361",2023-01-08,590586,0,-91104.3755933839,0,0,0,0,0,39689.2452864143,55744.2927940473,29494.9316167647,0,117251.381084009,0,0,12609.9674738502,0,0,96738.4159082128,128168.926755194,0,0,49664.8310997244,237540.998417344,5336.60576395228,68693.2251945827,749828.445800711,"2_104_17",14,FALSE
"4362",2023-01-15,828218,0,-65864.8006828257,83129.6324007407,27602.1900140169,0,0,0,0,49279.8959401388,26254.1308527292,0,112636.686324248,0,0,11901.3837845789,0,0,91959.8560163069,108124.01249754,0,0,62089.7471087385,208697.147772836,4938.66270974606,68693.2251945827,789441.769933377,"2_104_17",14,FALSE
"4363",2023-01-22,777044,0,-86985.1359141419,0,38278.5087930235,0,0,-26684.7765904981,0,50316.4603467981,25551.063800575,0,108439.557881786,0,0,11234.6420283877,0,0,90160.9775651267,97945.2398992403,0,0,64318.9801831725,175510.079853547,4842.16004496298,68693.2251945827,621620.983086562,"2_104_17",14,FALSE
"4364",2023-01-29,609811,0,-123221.825449645,0,25519.0058620156,0,0,0,0,50943.0779816363,26151.512376895,0,108501.386192842,0,0,10607.0338956769,0,0,92603.3959565821,87274.2278033118,0,0,52612.2286125777,136042.092281411,4711.95269600252,68693.2251945827,540437.313403888,"2_104_17",14,FALSE
"4365",2023-02-05,593941,0,-142679.067052688,0,12759.5029310078,0,0,0,0,51766.4292625772,28123.4098381955,0,111440.695043333,0,0,10016.0370820778,0,0,97071.5551376936,78518.2425616957,0,0,57335.9040449937,117228.943856293,4509.74593836328,68693.2251945827,494784.623838125,"2_104_17",14,FALSE
"4366",2023-02-12,561566,0,-140506.526981721,0,1562.38811400096,0,0,0,0,54173.6174472453,26264.8549344938,0,116299.750665913,0,0,9459.30309727146,0,0,100013.545092462,68656.0916238351,0,0,75475.1660020484,133119.735506176,4375.26928411265,68693.2251945827,517586.41998042,"2_104_17",14,FALSE
"4367",2023-02-19,619856,0,-126186.412776125,-11113.2715754884,0,0,0,-26684.7765904981,0,58000.8975363996,21057.8444187371,0,118653.3500218,0,0,8934.64559966653,0,0,101373.187747964,65719.4684668905,0,0,56424.5979576859,108959.162240166,4326.43863394251,68693.2251945827,448158.356875724,"2_104_17",14,FALSE
"4368",2023-02-26,510636,0,-102918.747394251,0,0,0,0,0,0,61199.605055841,18109.3254523548,0,120790.739801864,0,0,8440.02930554199,0,0,114964.868666206,62418.8475862691,0,0,48678.9462233948,88027.6633447496,4437.83037767874,68693.2251945827,492842.333614233,"2_104_17",14,FALSE
"4369",2023-03-05,676609,0,-69706.9550423617,0,14321.8910450088,0,0,0,0,60512.8871937125,22054.9171466938,0,122505.050541452,0,0,7973.55949918132,0,0,135116.15402368,46191.7226187106,0,0,53167.8053823159,79411.7668083152,4639.13402965319,68693.2251945827,544881.158440945,"2_104_17",14,FALSE
"4370",2023-03-12,882591,0,-35840.1627757011,0,41924.0810590257,0,0,0,0,57184.8211328334,26307.7076688988,0,122821.873214576,0,0,7533.47215372753,0,0,147805.248322565,50778.096103232,0,0,119896.432324823,62577.9658946543,4769.98571936842,68693.2251945827,674452.746012586,"2_104_17",14,FALSE
"4371",2023-03-19,773232,0,-18863.8580416527,0,29164.5781280179,0,0,-26684.7765904981,59533.8679296215,55525.5066990808,28373.518226839,0,121078.566942115,0,0,7118.12465990776,0,0,153532.367569895,63714.7714104504,0,0,90926.7219389931,35673.8972296714,4816.69920156903,68693.2251945827,672603.210498593,"2_104_17",14,FALSE
"4372",2023-03-26,521967,0,-24022.3646942105,0,16405.0751970101,0,0,0,19844.6226432072,47696.4856506248,25649.4580497224,0,116160.034574051,0,0,6725.98715052783,0,0,155703.316484144,93266.6485391227,0,0,60469.3948592614,34496.1302437403,4836.44107812189,68693.2251945827,625924.454969906,"2_104_17",14,FALSE
"4373",2023-04-02,620251,0,-34037.5608595987,0,3905.97028500239,-41866.48241392,0,0,0,46757.3825242152,24911.8923327823,0,112501.486385538,0,0,6355.63440201633,0,0,157229.464980187,108047.221808272,0,0,57457.7455811984,77968.2308734236,4906.07445460177,68693.2251945827,592830.285548301,"2_104_17",14,FALSE
"4374",2023-04-09,712058,0,-27411.5153815862,0,0,-58060.1218381721,0,-26684.7765904981,0,58555.198592621,24739.9866659238,0,117479.946096678,0,0,6005.73828972967,0,0,158072.446299367,147734.74797556,0,0,44891.4937133493,110142.689402323,4965.30445933769,68693.2251945827,629124.362879215,"2_104_17",14,FALSE
"4375",2023-04-16,764583,0,-4433.37668712678,0,0,-38706.7478921147,0,0,0,62512.1886356953,29014.3811859809,0,123148.314428606,0,0,5675.06077075565,0,0,158451.310558317,179034.727014949,0,0,72965.423132654,111862.625604412,4989.9550123806,68693.2251945827,773207.086959091,"2_104_17",14,FALSE
"4376",2023-04-23,790696,0,13580.8822911296,0,0,-19353.3739460574,0,0,0,60654.4522532491,35028.6374060411,0,125433.998866881,0,0,5362.44736620614,0,0,158588.792511852,199788.127339966,0,0,88245.1939549003,113861.642982181,4995.65491931285,68693.2251945827,854879.681140245,"2_104_17",14,FALSE
"4377",2023-04-30,885338,0,13465.1112633252,0,0,-2369.80089135396,0,0,0,69957.7324779978,40931.9868157578,0,125846.824465066,0,0,5066.821114176,0,0,174194.868510712,206183.224391921,0,0,79533.1330185262,78898.7084979821,5320.24147076264,68693.2251945827,865722.076329456,"2_104_17",14,FALSE
"4378",2023-05-07,1354394,0,11398.9517703263,0,0,0,0,-26684.7765904981,0,90017.6079938265,48083.6118253837,0,125926.676726684,0,0,4787.17696443322,0,0,188359.061177443,220307.278080845,0,0,104663.24762639,76714.5598483437,5663.29182249822,68693.2251945827,917929.912440257,"2_104_17",14,FALSE
"4379",2023-05-14,946631,0,36941.0526621645,0,0,0,0,0,39689.2452864143,104810.58889303,49272.3815557786,0,123759.80681898,0,0,4522.57658631168,0,0,195974.163023444,219731.561245651,0,0,102467.289524853,129419.531048206,5831.48686707248,68693.2251945827,1081112.90870649,"2_104_17",14,FALSE
"4380",2023-05-21,952822,0,96422.2037524798,0,0,0,0,0,119067.735859243,96804.5619713104,47945.6554434135,0,117964.018784256,0,0,4272.14356205813,0,0,199069.309727268,217719.352057459,0,0,143380.200279019,140280.785402056,5879.50910466191,68693.2251945827,1257498.70113781,"2_104_17",14,FALSE
"4381",2022-01-02,654913,0,-117529.622168313,0,0,0,0,0,53893.2661005514,157342.469652125,96641.8623576468,36239.6461581362,128152.102005825,24558.1149655477,0,0,0,0,92098.2357644749,118455.274325183,0,0,99276.3220969612,54337.3494410522,26805.7189774102,0,770270.7396766,"3_96_3",6,FALSE
"4382",2022-01-09,1098519,0,-71930.2528347319,0,14576.6525066913,0,0,0,107786.532201103,142106.234725072,85504.0098218301,29985.5012539289,128805.55530593,19707.7974423508,2262.02916614005,0,0,0,78218.3169640517,114699.808179053,0,0,185682.887147922,44477.9305925109,19810.7440253352,0,901693.746497187,"3_96_3",6,FALSE
