"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","other_cost","cluster","top_sol"
"31","2_101_1",0,0.0779685389730629,0.624853379198166,1.16593888993733,0.0440162861960493,0.398651256112608,0.152792641650715,0.274548204018939,0.625390855118331,0.0169367877754656,0,5,FALSE
"32","2_101_10",0,0.0186369622879152,0.814909028827736,1.38064080266078,0.0398573573507581,0.283316795126348,0.166635831465709,0.021348720423737,0.681235223463656,0.335466922118844,0,5,FALSE
"33","2_102_12",0,0.0785011705178747,0.625328296117716,1.16500643632574,0.0440232005170109,0.398941491957395,0.153252070673275,0.274554474674805,0.631235996309838,0,0,5,FALSE
"34","2_102_14",0,0.0578299889749533,0.620361888569209,1.20456227050387,0.0424987961585108,0.475931144499926,0.295061313067363,0.239501938523292,0.537579093428065,0.412384988501597,0,5,FALSE
"35","2_102_3",0,0.018991133858081,0.702526660520107,1.25161235302694,0.0405310677197186,0.364092006320402,0.214470582427201,0.0319999082794655,0.787229963340891,0.427703750521437,0,3,FALSE
"36","2_103_11",0,0.197259754910157,0.62119386640118,1.15951858532337,0.0453378308902093,0,0.0339006146020071,0.519314450588471,0.700502195727838,0.129046244647512,0,5,FALSE
"37","2_103_17",0,0.0595522654115533,0.627576447478007,1.18365719963678,0.0436951020618037,0.375739647720475,0.338812850946775,0.20935690524881,0.546525865845245,0.171804369349716,0,5,FALSE
"38","2_103_2",0,0.0380410687052364,0.648069019026514,1.26066785093735,0.0413633915144267,0.422405956578947,0.242621095778654,0.133566633923538,0.45434600406061,0.421745435959357,0,5,FALSE
"39","2_104_13",0,0.0369873832891448,0.649983742623888,1.25116606695289,0.0411872986851671,0.404604323630325,0.231798005209039,0.127434600002909,0.468276001545767,0.390579425807572,0,5,FALSE
"40","2_104_19",0,0.118918655641566,0.612967750683207,1.17382263127507,0.0447705627321705,0.30423519515017,0.312745598565891,0.40776023781874,0.618469207857049,0.236144262624509,0,5,FALSE
"41","2_104_4",0,0.0674713807565355,0.615613519749121,1.14860805029914,0.0445255405792516,0.490696720639609,0.337398615966424,0.282947789916804,0.644861156147275,0.394005460982706,0,5,FALSE
"42","2_104_6",0,0.0580783629567983,0.620785117345623,1.20376042715461,0.0425216805841236,0.471795450924935,0.296613796250702,0.23997996501274,0.530972146036515,0.412796614603383,0,5,FALSE
"43","2_105_1",0,0.0604146090277785,0.62958344979186,1.33820888927046,0.0403630149908002,0.66202610652914,0.851931309074971,0.0192384955590838,0.126370945946234,0.856523694541561,0,4,FALSE
"44","2_105_15",0,0.0736657010941755,0.617880625117282,1.16643259375186,0.0448549824186868,0.917358419905797,0.459069435691528,0.294227800036286,0.647055519220886,0.386095930264514,0,4,TRUE
"45","2_106_11",0,0.118854184585,0.613054225119737,1.17383775910988,0.0447727226487203,0.303625642192686,0.312471721888926,0.407279975504004,0.616914864767689,0.235991922476961,0,5,FALSE
"46","2_67_17",0,0.0598550352947088,0.647274204977052,1.28990709846081,0.0421696630265462,0.666484041414479,0.727020242141575,0.161464422375562,0.154369593872959,0.355867392305958,0,4,FALSE
"47","2_71_6",0,0.284081973917354,0.619384174517722,1.21889231885545,0.0432236446791315,0.214895681514749,0.381807874672318,1,0.81535665065346,0.371557586507132,0,1,FALSE
"48","2_72_17",0,0.279309884952251,0.619306885512373,1.21513476691444,0.0432296723029246,0.216500777959985,0.385151032953619,0.978657513180186,0.822088266837143,0.373298335816876,0,1,TRUE
"49","2_76_1",0,0.28230188373795,0.619054491056973,1.22576404256787,0.0432340523956659,0.212620893686536,0.388484582597459,0.99066946183048,0.746588525462556,0.377465820774069,0,1,FALSE
"50","2_76_10",0,0.048368575789968,0.631460609056808,1.33736109820786,0.0406418867284274,0.732673867214787,0.801819554365484,0.0352174496748717,0.171550705332447,0.824751800500222,0,4,FALSE
"51","2_79_1",0,0.0599000024914736,0.634419042255009,1.39777681185497,0.03957648453214,0.707269340880069,0.601673778914011,0.0625399370711077,0,0.642162713999542,0,4,FALSE
"52","2_85_18",0,0.1342524157561,0.61451457927556,1.16754975098341,0.0442260147427118,0.155690213261811,0.161928386197955,0.390334641924652,0.677791385753126,0.326335036985425,0,5,FALSE
"53","2_86_16",0,0.0559984055000617,0.645984629267008,1.29626710933924,0.0412611510864726,0.76892050640945,0.43086433778852,0.0302876378917078,0.519510163213849,0.554878680178152,0,4,FALSE
"54","2_87_10",0,0.134265620434659,0.614506436384496,1.16756732107181,0.0442256982266005,0.155767587129583,0.161957996333047,0.390413835573363,0.678016676457112,0.326340539033064,0,5,FALSE
"55","2_90_9",0,0.0186357760814107,0.814912913713658,1.38063566883755,0.0398573619249562,0.283289763758246,0.166639142748388,0.021347201733176,0.681158406745539,0.335481740391077,0,5,FALSE
"56","2_91_11",0,0.0674718724494645,0.627789327990359,1.18968166621518,0.0440369784692751,0.598237722824753,0.235237675385347,0.189090565977927,0.565961761002911,0.181039632863119,0,5,FALSE
"57","2_91_13",0,0.114871475942386,0.616231257146639,1.1754315663896,0.0437891459827647,0.223170200776458,0.194011459359989,0.360620402345588,0.652653974828864,0.340535429147803,0,5,FALSE
"58","2_91_7",0,0.0343171953921726,0.651001654416587,1.22525739635953,0.0405766018294613,0.279146248198239,0.292150154747781,0.059884343574109,0.621804818938827,0.180610558676469,0,5,FALSE
"59","2_92_8",0,0.146476146135202,0.613976105560189,1.16579307846262,0.0432245717966232,0.0781726741580663,0.23579821818888,0.29489260260113,0.64172433469916,0.757843345578819,0,3,FALSE
"60","2_93_3",0,0.067895477811352,0.627544816924021,1.19347082166688,0.0440378309161029,0.595160193102879,0.236887053797881,0.189931414872521,0.520583508365711,0.183113225934151,0,5,FALSE
"61","2_94_10",0,0.0284054749399115,0.660898165014222,1.21535763302032,0.040945419437164,0.275499258669593,0.190271223877659,0.0652541851831052,0.777884144970764,0.146400866853475,0,5,FALSE
"62","2_94_14",0,0.0580233145322747,0.626506592320611,1.16534332779663,0.0434091292377855,0.463446965432674,0.210782975039201,0.169594137879719,0.65984355804173,0.0715231870802677,0,5,FALSE
"63","2_94_3",0,0.0213807972329607,0.695163792238806,1.23292578527682,0.040667259058482,0.31176524301097,0.178713344735455,0.0606322962583138,0.698994580126034,0.359674302414778,0,5,FALSE
"64","2_96_14",0,0.113757451148137,0.625239569692532,1.16917661746949,0.0437576779953281,0.156098669422456,0.141150425463538,0.328299592514124,0.694874626248173,0.277291814254431,0,5,FALSE
"65","2_97_11",0,0.0326577417956416,0.640783096947867,1.29736162462258,0.0407774925452507,0.554778957547231,0.458828950191111,0.0363330186231998,0.408180055998704,0.546842960864508,0,4,FALSE
"66","2_98_6",0,0.114333442335668,0.619813061799401,1.17792796634535,0.0439813204055121,0.214641326094368,0.174628043736625,0.358441522788855,0.668067548518747,0.305707321408417,0,5,FALSE
"67","2_98_9",0,0.115594505479529,0.615407844317381,1.17123802514143,0.0440605403685802,0.215244089359205,0.203166123652021,0.360632166932722,0.630295857866576,0.298928864393152,0,5,FALSE
"68","2_99_9",0,0.061256194601479,0.626337990304945,1.14601145538055,0.0440373163112846,0.399521468900946,0.146331335604919,0.177916457640273,0.65362634300115,0.0220187441211113,0,5,FALSE
"69","3_102_4",0,0.0192957360869476,0.766865601674671,1.23344006494821,0.0403561728968276,0.380497651069523,0.243813635476582,0.0287890545535185,0.922616801674464,0.444678262975918,0,3,FALSE
"70","3_104_17",0,0.0187631902609275,0.739956474625043,1.18290733067587,0.0408487776742909,0.339916140967732,0.257531700096457,0.0294138288475925,0.715672427682882,0.463974953547898,0,3,FALSE
"71","3_105_15",0,0.0188487167251363,0.762261841523878,1.33519281651654,0.0391972680190609,0.358210677622059,0.254092920991577,0.014733710872443,0.712801601850958,0.411518045982178,0,3,FALSE
"72","3_66_6",0,0.0187701935228568,0.804284792709457,1.29257635722653,0.0396375607343109,0.147671141373758,0.045965943485155,0.0281183722791647,0.646632492113051,0.266603790084026,0,5,FALSE
"73","3_77_11",0,0.0189254459566722,0.782296896055186,1.22984584718225,0.040422885309048,0.206372828844453,0.116961927075618,0.0361766967786506,0.663272926503833,0.301490681031318,0,5,FALSE
"74","3_89_17",0,0.0189390066036804,0.771631628049935,1.21889537589207,0.0410619564570815,0.235955633177112,0.137232356402522,0.0172556016916466,0.613603995204643,0.298130212833912,0,5,FALSE
"75","3_89_3",0,0.0189113468998992,0.804690547403112,1.18597799857419,0.0412595830559245,0.0546521756633996,0,0.0170969047608532,0.586997261007367,0.139086273464154,0,5,TRUE
"76","3_91_3",0,0.0181838945139979,0.771844698971967,1.24010612244928,0.0405281322777204,0.307365012683858,0.183807092175301,0.0291685254577179,0.767636357070014,0.359554269221219,0,5,FALSE
"77","3_91_9",0,0.0185312148318235,0.770419098460715,1.21814873600197,0.0409932430908993,0.251419335823826,0.147158591174739,0,0.725368996338395,0.351846632507264,0,5,FALSE
"78","5_103_6",0,0.0178787947368694,0.841398688938302,1.8706236218075,0.0409064888082981,0.476030163892255,0.352257798980052,0.0280425821266706,0.851273749771123,0.616739526011443,0,3,FALSE
"79","5_106_10",0,0.0184897074470011,0.839562233384179,1.85328093354207,0.0411648816632808,0.454163261760749,0.326798059147375,0.0414417554331709,0.9120280995663,0.523973217462302,0,3,FALSE
"80","5_106_6",0,0.0184524907882322,0.842835824213595,1.88776352094943,0.0406096382902827,0.472042974500672,0.35411937871161,0.0310084523567569,0.883150689599893,0.6198255156854,0,3,FALSE
"81","5_78_11",0,0.0179009891383925,0.845573556528012,1.8741127906825,0.0407060520571309,0.42106162002805,0.296845704584188,0.0388688384227581,0.803913109538023,0.534105932390653,0,3,FALSE
"82","5_86_2",0,0.0178366435116594,0.853531528225117,1.87276932607949,0.0409182437664985,0.537672734585211,0.400703969218987,0.0248038285798949,0.940435814262397,0.626569380487291,0,3,FALSE
"83","5_86_7",0,0.0177383969493966,0.844428627683214,1.88550912616902,0.0408365376050745,0.476625547225096,0.3530965551324,0.0273400400092632,0.870283808667996,0.601221394519314,0,3,FALSE
"84","5_87_14",0,0.0180895532081346,0.842519436778183,1.87343742184131,0.0407912713353737,0.466699177971422,0.363804563718117,0.0318351800257465,0.871924882455707,0.559449539720075,0,3,FALSE
"85","5_87_18",0,0.0180234887785194,0.84468256496468,1.88839698437397,0.0408840479567986,0.472160133884513,0.354859320607644,0.0309973898691452,0.909920905088116,0.530729861648936,0,3,FALSE
"86","5_87_6",0,0.0184540908007379,0.839570475780771,1.8544457407031,0.0408491929189439,0.400382351671332,0.274136939878758,0.0460194095388984,0.768043374524083,0.507944558436274,0,3,FALSE
"87","5_88_17",0,0.0184169415260829,0.838466680700871,1.84477954672622,0.041047204704913,0.427010552719165,0.320501964408793,0.0453110870034267,0.756087886192256,0.505675720575243,0,3,FALSE
"88","5_88_3",0,0.01794217441951,0.842860186826526,1.88720489151724,0.0403213893119461,0.459570160069941,0.34113724297661,0.0207798384155014,0.903223358626419,0.550696213102825,0,3,FALSE
"89","5_89_6",0,0.017959230952942,0.840372815679033,1.86773005394333,0.0406137336483423,0.456674900608015,0.350497849377283,0.0272950482301961,0.861894572989015,0.568756264915199,0,3,FALSE
"90","5_90_17",0,0.0182104198048712,0.84285410682114,1.8771245519983,0.0404718359616799,0.431189022728545,0.306811963476859,0.0262469042103171,0.870424767211677,0.569996172609665,0,3,FALSE
"91","5_90_2",0,0.018738710107968,0.83572027908814,1.83017442262239,0.0412941274620311,0.401909366076001,0.268539135111045,0.0410759509310997,0.826344245086457,0.534867539246013,0,3,FALSE
"92","5_95_16",0,0.0180181375655424,0.843087898704224,1.88333258236139,0.0407645223907185,0.466467219774892,0.333943242069083,0.0271054215858678,0.888244136564052,0.59853092866738,0,3,FALSE
"93","5_96_13",0,0.0184262685278179,0.843007422302388,1.88362512867576,0.0405803742135013,0.502038300854532,0.401016106234864,0.0168732839693351,0.86635876894676,0.57521492376587,0,3,FALSE
"94","5_97_13",0,0.018496141596879,0.839862716032346,1.87467466262048,0.0404905895624002,0.446895335290474,0.317229982703209,0.0288905601629694,0.940269575315693,0.517223171414028,0,3,FALSE
"95","5_97_6",0,0.018458869914862,0.837304947143464,1.8289481413273,0.0412718012446996,0.415012971660264,0.274877932633484,0.042076934495224,0.820761130121036,0.468002433281275,0,3,FALSE
"96","5_97_8",0,0.0177443494412768,0.844570937928522,1.88560003155949,0.0408356469152433,0.476800665856326,0.353579559803957,0.0265515418258633,0.871116703566049,0.601488339196894,0,3,FALSE
"97","5_98_19",0,0.0179981225030392,0.845673750262567,1.89512512784707,0.0406709852142005,0.45136745341122,0.327266541441016,0.0264381994631672,0.904946146972175,0.555895243191147,0,3,FALSE
