"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"86",2.45049,0.8070037,0.1450857,2.0346525,0.9320027,0.1499463,0.7416235,0.8401711,0.1355988,1.724955,0.8212256,0.0421029,0.5632935,0.8376259,0.1528152,2.557,0.784827,0.1966146,2.456195,0.6445428,0.616418,1.42641,0.34007612,0.1468455,0.6504911,0.670767528281184,0.746850559511317,0.0174458939502289,0.0408840479567986,0.84468256496468,1.88839698437397,0.84468256496468,0.0180234887785194,0,56859.7160604223,0.00827713,6788164.2892316,1e-04,0,0.0717339515686035,115.451912879944,"5_87_18",5,87,18,1652,TRUE,TRUE,4,0.18368099287768,3,FALSE
"87",2.48456,0.7726316,0.1245924,2.0721825,0.9869933,0.1477215,0.740636,0.8464221,0.1278054,1.72832,0.9206487,0.002688189,0.56048425,0.8457039,0.1529445,2.5621,0.8410552,0.2573469,2.48373,0.5869622,0.5169595,1.28863,0.4102612,0.1185057,0.6511877,0.67927975436134,0.748228159821962,0.0181255002973806,0.0403213893119461,0.842860186826526,1.88720489151724,0.842860186826526,0.01794217441951,0,56038.7018176321,0.00815617,6788164.2892316,1e-04,0,0.0903089046478271,115.779879808426,"5_88_3",5,88,3,1656,TRUE,TRUE,2,0.183480704544024,3,FALSE
"88",2.5002925,0.7691015,0.1312569,2.047735,0.9913809,0.141495,0.7270575,0.8472215,0.1577631,1.709075,0.9112911,0.000463182,0.5468115,0.8447925,0.1426734,2.58286,0.8408522,0.2752923,2.5405025,0.5366861,0.529995,0.98205,0.50538,0.1535211,0.6492467,0.668648240286881,0.7506362697684,0.0622606811512832,0.041047204704913,0.838466680700871,1.84477954672622,0.838466680700871,0.0184169415260829,0,65268.867562387,0.00951605,6788164.2892316,1e-04,0,0.0665819644927979,116.839304924011,"5_88_17",5,88,17,1670,TRUE,TRUE,2,0.176353152029165,3,FALSE
"89",2.421135,0.7568781,0.1655505,2.0514975,0.9916427,0.140937,0.72954725,0.8452825,0.1622445,1.706925,0.9534962,0.00668685,0.5572955,0.8998741,0.1668198,2.5280075,0.7199097,0.2200848,2.33901,0.4078973,0.5401275,1.38025,0.36691776,0.1473918,0.6518387,0.674612224383865,0.749711978740411,0.0382856677664357,0.0406137336483423,0.840372815679033,1.86773005394333,0.840372815679033,0.017959230952942,0,59246.1959526598,0.00862873,6788164.2892316,1e-04,0,0.0751469135284424,117.474388837814,"5_89_6",5,89,6,1678,TRUE,TRUE,1,0.180208836204777,3,FALSE
"90",2.495895,0.981457,0.1349151,2.0605575,0.9857144,0.143361,0.721627,0.8765375,0.1709376,1.7041625,0.9810433,0.00634863,0.56132,0.7468296,0.1744575,2.6997525,0.7851301,0.2451852,2.59474,0.9215692,0.5815475,1.119485,0.5291422,0.1870881,0.6486089,0.665217815184242,0.752204318272409,0.0787636621905994,0.0412941274620311,0.83572027908814,1.83017442262239,0.83572027908814,0.018738710107968,0,70306.1999060275,0.0102582,6788164.2892316,1e-04,0,0.0642290115356445,118.622208833694,"5_90_2",5,90,2,1693,TRUE,TRUE,4,0.173899574056994,3,FALSE
"91",2.4426,0.7573289,0.1504974,2.090365,0.9795264,0.147948,0.74404725,0.8309297,0.1285326,1.73008,0.9484401,0.00879633,0.54331675,0.9892844,0.1598295,2.41213,0.6221743,0.1608834,2.530355,0.3774508,0.565048,1.38025,0.36691776,0.1473918,0.6518387,0.67688195485229,0.74823179214117,0.0285866799067285,0.0404718359616799,0.84285410682114,1.8771245519983,0.84285410682114,0.0182104198048712,0,59246.1959526598,0.00862873,6788164.2892316,1e-04,0,0.0627059936523438,119.676035881042,"5_90_17",5,90,17,1708,TRUE,TRUE,3,0.181787206541753,3,FALSE
"92",2.45049,0.8070037,0.1450857,2.0346525,0.9243006,0.146427,0.7359985,0.8505745,0.1523277,1.7388625,0.8709053,0.0332814,0.5537155,0.9898227,0.172596,2.74901,0.7708956,0.2275755,2.405715,0.5825599,0.471618,1.42641,0.34007612,0.1468455,0.6504911,0.67268975353371,0.747805492946899,0.022708957298411,0.0407645223907185,0.843087898704224,1.88333258236139,0.843087898704224,0.0180181375655424,0,56859.7160604223,0.00827713,6788164.2892316,1e-04,0,0.068572998046875,127.121694803238,"5_95_16",5,95,16,1802,TRUE,TRUE,3,0.182830147179936,3,FALSE
"93",2.47502,0.814038,0.1480956,2.01935,0.9869611,0.1360749,0.71668475,0.8656938,0.1812192,1.699765,0.9244399,0.00363333,0.55876225,0.8400703,0.1552488,2.4758325,0.7757074,0.1407363,2.6363525,0.4245496,0.5021875,1.5413075,0.31831543,0.1291143,0.6496583,0.676142318769583,0.747928082831004,0.022352875162754,0.0405803742135013,0.843007422302388,1.88362512867576,0.843007422302388,0.0184262685278179,0,55790.5513487465,0.00811961,6788164.2892316,1e-04,0,0.0733890533447266,128.335155963898,"5_96_13",5,96,13,1818,TRUE,TRUE,4,0.18287940376417,3,FALSE
"94",2.455685,0.8800319,0.1495647,2.055355,0.9724914,0.1421598,0.721052,0.8640355,0.1775535,1.7117525,0.9499955,0.01915434,0.5583215,0.8297544,0.1529463,2.30718,0.6510724,0.2352291,1.9828425,0.4744932,0.4960235,0.9496825,0.8316934,0.18129,0.6528587,0.663414781420727,0.75154877427992,0.0778585925048891,0.0412718012446996,0.837304947143464,1.8289481413273,0.837304947143464,0.018458869914862,0,68452.5376234051,0.0099851,6788164.2892316,1e-04,0,0.0764820575714111,129.269295930862,"5_97_6",5,97,6,1830,TRUE,TRUE,2,0.173693415169783,3,FALSE
"95",2.45049,0.8070037,0.1484529,2.0346525,0.9243006,0.146427,0.7271275,0.8496624,0.1798788,1.721745,0.8971833,0.0364803,0.5537155,0.9898227,0.172596,2.74901,0.7708956,0.2275755,2.405715,0.5825599,0.471618,1.42641,0.34007612,0.1468455,0.6504911,0.671546598006956,0.746917463827123,0.0203543102546814,0.0408356469152433,0.844570937928522,1.88560003155949,0.844570937928522,0.0177443494412768,0,56859.7160604223,0.00827713,6788164.2892316,1e-04,0,0.071321964263916,129.418334960938,"5_97_8",5,97,8,1832,TRUE,TRUE,2,0.183211068769153,3,FALSE
"96",2.4850575,0.7928595,0.1241016,2.07749,0.9855205,0.1473042,0.741021,0.848471,0.122985,1.7251525,0.9229216,0.00549147,0.56335175,0.7804373,0.1509135,2.585745,0.842409,0.2634759,2.4016425,0.5552137,0.489826,1.3827525,0.4419803,0.1887966,0.6517949,0.676582436404597,0.750015732219671,0.0311206643064723,0.0404905895624002,0.839862716032346,1.87467466262048,0.839862716032346,0.018496141596879,0,59333.6866404042,0.00864162,6788164.2892316,1e-04,0,0.0672039985656738,129.808251857758,"5_97_13",5,97,13,1837,TRUE,TRUE,4,0.181375709254519,3,FALSE
"97",2.45049,0.8070037,0.1465776,2.06686,0.9320377,0.1510209,0.74925325,0.8152539,0.1288437,1.736715,0.8711937,0.0361404,0.54559575,0.9584529,0.1496205,2.74901,0.7708956,0.2275755,2.405715,0.5825599,0.471618,1.42641,0.34007612,0.1468455,0.6504911,0.674190104797641,0.746256098981996,0.0104319644090015,0.0406709852142005,0.845673750262567,1.89512512784707,0.845673750262567,0.0179981225030392,0,56859.7160604223,0.00827713,6788164.2892316,1e-04,0,0.0770621299743652,131.719366788864,"5_98_19",5,98,19,1862,TRUE,TRUE,4,0.184811350927315,3,FALSE
"98",2.5368525,0.8723921,0.1226589,2.0498525,0.9854463,0.1372446,0.703259,0.8761497,0.2234064,1.699705,0.9770456,0.000309228,0.56736175,0.6461808,0.177339,2.690365,0.7649337,0.2792283,2.4282675,0.625164,0.4813125,1.2943775,0.424173,0.1448328,0.6471812,0.672030931358585,0.748813312664124,0.0375406637877098,0.0409064888082981,0.841398688938302,1.8706236218075,0.841398688938302,0.0178787947368694,0,61407.3992020549,0.00894714,6788164.2892316,1e-04,0,0.0697288513183594,137.881556749344,"5_103_6",5,103,6,1944,TRUE,TRUE,1,0.18069496211205,3,FALSE
"99",2.44405,0.7990748,0.1247964,2.07012,0.94281,0.146982,0.72141675,0.8859182,0.1684674,1.7100275,0.9311081,0.01328613,0.570479,0.6828671,0.1801923,2.9716525,0.7553892,0.2716779,2.373905,0.5555483,0.4763985,1.459685,0.35669755,0.1482816,0.6507335,0.675172247743849,0.747956277457861,0.0181049796189631,0.0406096382902827,0.842835824213595,1.88776352094943,0.842835824213595,0.0184524907882322,0,57783.1534589971,0.00841318,6788164.2892316,1e-04,0,0.0625030994415283,142.285193920135,"5_106_6",5,106,6,2001,TRUE,TRUE,3,0.183574683922086,3,FALSE
"100",2.42791,0.8309752,0.1523454,2.044855,0.9856913,0.1433166,0.7114595,0.8704867,0.2087271,1.700745,0.9426077,0.00155121,0.56884925,0.4706691,0.1482399,2.939545,0.8329744,0.2876616,2.6412375,0.9908265,0.6601755,1.2719875,0.5127916,0.1637937,0.6482993,0.667310193920916,0.749920759982704,0.0553550385331993,0.0411648816632808,0.839562233384179,1.85328093354207,0.839562233384179,0.0184897074470011,0,65546.882967353,0.00955701,6788164.2892316,1e-04,0,0.0644388198852539,142.575815916061,"5_106_10",5,106,10,2005,TRUE,TRUE,3,0.177781455767903,3,FALSE
