"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","facebook_cost",237138.411320049,57067200.035814,0.441580096479713,64775.482447008,0.258838622991859,57067200.035814,0.441580096479713,64775.482447008,0.258838622991859,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,31776697.63,36068.8962883087,38239.572798555,2170.67651024627,66260.457013411,0.671103642470305,0.66375460552648,1.83705252536071,1.79588202337104,0.556829450368297,3,FALSE,1.81535146090979,0.0192482165422455,1.57213031376784,2.05881521342972,0.284167108658256
"12","google_ads_cost",228881.790275651,16414038.5700194,0.127010134207078,18631.1448013841,0.074448845195362,16414038.5700194,0.127010134207078,18631.1448013841,0.074448845195362,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,8684047.33,9857.03442678774,9907.77862011004,50.7441933222981,17497.8494471669,0.183401556146775,0.190913408916194,1.77516367393567,1.89013693111912,0.52906219837095,3,FALSE,1.84793615203063,0.0165910418770227,1.63848509105332,2.05798419287831,0.000139011486986421
"13","bing_ads_cost",89638.3942876188,2293057.16016466,0.0177434393378954,2602.78905807567,0.0104005761173872,2293057.16016466,0.0177434393378954,2602.78905807567,0.0104005761173872,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,652787.81,740.962326901249,853.578379345943,112.616052444694,1313.87579492064,0.0137864633434287,0.0266707889968244,1.77320188519618,3.51271443038231,0.2846801298024,3,FALSE,2.74643499746728,0.196889695201186,0.257699113027271,5.23599106766823,0.00767591077487196
"14","tiktok_cost",17316.1446983376,2657834.47253132,0.0205660484844348,4654.70135294452,0.0185998844488754,2657834.47253132,0.0205660484844348,4654.70135294452,0.0185998844488754,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,1433095.24,1626.66883087401,1981.11086126455,354.442030390545,3953.89591612506,0.0302660599527773,0.0309135522815658,2.43067048503083,1.85461119285507,0.539196573304702,3,FALSE,1.96958523691065,0.028125610186778,1.61494755810647,2.32609447094582,0.159035660971808
"15","influencer_cost",60548.934946193,7544222.40846915,0.0583764133671449,8681.49874392307,0.0346907054257903,7544222.40846915,0.0583764133671449,8681.49874392307,0.0346907054257903,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,4156218.022001,4717.61409988763,4810.559372641,92.9452727533735,9794.41882942098,0.0877766810743825,0.0877476442789356,2.07613819656302,1.81516522197192,0.55091403685756,3,FALSE,1.86736245718927,0.0161637500164136,1.66336366529734,2.07205883129532,0.417028465532419
"16","other_cost",0,0,0,0,0,0,0,0,0,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,647064.8,734.46628830874,1772.1515174407,1037.68522913196,0,0.0136655970123324,0,0,0,Inf,3,FALSE,0.00130173749158021,0.0013219145384556,0,0.0180190550964192,0
"17","email_sms_campaign",556409.827608062,7534205.61351276,0.0582989044429207,8561.59728808268,0.0342115869915921,7534205.61351276,0.0582989044429207,8561.59728808268,0.0342115869915921,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.013686239888149
"18","organic_impressions",23801.9124294573,10079903.9655075,0.0779972552149332,11441.4346941061,0.0457192303229306,10079903.9655075,0.0779972552149332,11441.4346941061,0.0457192303229306,TRUE,0.7867985,0.634973474374863,0.764355758755338,0.556067955238329,0.0429511093351823,0.663682695771341,1.13754396956534,0.663682695771341,0.0251202259044744,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_91_1",1,91,1,1711,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.237864516160797
"19","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"20","trend",0.146829458598768,19517748.2982989,0.151023740175676,22154.084334051,0.0885289352000271,19517748.2982989,0.151023740175676,22154.084334051,0.0885289352000271,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"21","season",0.199213032601678,-696600.858359624,-0.00539013340223398,-790.693369307179,-0.00315965403936361,-696600.858359624,-0.00539013340223398,-790.693369307179,-0.00315965403936361,FALSE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"22","weekday",0.384388496405412,1427.94487672438,1.10491011950598e-05,1.62082278856343,6.47689669569933e-06,1427.94487672438,1.10491011950598e-05,1.62082278856343,6.47689669569933e-06,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"23","holiday",0.458465166649035,350233.462384044,0.00271002405684907,12077.0159442774,0.0482604176195769,350233.462384044,0.00271002405684907,12077.0159442774,0.0482604176195769,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"24","print_launch",-28.2015116284708,-170590.94384062,-0.00131999255165897,0,0,-170590.94384062,-0.00131999255165897,0,0,FALSE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"25","product_launch",122.688094991606,409655.549176973,0.00316981817138296,1750.66474007253,0.00699575225019078,409655.549176973,0.00316981817138296,1750.66474007253,0.00699575225019078,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"26","solidcolor_launch",-223.197010368938,-543707.917258732,-0.00420708382814308,0,0,-543707.917258732,-0.00420708382814308,0,0,FALSE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"27","mb_status",51044.7274507017,867760.366661929,0.0067145253718085,51044.7274507017,0.203977528506587,867760.366661929,0.0067145253718085,51044.7274507017,0.203977528506587,TRUE,0.7867985,0.635099961799131,0.764475062029866,0.556187283215415,0.042943667073422,0.663514668021471,1.13739107460622,0.663514668021471,0.0252112052107385,0,140151.461666809,0.0205485,6788164.2892316,1e-04,"1_92_12",1,92,12,1741,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
