"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","email_flow_delivery_alphas","email_flow_delivery_gammas","email_flow_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"50",2.0707375,0.34635841,0.1105773,1.29431,0.4589224,0.1887714,2.5541125,0.5909928,0.2106034,1.478795,0.6439324,0.0851202,1.462695,0.9049939,0.1422165,0.665611,0.933563,0.1695294,2.392295,0.6742354,0.1654941,0.815195,0.7714402,0.167241,1.806425,0.5514225,0.2562105,1.5306075,0.4118544,0.1351743,2.7231375,0.6217627,0.78136,1.2394675,0.5051063,0.2103669,2.524445,0.9841947,0.2421843,2.953785,0.3817523,0.00656784,2.029115,0.4547413,0.6979615,2.3494,0.5287796,0.01366941,2.68311,0.5004492,0.01643088,0.6364019,0.879895155638906,0.944092575857101,0.270264296326952,0.0456347396532227,0.204646740593411,0.759267864450464,0.204646740593411,0.228373536542982,0,164702.777071314,0.00441662,36469502.4741323,1e-04,0,0.0694749355316162,113.133810043335,"3_80_19",3,80,19,1520,TRUE,TRUE,4,0.103452483155894,4,FALSE
"51",1.899195,0.5286417,0.1059084,1.31773,0.4171688,0.1975131,2.64526,0.6490053,0.2260408,1.5051975,0.7647685,0.0919179,1.58401,0.8868982,0.098442,0.63744275,0.9088649,0.08703,2.5824,0.7124953,0.2037777,0.68834675,0.6934343,0.1059687,1.7337525,0.659023,0.1318506,1.40781,0.5880689,0.0854286,2.114275,0.6392928,0.753636,1.58077,0.5598652,0.2295714,2.4844775,0.8888589,0.2418621,2.480515,0.4439949,0.02785782,1.532135,0.5063166,0.695773,2.0601325,0.5135931,0.1074678,1.312055,0.4406055,0.0549069,0.6336425,0.883329616170058,0.942208990961353,0.217133540888509,0.0449775327179865,0.208065574105433,0.78642274305622,0.208065574105433,0.135217473960668,0,178311.834352828,0.00478982,36469502.4741323,1e-04,0,0.0627379417419434,116.239849090576,"3_83_4",3,83,4,1562,TRUE,TRUE,2,0.0904433017490893,13,FALSE
"52",2.076905,0.4065344,0.110325,1.2866025,0.4555421,0.196458,2.641505,0.6766735,0.2266558,1.359945,0.9264433,0.0436551,1.47891,0.9119946,0.1347771,0.6580625,0.8994086,0.0593283,2.6932925,0.7335149,0.2137329,0.7522575,0.7963574,0.1200906,1.8369475,0.6182291,0.1810497,1.4128975,0.5821994,0.0674829,2.5682725,0.5630173,0.705984,1.3817125,0.4975624,0.2149746,2.35005,0.8769967,0.2524251,2.0315525,0.4054424,0.02519733,1.35666,0.4647072,0.7296145,2.06241,0.5154516,0.0961761,1.5344025,0.4416555,0.0524838,0.635276,0.880547144879545,0.942940120843524,0.253360100585863,0.0455107069865253,0.20674523754875,0.768011668646449,0.20674523754875,0.14950311324214,0,193588.110548893,0.00520874,36469502.4741323,1e-04,0,0.0629558563232422,116.454600095749,"3_83_7",3,83,7,1565,TRUE,TRUE,4,0.0894281543237096,13,FALSE
"53",2.1068025,0.5831787,0.0802812,1.074535,0.4247239,0.1963023,2.77169,0.7731867,0.3155041,1.2044625,0.7403616,0.039942,1.7116575,0.8763072,0.1163748,0.666765,0.9116971,0.0831216,2.6925075,0.7154276,0.185436,0.70327725,0.637113,0.0946017,0.903115,0.9774404,0.1230711,1.0587875,0.4580999,0.2095233,1.8970575,0.6900925,0.643265,1.3308375,0.6478783,0.2270406,2.3824575,0.9219633,0.2629881,2.29181,0.4519854,0.0245121,2.1533375,0.5805376,0.7360835,2.144205,0.479746,0.0651909,1.3609775,0.4619758,0.0348723,0.6350273,0.883179877863108,0.940217635780637,0.239004667957979,0.0450063862274797,0.21161996269717,0.775359688007904,0.21161996269717,0.134071000363013,0,172363.888658327,0.00462671,36469502.4741323,1e-04,0,0.0636749267578125,116.524755954742,"3_83_8",3,83,8,1566,TRUE,TRUE,4,0.0883511999534148,10,FALSE
"54",2.0707375,0.34635841,0.1105773,1.29431,0.4589224,0.1887714,2.5541125,0.5909928,0.2106034,1.478795,0.6439324,0.0851202,1.462695,0.9049939,0.1422165,0.665611,0.933563,0.1695294,2.392295,0.6742354,0.1654941,0.815195,0.7714402,0.167241,1.806425,0.4653421,0.2443017,1.628845,0.3291179,0.1749708,2.78977,0.6077382,0.7964605,0.966425,0.4612989,0.1950033,2.5564225,0.9395368,0.242442,2.6676,0.3319578,0.01046415,2.4267,0.4134812,0.6997125,2.5808125,0.5287796,0.01366941,2.68311,0.5004492,0.01643088,0.6364019,0.878846281360878,0.944669754411156,0.210113842644306,0.0458335703387488,0.203587631251457,0.78994066776412,0.203587631251457,0.192143158316342,0,164702.777071314,0.00441662,36469502.4741323,1e-04,0,0.0628218650817871,117.559950113297,"3_84_3",3,84,3,1580,TRUE,TRUE,2,0.100533920895838,4,FALSE
"55",2.099675,0.5476432,0.1307502,1.3898725,0.4697556,0.2037081,2.5859075,0.6206973,0.2011162,1.462905,0.8480489,0.0475884,1.431035,0.9093696,0.1656528,0.66328775,0.9376615,0.1583058,2.42404,0.6770137,0.1665102,0.843475,0.7437615,0.1602789,1.89216,0.5626281,0.2485668,1.49279,0.4022063,0.0983139,2.0223125,0.6477026,0.6053965,1.309135,0.5044973,0.1958604,2.381125,0.8881631,0.2377587,2.53024,0.4384943,0.0422367,1.92716,0.5830457,0.700352,2.3199275,0.5335487,0.02826669,2.5703125,0.4742272,0.01468191,0.6367571,0.876226542304682,0.94385867184516,0.202551878571109,0.046326455876006,0.205074391589232,0.793712903871046,0.205074391589232,0.143256406051988,0,195750.900440015,0.00526805,36469502.4741323,1e-04,0,0.066457986831665,117.632414102554,"3_84_4",3,84,4,1581,TRUE,TRUE,1,0.0928664027346808,10,FALSE
"56",1.93749,0.7119612,0.1142205,1.446935,0.397503,0.2077896,2.7075875,0.7337193,0.2989714,1.2242025,0.726468,0.0948705,2.05328,0.8224065,0.1284444,0.626592,0.9467538,0.1451772,2.45241,0.6848341,0.1781382,0.542638,0.6573185,0.1165461,1.0180775,0.8258477,0.2527092,1.020905,0.5151135,0.1415616,2.64323,0.641187,0.663687,1.27937,0.3906087,0.25713,1.982675,0.9797714,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5183069,0.0914526,1.4272675,0.4455797,0.0597309,0.6370469,0.883823838853204,0.940587259623402,0.149442583204608,0.0448821678665283,0.21096474384752,0.819717183684027,0.21096474384752,0.11416358071254,0,141088.583009712,0.00376905,36469502.4741323,1e-04,0,0.0626261234283447,118.357095003128,"3_84_14",3,84,14,1591,TRUE,TRUE,1,0.0937415255286067,10,FALSE
"57",1.8920325,0.7326329,0.1245036,1.5302875,0.418153,0.2025288,2.5896975,0.6529974,0.2251909,1.3648075,0.8176738,0.1620951,2.2019375,0.8106836,0.1311621,0.59033325,0.9917694,0.1713891,2.3490225,0.6691982,0.1736157,0.66066375,0.8969579,0.1629321,1.23628,0.7874884,0.2456595,1.58073,0.6821153,0.1155987,2.7259625,0.5645587,0.7372895,1.358245,0.3806169,0.2007456,2.127665,0.9829515,0.2784432,2.426735,0.4548848,0.0417759,2.8439725,0.7215442,0.55025,2.1867,0.5206302,0.1322433,0.694457,0.4264361,0.0588333,0.6364436,0.880157222517695,0.93780700492952,0.233604726246826,0.0455849253232662,0.215844420308547,0.778105759985268,0.215844420308547,0.117693660015341,0,178011.355703311,0.00478158,36469502.4741323,1e-04,0,0.06455397605896,119.553468942642,"3_85_11",3,85,11,1607,TRUE,TRUE,4,0.0866524738587866,5,FALSE
"58",2.0707375,0.34635841,0.1105773,1.29431,0.4589224,0.1887714,2.5541125,0.5909928,0.2106034,1.478795,0.6439324,0.0851202,1.462695,0.9049939,0.1422165,0.665611,0.933563,0.1695294,2.392295,0.6742354,0.1654941,0.815195,0.7714402,0.167241,1.806425,0.4653421,0.2941053,1.72122,0.3849898,0.1836015,2.77004,0.6829441,0.7964605,0.966425,0.4612989,0.1950033,2.5564225,0.9395368,0.242442,2.6676,0.3319578,0.01046415,2.4267,0.4134812,0.6997125,2.5808125,0.5287796,0.01366941,2.68311,0.5004492,0.01643088,0.6364019,0.878835879028834,0.944229354250412,0.21685701435742,0.0458355379456417,0.204396251556951,0.786561622139872,0.204396251556951,0.192190804877807,0,164702.777071314,0.00441662,36469502.4741323,1e-04,0,0.0658538341522217,119.774207115173,"3_85_14",3,85,14,1610,TRUE,TRUE,3,0.100008359165416,4,FALSE
"59",2.099675,0.5476432,0.1307502,1.3898725,0.4697556,0.2037081,2.5859075,0.6206973,0.2011162,1.462905,0.8480489,0.0475884,1.431035,0.9093696,0.1656528,0.66328775,0.9376615,0.1583058,2.42404,0.6770137,0.1665102,0.843475,0.7437615,0.1602789,1.89216,0.5626281,0.2485668,1.49279,0.7393529,0.0625041,2.0223125,0.6477026,0.6053965,1.309135,0.5044973,0.1958604,2.381125,0.8881631,0.2377587,2.53024,0.4384943,0.0422367,1.92716,0.5830457,0.700352,2.3199275,0.5335487,0.02826669,2.5703125,0.4742272,0.01468191,0.6367571,0.876226542304682,0.94385867184516,0.202551878571109,0.046326455876006,0.205074391589232,0.793712903871046,0.205074391589232,0.143256406051988,0,195750.900440015,0.00526805,36469502.4741323,1e-04,0,0.0646510124206543,119.845625162125,"3_85_15",3,85,15,1611,TRUE,TRUE,1,0.0928664027346808,NA,NA
"60",1.9618375,0.8876836,0.1158453,1.503435,0.393457,0.2082501,2.6836975,0.739439,0.3035782,1.2770575,0.6538934,0.107901,2.20547,0.8224065,0.1284444,0.626592,0.9467538,0.1451772,2.45241,0.6848341,0.1781382,0.542638,0.6573185,0.1165461,1.0180775,0.8258477,0.2527092,1.020905,0.5151135,0.1415616,2.64323,0.641187,0.663687,1.27937,0.3906087,0.25713,1.982675,0.9797714,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5183069,0.0914526,1.4272675,0.4455797,0.0597309,0.6370469,0.884159937466252,0.940229607026439,0.1357119947312,0.0448171985984363,0.211598773493129,0.826307061549148,0.211598773493129,0.114835597205649,0,141088.583009712,0.00376905,36469502.4741323,1e-04,0,0.0712110996246338,120.60634303093,"3_86_6",3,86,6,1621,TRUE,TRUE,2,0.0950129893802143,10,FALSE
"61",2.03643,0.3828149,0.1096437,1.298995,0.4505714,0.1905198,2.5723425,0.6025953,0.213691,1.484075,0.6680992,0.0864798,1.4869575,0.9013749,0.1334616,0.6599775,0.9286231,0.1530297,2.430315,0.6818871,0.2037777,0.68834675,0.6934343,0.1059687,1.7337525,0.659023,0.1318506,1.40781,0.5880689,0.0854286,2.114275,0.6392928,0.753636,1.58077,0.5598652,0.2295714,2.4844775,0.8888589,0.2418621,2.6301825,0.35436515,0.01394289,2.2477875,0.432048,0.6989245,2.476675,0.5257423,0.0324291,2.4089,0.4884806,0.02412609,0.6358499,0.879246480880144,0.944944883227903,0.165825050129825,0.0457578081353235,0.203080832231458,0.81178457196953,0.203080832231458,0.153054158699259,0,167424.588527616,0.00449126,36469502.4741323,1e-04,0,0.063352108001709,120.676346063614,"3_86_7",3,86,7,1622,TRUE,TRUE,1,0.0974423271829994,13,FALSE
"62",2.1068025,0.5831787,0.0802812,1.074535,0.4247239,0.1963023,2.77169,0.7731867,0.3155041,1.2044625,0.7403616,0.039942,1.7116575,0.8763072,0.1163748,0.666765,0.9116971,0.0831216,2.318455,0.7154276,0.185436,0.70327725,0.637113,0.0946017,0.903115,0.9774404,0.1230711,1.0587875,0.4580999,0.2095233,1.8970575,0.6900925,0.643265,1.3308375,0.6478783,0.2270406,2.3824575,0.9219633,0.2629881,2.29181,0.4519854,0.0245121,2.1533375,0.5805376,0.7360835,2.144205,0.479746,0.0651909,1.3609775,0.4619758,0.0348723,0.6350273,0.883179877863108,0.940217635780637,0.239004667957979,0.0450063862274797,0.21161996269717,0.775359688007904,0.21161996269717,0.134071000363013,0,172363.888658327,0.00462671,36469502.4741323,1e-04,0,0.0621190071105957,120.963439941406,"3_86_11",3,86,11,1626,TRUE,TRUE,4,0.0883511999534148,NA,NA
"63",1.8920325,0.7326329,0.1245036,1.5302875,0.418153,0.2025288,2.5896975,0.6529974,0.2251909,1.3648075,0.8176738,0.1620951,2.2019375,0.8106836,0.1311621,0.59033325,0.9917694,0.1713891,2.3490225,0.6691982,0.1736157,0.66066375,0.8969579,0.1629321,1.23628,0.7874884,0.2456595,1.58073,0.6821153,0.1155987,2.7259625,0.5645587,0.7372895,1.358245,0.3806169,0.2007456,2.395335,0.9829515,0.2784432,2.426735,0.4548848,0.0417759,2.8439725,0.7215442,0.55025,2.1867,0.5206302,0.1322433,0.694457,0.4264361,0.0588333,0.6364436,0.880157222517695,0.93780700492952,0.233604726246826,0.0455849253232662,0.215844420308547,0.778105759985268,0.215844420308547,0.117693660015341,0,178011.355703311,0.00478158,36469502.4741323,1e-04,0,0.0714740753173828,121.794017076492,"3_87_3",3,87,3,1637,TRUE,TRUE,4,0.0866524738587866,NA,NA
"64",1.93749,0.7119612,0.1142205,1.446935,0.397503,0.2077896,2.6693025,0.7427045,0.3029512,1.1156125,0.763848,0.1390173,2.4498325,0.7734555,0.1495773,0.60946925,0.9836844,0.1905714,2.31472,0.6648267,0.1684581,0.5869675,0.6983728,0.1483956,0.72127125,0.9440791,0.2921064,0.5609205,0.4190539,0.1770885,2.64323,0.641187,0.663687,1.27937,0.3906087,0.25713,1.982675,0.9797714,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5183069,0.0914526,1.4272675,0.4455797,0.0597309,0.6370469,0.8815939328316,0.938944391355771,0.168822635675252,0.0453108587315244,0.213861630157191,0.810324696124602,0.213861630157191,0.121428585690163,0,141088.583009712,0.00376905,36469502.4741323,1e-04,0,0.0634438991546631,122.802536964417,"3_87_17",3,87,17,1651,TRUE,TRUE,4,0.0928817712762393,6,FALSE
"65",2.0578425,0.5637327,0.1227606,1.3641375,0.4637048,0.2022879,2.59178,0.6149846,0.1994386,1.483655,0.8112548,0.0645048,1.4957125,0.902084,0.1520205,0.64670125,0.9469022,0.0766803,2.7037725,0.687471,0.174933,0.7795,0.7640279,0.1459122,1.70522,0.6419535,0.2216298,1.4349275,0.70572,0.0662508,2.0660175,0.638877,0.6247095,1.346885,0.5106734,0.1765515,2.4135525,0.8662846,0.2309394,2.5501825,0.4242542,0.0362706,1.767785,0.5599464,0.7150595,2.2886175,0.5354058,0.02549526,2.4935175,0.4710807,0.01503441,0.6356756,0.879713020626313,0.942725100241761,0.221696942012494,0.0456693283295348,0.207134413664681,0.784127327603679,0.207134413664681,0.140156247796405,0,200659.20459353,0.00540265,36469502.4741323,1e-04,0,0.0714471340179443,124.934927940369,"3_89_7",3,89,7,1679,TRUE,TRUE,2,0.0907528784752164,10,FALSE
"66",1.9903725,0.5314235,0.1089342,1.29067,0.4243725,0.2021154,2.698645,0.7002663,0.2632486,1.4087225,0.719524,0.0838974,1.7431525,0.8627146,0.1148037,0.61478975,0.9367956,0.12333,2.5829975,0.69172,0.1735506,0.79688,0.8018139,0.0808578,1.860755,0.8162143,0.2316837,1.213615,0.9263775,0.02270226,2.313655,0.5327598,0.653917,1.53258,0.3637721,0.2206017,1.9737725,0.8796882,0.2520537,2.38885,0.34592385,0.0674445,2.09726,0.8640481,0.4588905,2.0916275,0.5242107,0.1812627,1.465925,0.388977,0.0358449,0.6366056,0.876802241392849,0.939167172840567,0.211693917477048,0.0462185927547812,0.213471101312922,0.789150180309591,0.213471101312922,0.124500903451602,0,190278.469501546,0.00511798,36469502.4741323,1e-04,0,0.0725100040435791,128.107934951782,"3_91_12",3,91,12,1722,TRUE,TRUE,4,0.0894805750546114,13,FALSE
"67",2.05388,0.5590623,0.1284321,1.44862,0.4892198,0.1891929,2.4335525,0.5215416,0.1409614,1.4757775,0.753208,0.02989887,1.1726425,0.9414905,0.1759632,0.6904135,0.933633,0.1743669,2.4197725,0.6710056,0.1783401,0.94287,0.6819109,0.1337841,2.6448575,0.4142106,0.1653861,2.1269075,0.7744411,0.01099476,2.403375,0.558972,0.731855,1.869015,0.3703171,0.1312953,2.0005525,0.8374628,0.246615,2.672655,0.31545264,0.00364206,2.9876525,0.7509582,0.51859,2.5152375,0.5412214,0.0690444,1.6244375,0.4682947,0.01038663,0.6359813,0.867267608421133,0.94092929266002,0.168207019278155,0.0479737618213479,0.210356616184271,0.810624726453034,0.210356616184271,0.141272014594964,0,244325.243290606,0.0066001,36469502.4741323,1e-04,0,0.0638241767883301,129.297533988953,"3_92_9",3,92,9,1738,TRUE,TRUE,4,0.0955225722856345,10,FALSE
"68",1.8200425,0.7919586,0.1095702,1.5173575,0.4406566,0.1935141,2.4963875,0.5802184,0.1834771,1.458265,0.7311895,0.1734801,2.04453,0.8377617,0.1473801,0.6172825,0.9751234,0.1822578,2.3128225,0.6698856,0.1960323,0.55875975,0.762938,0.1592814,0.8570125,0.6512565,0.1481769,1.7227975,0.5122218,0.0555867,2.3341825,0.6467387,0.7196115,1.869365,0.4083383,0.2016498,2.0421375,0.8843719,0.2580309,2.572365,0.34281977,0.01636359,2.43344,0.6538346,0.543867,2.4704725,0.5216746,0.0798234,1.0481325,0.4541211,0.0833907,0.6346001,0.88031125749116,0.939555692148049,0.109607009913631,0.0455556205515657,0.212788324457245,0.83869313350971,0.212788324457245,0.1197451040192,0,157242.957006793,0.00421205,36469502.4741323,1e-04,0,0.0627868175506592,129.582987070084,"3_92_13",3,92,13,1742,TRUE,TRUE,3,0.097806004564163,6,FALSE
"69",2.0413625,0.5643809,0.1193232,1.3432975,0.4616307,0.2014293,2.59672,0.61717,0.2007895,1.5129925,0.7858882,0.074022,1.548005,0.8983488,0.1401771,0.63851975,0.947199,0.0623097,2.727225,0.6999163,0.1833147,0.729153,0.8012798,0.1357449,1.5360825,0.7135306,0.2069361,1.3757775,0.6727395,0.0571743,2.10831,0.6098606,0.633592,1.5645075,0.5360848,0.1567944,2.3329575,0.9479991,0.2402421,2.6207275,0.414044,0.0534483,0.52887025,0.34093761,0.775676,2.039765,0.5097683,0.0706668,2.5871575,0.443395,0.02617056,0.6353555,0.87902392719609,0.939366509165632,0.321539099866875,0.0457999554821845,0.213121064474368,0.732107124836249,0.213121064474368,0.112612560663562,0,214904.591053936,0.0057933,36469502.4741323,1e-04,0,0.0644299983978271,131.376502990723,"3_93_18",3,93,18,1766,TRUE,TRUE,1,0.0778174645446806,10,TRUE
"70",2.27488,0.4754956,0.136149,1.2704425,0.5196173,0.2034534,2.5588425,0.5759883,0.1656073,1.4817775,0.8480524,0.2576352,2.6258975,0.7638683,0.1520046,0.57562425,0.9948984,0.1639776,2.32851,0.6747324,0.1878006,0.66542575,0.9654207,0.1887942,1.33531,0.3787437,0.2704746,2.229005,0.4202831,0.054387,1.727555,0.6049235,0.519521,1.25971,0.5005857,0.1244247,2.4514825,0.7995305,0.2074467,2.6420175,0.3969633,0.0418029,1.209485,0.5300641,0.772679,2.377495,0.5457056,0.02383833,2.167475,0.4969534,0.0210693,0.6367076,0.874328844122481,0.937393472225936,0.309430339264823,0.0466802442322203,0.216560826098215,0.738611335392855,0.216560826098215,0.113816416655335,0,222923.432683638,0.0060132,36469502.4741323,1e-04,0,0.0631837844848633,131.921131134033,"3_94_6",3,94,6,1773,TRUE,TRUE,4,0.079127389915858,7,FALSE
"71",1.9977425,0.6219349,0.1208916,1.36635,0.4698893,0.193722,2.518345,0.538868,0.1426858,1.672505,0.8431965,0.1375323,1.73865,0.8542537,0.1403655,0.60915425,0.9490862,0.0861153,2.5550075,0.6913854,0.1958061,0.694074,0.913928,0.1657557,1.560895,0.6463705,0.2019624,1.142995,0.6760687,0.032898,2.0388425,0.6132682,0.708885,1.6189625,0.5831864,0.1599492,2.48912,0.931771,0.2605965,2.5371375,0.4569155,0.0660024,1.4863925,0.5472155,0.7084345,2.0497525,0.4951607,0.09963,1.4346325,0.4557815,0.0504786,0.6346955,0.876285111562189,0.938096499004899,0.250593483797524,0.0463154938037156,0.215341481314736,0.769433257086116,0.215341481314736,0.115612356714853,0,232751.710064435,0.00628272,36469502.4741323,1e-04,0,0.0639541149139404,133.117779016495,"3_95_3",3,95,3,1789,TRUE,TRUE,3,0.0848441821231345,10,FALSE
"72",2.0413625,0.5643809,0.1193232,1.3432975,0.4616307,0.2014293,2.59672,0.61717,0.2007895,1.5129925,0.7858882,0.074022,1.548005,0.8983488,0.1401771,0.63851975,0.947199,0.0623097,2.88986,0.7182451,0.1970592,0.82579,0.8226445,0.1134309,1.55247,0.6837596,0.1725945,1.300665,0.5224908,0.0452166,1.9626275,0.6358334,0.679968,2.0767775,0.5755977,0.0800517,2.4105875,0.9000953,0.2303199,2.73346,0.4024751,0.0334131,1.3159375,0.481804,0.6429995,2.2086175,0.5119432,0.0873168,2.26013,0.443395,0.02617056,0.6353555,0.878461540097994,0.941422217115936,0.246026441444138,0.0459062882389188,0.209477101221734,0.771774240672112,0.209477101221734,0.12635758410582,0,214904.591053936,0.0057933,36469502.4741323,1e-04,0,0.0632262229919434,133.626546144485,"3_95_10",3,95,10,1796,TRUE,TRUE,2,0.0866517796143593,10,FALSE
"73",2.120365,0.5678662,0.1190508,1.31818,0.446069,0.2082918,2.69839,0.7020884,0.2750515,1.2989575,0.7557126,0.01526034,1.534345,0.8893342,0.1610805,0.66439075,0.9328609,0.1568037,2.46341,0.6764565,0.1580043,0.796345,0.6565261,0.1281444,1.884155,0.5186583,0.2908977,1.5488725,0.4624826,0.1415616,2.64323,0.641187,0.663687,1.27937,0.3906087,0.25713,1.982675,0.9797714,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5308103,0.0050751,2.96784,0.4861209,0.01969872,0.6370403,0.878758890428628,0.942981531768898,0.205359165734401,0.045850097757148,0.20667020176474,0.792314603196295,0.20667020176474,0.144698077345258,0,164827.490297205,0.00442004,36469502.4741323,1e-04,0,0.0643699169158936,133.986654043198,"3_95_15",3,95,15,1801,TRUE,TRUE,3,0.0928377538895011,10,FALSE
"74",1.71468,0.4220842,0.1276101,1.4310275,0.4668793,0.2030673,2.5882,0.7002663,0.2632486,1.4087225,0.719524,0.0838974,1.7431525,0.8627146,0.1148037,0.61478975,0.9367956,0.12333,2.5829975,0.69172,0.1735506,0.79688,0.8018139,0.0808578,1.860755,0.8162143,0.2316837,1.213615,0.9263775,0.02270226,2.313655,0.5327598,0.653917,1.53258,0.3637721,0.2206017,1.9737725,0.8796882,0.2520537,2.38885,0.34592385,0.0674445,2.09726,0.8640481,0.4588905,2.0916275,0.5242107,0.1812627,1.465925,0.388977,0.0358449,0.6366056,0.87761175675594,0.940095202206628,0.220714619094304,0.0460664945116176,0.211836549450966,0.78462200852854,0.211836549450966,0.124016068256629,0,190278.469501546,0.00511798,36469502.4741323,1e-04,0,0.063309907913208,134.819621086121,"3_96_7",3,96,7,1812,TRUE,TRUE,3,0.088613819149497,13,FALSE
"75",2.03549,0.34947642,0.127491,1.3405325,0.4789165,0.1913394,2.50659,0.5964871,0.1670596,1.66173,0.8898011,0.131913,1.88259,0.8704503,0.1696929,0.59200575,0.9732628,0.1016361,2.600925,0.6816939,0.180588,0.90435,0.929314,0.2088972,2.96748,0.3793933,0.2259051,2.02124,0.9295695,0.01750479,2.1789025,0.5557282,0.6345735,1.6157175,0.3942571,0.1871574,2.1638275,0.7803568,0.2244903,2.7367625,0.31157072,0.00307779,1.9656025,0.6550379,0.7027005,2.5076875,0.5413894,0.02516964,2.42127,0.5024617,0.00997737,0.6344765,0.877064823955722,0.945095386066556,0.277954434957611,0.046169311540901,0.202803063694206,0.755256590517779,0.202803063694206,0.207932649092876,0,203201.2393821,0.00547236,36469502.4741323,1e-04,0,0.0639779567718506,135.687375068665,"3_96_19",3,96,19,1824,TRUE,TRUE,1,0.0983880296661171,4,FALSE
"76",1.9900125,0.5643809,0.1193232,1.303825,0.468959,0.1915344,2.533265,0.5978024,0.1735444,1.6720525,0.8192901,0.1414818,1.9092475,0.8672128,0.1434093,0.581494,0.9756792,0.01697388,2.9686325,0.7219894,0.2083215,0.87449,0.9710865,0.1523253,2.412725,0.5371719,0.1544652,1.723425,0.9443815,0.01943052,2.0879,0.5622536,0.7033095,2.322045,0.4874054,0.073089,2.23675,0.8138504,0.2197053,2.8986775,0.300936096,0.002086011,1.34669,0.5393986,0.6448785,2.358825,0.5182152,0.0848391,2.1408975,0.4659826,0.02240694,0.6335312,0.878138549926736,0.94334371135157,0.207513867712031,0.0459672460709232,0.206012774682396,0.791239676872482,0.206012774682396,0.170743435505317,0,220864.570480759,0.00595674,36469502.4741323,1e-04,0,0.0644171237945557,135.872864961624,"3_97_2",3,97,2,1826,TRUE,TRUE,3,0.0968500571344917,13,FALSE
"77",1.9950925,0.9453139,0.1211613,1.632595,0.382299,0.2090595,2.6151325,0.6169642,0.2062222,1.3539575,0.7875976,0.2458272,2.79218,0.7437895,0.0888165,0.548091,0.9829095,0.0697035,2.6233025,0.7321527,0.210834,0.610297,0.896295,0.129501,0.65923375,0.9989934,0.2162034,0.54027975,0.6136476,0.0669102,2.0271425,0.6335836,0.746882,1.57472,0.6398899,0.1653471,2.802535,0.9043177,0.238287,2.447445,0.4785483,0.0386484,1.056705,0.7149047,0.542288,2.3120575,0.5258424,0.0855354,1.5543925,0.4456707,0.02841339,0.6354812,0.885738998705719,0.936135450848979,0.176628865604918,0.044510690090809,0.218725801053774,0.806510526351591,0.218725801053774,0.0880866292673258,0,195506.579208005,0.00526135,36469502.4741323,1e-04,0,0.0661981105804443,136.320084095001,"3_97_8",3,97,8,1832,TRUE,TRUE,4,0.0887805212179484,7,FALSE
"78",1.782755,0.6403225,0.1276101,1.4310275,0.4668793,0.2030673,2.5882,0.7002663,0.2632486,1.4087225,0.719524,0.0838974,1.7431525,0.8627146,0.1148037,0.61478975,0.9367956,0.12333,2.5829975,0.69172,0.1735506,0.515098225,0.6799362,0.144228,1.4785,0.722422,0.2332743,1.0550275,0.6791613,0.0935988,2.7275875,0.5868201,0.7817945,1.27349,0.3703815,0.2265888,2.07687,0.9345402,0.2895585,2.176905,0.3867153,0.0379686,2.79262,0.7782575,0.5478885,2.3195,0.5227701,0.1218243,0.861815,0.4439536,0.0567366,0.6358406,0.882334383488028,0.939858084422061,0.157897381620438,0.0451689611397657,0.212255385733035,0.815632889978169,0.212255385733035,0.127566579609332,0,171914.629318272,0.00461439,36469502.4741323,1e-04,0,0.0642538070678711,137.049649000168,"3_97_18",3,97,18,1842,TRUE,TRUE,4,0.0945856412456048,5,FALSE
