"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_adv","fb_awareness","fb_consideration","fb_intent","fb_loyalty","ga_brand","ga_other","ga_nonbrand","ga_shoppmax","tiktok_cost","influencer_cost","other_cost","cluster","top_sol"
"34","5_104_5",0,0.098144149469411,0.911793552397023,1.38021481081046,0.0511608781869894,0.654505746542296,0.426361319845025,0.511323757617792,0.697650257814558,0,0.440874503405577,0.155678068959752,0.300541957515895,0.658930910847543,0.166503676162156,0.50421327514607,0.290735882663011,1,FALSE
"35","5_104_8",0,0.0859315099458319,0.921844238256511,1.37716506204141,0.0507470301146054,0.744469135358141,0.4319806526025,0.601810652429587,0.270459396030125,0,0.538329452395638,0.113064782604956,0.0859850465988272,0.92109406017725,0.268602908863871,0.591381925725242,0.25660572484268,1,FALSE
"36","5_104_9",0,0.177261785668741,0.902170960442945,1.3555815503004,0.0501049350258019,0.480187519720232,0.319791643425801,0.552350671574317,0.401003969335046,0,0.546743906901358,0.367161434489939,0,0.395596079887726,0.79111060179912,0.450602560445858,0.507342563696054,6,FALSE
"37","5_105_10",0,0.107666852048808,0.907788299367077,1.38013896496146,0.0505987981782171,0.778500698389567,0.522132444622459,0.640935939339701,0.47494064061285,0,0.425780691782381,0.212391574844518,0.252850669775978,0.305371896707791,0.505394727871854,0.437739805350245,0.195543846190124,1,FALSE
"38","5_105_12",0,0.105438234275596,0.912170267490732,1.38158110083485,0.0530286434506817,0.445051806458241,0.440755189375048,0.565329270608262,0.0845288076165487,0.0906939798816078,0.528550476504571,0.362523092190763,0.477765590135923,0.572114113053701,0.330461680524533,0.447161259758855,0.29397677116571,3,FALSE
"39","5_105_14",0,0.0624936872164037,0.932745180864778,1.37504187087539,0.0541483657036905,0.880754654196432,0.512982309839209,0.614571347533726,0.179175603976796,0.209746930475906,0.573749692541237,0.201242300555175,0.498725287895415,0.712633538027965,0.147495953957237,0.356420550800927,0.176191442632514,4,FALSE
"40","5_105_15",0,0.0529434153094193,0.936074029534172,1.37784343731321,0.0543966146225346,0.807165283784211,0.422335188231639,0.611421399859927,0.331938952807125,0.245440037979762,0.494884168032832,0.0842860616729992,0.418981630477549,0.600676764525702,0.19419209826672,0.755446960960739,0.219174519673513,4,FALSE
"41","5_105_17",0,0.218311940820281,0.899918657648944,1.35745698277381,0.0504076154945505,0.334172681317773,0.834048196718968,0.418936471641801,0.639159796141256,0,0.335823612721952,0.189139349469382,0,0.295266678078269,0.674539911630218,0.210805160884629,0.470765883251981,6,FALSE
"42","5_105_3",0,0.0884220887774779,0.922715969113861,1.39032881280439,0.0508581234587157,0.886564591437724,0.220348805528938,0.556687957822024,0.459786867940129,0,0.458314574677212,0.16748653157849,0.424944041758425,0.619698578757102,0.44542564829547,0.482926533984852,0.189487428051166,1,FALSE
"43","5_105_4",0,0.244355737986723,0.899438739307946,1.37356189241467,0.0504229319829881,0.191525513029964,0.0374389493600156,1,0,0,0.7085782095332,0.42035491159826,0.335433074664518,0.39632813926013,0.8809733151971,0.540642887448945,0.201354167944585,3,FALSE
"44","5_105_7",0,0.194906127142808,0.90097336227078,1.36163972745661,0.0506659434747229,0,0.342028075168097,0.514770430261586,0.23714266115774,0.452635070916136,0.619114614862423,0.363400963525128,0.176037373352904,0.535380259691835,0.386993026055376,0.601431532666512,0.485122878131484,5,FALSE
"45","5_105_8",0,0.324783146178747,0.898339582520175,1.33335312660076,0.0502300705319778,0,0.447116180177524,0.122507828057407,0.146288473475403,0,0.412169870780282,0.904718728903259,0.0300026755740545,0.00241896357830828,0.545644104686355,0.657722389996013,0.707012724812522,2,FALSE
"46","5_106_1",0,0.193622297577055,0.900644443584607,1.34717133956476,0.0499979893244745,0.375234828120094,0.624830726606001,0.346248694787243,0.511947604052859,0,0.527530640847683,0.374519223884652,0,0.320750048749236,0.589665599427485,0.450540767441167,0.613686688369579,6,FALSE
"47","5_106_11",0,0.0578193928245892,0.933630766488445,1.38115994209558,0.0540795118903099,0.876841774252481,0.356504947516409,0.610263978097517,0.395692449035693,0.121766126602307,0.455583013141343,0.101859595726242,0.426627537333875,0.618803684961204,0.129879168532902,0.472619087394726,0.196964296189549,1,FALSE
"48","5_106_12",0,0.054648920893372,0.916633006654276,1.38778008416432,0.0512701359243152,0.802000032987535,0.501227661920486,0.642641274533269,0.286578189734318,0,0.504779240796113,0.0331276715055541,0.163144536884008,0.627568292489165,0.246784759476418,0.491607137501253,0.23089161547165,1,FALSE
"49","5_106_18",0,0.200891742987402,0.900320629351705,1.36577291956136,0.0507799326268527,0,0.292526859199514,0.583065071412823,0.23791663021381,0.418624884795767,0.56020731890002,0.323285335988513,0.242143933650998,0.715414381462649,0.404416388390956,0.206886008484117,0.472930778661334,5,FALSE
"50","5_106_19",0,0.297578085907591,0.89784380404716,1.34642630789575,0.050197366856211,0.194974140505736,0.423028313988461,0,0.97586905472814,0.292911278741891,0.167312071699196,1,0.143550431218375,0,0.624956923467566,0.651181708728335,0.517177447081924,2,FALSE
"51","5_106_2",0,0.331096402582069,0.894132541817159,1.34552350863014,0.0502733393385201,0.157403352572215,0.723073335566727,0.254380696403276,0.122311667604584,0,0.453650096372463,0.625267301946775,0,0,0.959306948721822,0.604740913910813,0.50169746222984,2,FALSE
"52","5_106_3",0,0.07588465673065,0.908719093436949,1.39737386675516,0.0509601339990235,0.877419062317195,0.42340180482769,0.607104186333737,0.239568213247715,0,0.60555732992682,0.317256792689858,0.13483323986439,0.534491090769109,0.292869668226762,0.27355214123738,0.349515360300421,1,FALSE
"53","5_106_7",0,0.220393495740751,0.898347938904563,1.36539992688973,0.0504969411024305,0.161426852611113,0.722004577991055,0,1,0.965362050228124,0.403735185729414,0.824255385033685,0.296768979703788,0.559612436763374,0.335969326468397,0.0127366026303082,0.349397904617394,5,FALSE
"54","5_106_9",0,0.101226066953867,0.915771584070273,1.37094253095328,0.0512424805367303,0.632202162198648,0.216106492483759,0.719812912214239,0.242223085625951,0,0.444889201877878,0.103011954487927,0.221114209906572,0.424405950451997,0.26590479737992,0.390934130443481,0.398086851873739,1,FALSE
"55","5_69_5",0,0.0811617117000832,0.923279745429334,1.38621491838187,0.0514551805787028,0.765563746941764,0.521120139135073,0.506809745054982,0.493367602323529,0,0.731386903640799,0.0827452724552356,0.490612934913107,0.666434957228344,0.302440408480656,0.520275089420128,0.174661104326594,1,FALSE
"56","5_71_9",0,0.0631316499459981,0.933795327851868,1.3828735261175,0.0551606705016261,0.82922373197807,0.449670994899316,0.506213697374522,0.219527183758009,0.430243862421457,0.608800627508299,0.0812418057518505,0.483886315374385,0.716899563524908,0.0869348960821318,0.657269377919535,0.245655869338192,4,FALSE
"57","5_72_19",0,0.103831602074011,0.913379832411886,1.3793285335756,0.0512961503573917,0.868128371546546,0.518998527576863,0.322858801432762,0.637971263207419,0.192965620052661,0.487419350167243,0.192114187809325,0.12742566512824,0.562056014127142,0.00318397855940562,0.421735591122227,0.550169725741295,1,FALSE
"58","5_73_18",0,0.0979830051764325,0.916324958668197,1.3770360158981,0.0514818423625366,0.780311769164462,0.584419745215658,0.402054069061299,0.524616034030265,0,0.700345835908949,0.0505998219294052,0.313690857189298,0.612421404274606,0.219384420122221,0.317285219001094,0.441217815828692,1,FALSE
"59","5_75_13",0,0.16305743938178,0.903940103174663,1.35662729613628,0.0505141477180842,0.132526104399962,0.702965667752939,0.481685602090085,0.530137891290378,0.0104187372792323,0.560511784316229,0.321897668004505,0.169098618557027,0.663488096679585,0.236501625805961,0.371100762916884,0.436643406092284,6,FALSE
"60","5_77_5",0,0.158827215147213,0.903265781829819,1.35656724701325,0.0504113537121952,0.147676322622015,0.714387539304364,0.466890552346139,0.495693245854705,0.0202565326047855,0.565530445698694,0.29904980983513,0.183284145670693,0.629972223260321,0.240872148568681,0.486953642813243,0.446275202767014,6,TRUE
"61","5_78_15",0,0.170946327105626,0.902853215817971,1.3667438629286,0.0505403337381099,0.374988416766643,0.76236404120061,0.133695271643403,0.565407767159583,0,0.341001103854493,0.59509517940426,0,0.816228969781806,0.423860169348505,0.549329473334856,0.414735128012529,2,FALSE
"62","5_78_16",0,0.153022613218054,0.902558206355113,1.3638945288638,0.0504773810974096,0.195375700018102,0.68687594214461,0.477920663632402,0.465286136460397,0.0142192419986397,0.544881212141469,0.383535899909105,0.187511743275458,0.730972155266481,0.673268352070638,0.482776498381893,0.282914017040247,6,FALSE
"63","5_79_14",0,0.318129021861367,0.89317911371342,1.35875537337069,0.050324936307756,0,0.834108257416736,0.146980171372411,0.687294862325382,0,0.271917896737374,0.735914238033544,0,0.315152455699642,0.837172457445115,0.0986511415287517,0.424671964285261,2,FALSE
"64","5_79_4",0,0.309374669816064,0.899414025621111,1.34725484711088,0.0504143943123714,0.300206973047045,0.822847500272315,0,0.869696165534689,0,0.223281821345093,0.645569666111921,0.203555781441491,0,0.68276139914892,0.46208236286622,0.466635597664793,2,FALSE
"65","5_80_1",0,0.0741370250340631,0.928611463916588,1.37274848980662,0.0534617663660036,0.652408342523142,0.604061136592194,0.644132594963881,0.286605530909069,0.247683108192598,0.728984360094145,0.0999107578234064,0.286900917404789,0.843719697835253,0.338444797541859,0.667669552764411,0.136962114185451,4,FALSE
"66","5_80_11",0,0.102668820501847,0.913577510382283,1.36084636926027,0.0502485890026469,0.568689994416166,0.511535387471674,0.409473016672565,0.336106355441427,0,0.758507220555172,0.285169250633932,0.112077610886629,0.626025618228695,0.196535637935238,0.703183860965082,0.435651134500897,3,TRUE
"67","5_80_14",0,0.0908079293155966,0.91735707820188,1.3753211565926,0.052289373646909,0.625560960193614,0.650438587912254,0.508623244056998,0.314461657768992,0.410251558581368,0.855067142918673,0.112109293880854,0.405185792777697,0.654803372768818,0.187950994270506,0.344763046977353,0.273904604439043,4,FALSE
"68","5_80_4",0,0.0723297327947622,0.93269923258183,1.38544448677138,0.0546379369926698,0.850715881219106,0.44062834806001,0.51793334564062,0.261342947974259,0.375637462436271,0.623004804335619,0.0584068795318884,0.513695064711676,0.794590995043364,0.107833184843381,0.415234619428369,0.215021845941367,4,FALSE
"69","5_82_12",0,0.306629923384013,0.900100130657087,1.34902981916621,0.0504054191547113,0,0.750410594959304,0.347025957470376,0.101632058820834,1,0.714507283617035,0.333256754640424,1,0,0.421310571108813,0.318030002150046,0.569843683214775,5,FALSE
"70","5_82_4",0,0.124863826580033,0.905510811158727,1.37070104810497,0.0511199238170733,0.279351425445341,0.612230394752152,0.428458459847748,0.394137404208851,0.250445310747687,0.522726149220001,0.329962800606981,0.278693595912926,0.710481898843253,0.33822282660183,0.689121523316877,0.336355254432122,3,FALSE
"71","5_83_11",0,0.0854536145392075,0.913283727984392,1.38141797074933,0.0510372838949908,0.581086115856284,0.295166368380353,0.528340288278937,0.428338892932112,0,0.483113649233206,0.215497142697271,0.280113433711113,0.672831858151336,0.234688456317275,0.497757044404192,0.256519423061562,1,FALSE
"72","5_83_17",0,0.135326851526116,0.908950819569805,1.37391738250721,0.0513136021723909,0.348394540379456,0.660808644652802,0.441838171177751,0.370127037201745,0.607157921931915,0.687547778311904,0.387893078320139,0.628434943343035,0.537223489320598,0.288314220303903,0.161229836484956,0.267924563824715,5,TRUE
"73","5_83_18",0,0.26588767963629,0.899333635757465,1.34799206394578,0.0504392398115428,0.304159195995242,0.80079971842238,0.00172267348145708,0.864231002934338,0,0.213870357087223,0.649558594189221,0.227116041570384,0.00281881679685971,0.685473183257393,0.463490076160538,0.46053620959872,2,FALSE
"74","5_83_7",0,0.143798045573971,0.906417753918278,1.36080637450371,0.0504732755028455,0.309736626661232,0.66253380772427,0.330799995339812,0.6342505159657,0.11237799753464,0.425564023704723,0.346624126962099,0.398162931626119,0.503972588907431,0.550881484254077,0.569028553187467,0.311741981506647,6,FALSE
"75","5_83_8",0,0.143058257690612,0.903827255171811,1.39119401454642,0.0509918507281883,0.608903254921005,0.643606093113043,0.470230495670312,0.778773502183724,0,0.395308580331721,0.226253348266059,0.244057782255759,0.399760949215393,0.56912489765579,0.129956250945902,0.200739363422237,6,FALSE
"76","5_84_12",0,0.207387967452563,0.89931406359806,1.37437587449845,0.0502460643211566,0.3080981104215,0.569151130694406,0,0.586936508632081,0,0.138800315989448,0.636064995068239,0.159160564353425,0.767112026816249,0.666532224690152,0.190426995871288,0.361188866428946,2,FALSE
"77","5_84_15",0,0.087221031683556,0.921465877942669,1.36902213805328,0.0516339660046276,0.802678080888351,0.275547261007668,0.412273711279553,0.351624578602872,0,0.758209387729196,0.201367192540178,0.405696864721985,0.555755949554196,0.189982800508334,0.624461358752938,0.319987345607013,1,TRUE
"78","5_84_19",0,0.142804967931591,0.904840176472552,1.39074825425837,0.0510023401406894,0.645145171598507,0.862415034053758,0.466542719073844,0.753152853449518,0,0.376349756726632,0.240152774649454,0.233385878268812,0.41233223628275,0.500034679679109,0.128945187509446,0.202229689121279,6,FALSE
"79","5_85_10",0,0.220365236807721,0.900670520783397,1.3714543285527,0.0504189578124595,0.33955516206003,0.711608291711713,0,0.79154077668282,0,0,0.401570414369609,0.699901009569355,0.560638665791503,0.504193304491883,0.187925034451484,0.377411243609767,6,FALSE
"80","5_85_7",0,0.121359077093661,0.905520724099521,1.3713974832391,0.051138882333695,0.310397742851136,0.625152349624453,0.424355321368232,0.414152056410826,0.110410784571404,0.559517973724272,0.312107388371127,0.276388540332852,0.703004982212323,0.351692184535401,0.68484514562867,0.324356200830108,3,FALSE
"81","5_85_9",0,0.121794974704375,0.910595588580386,1.37089361146961,0.0513483201181197,0.411883534998367,0.710625917385619,0.410667278668487,0.481121638179136,0.430803132690369,0.845108309416106,0.324529745777481,0.361375029241169,0.84352255237922,0.289488646112963,0.3329581628959,0.283264548528827,4,FALSE
"82","5_86_11",0,0.150166911521233,0.904187966177721,1.3908308200743,0.0509769359518627,0.615191449154417,0.632866792367909,0.496275286490246,0.788184508537493,0,0.501357338472287,0.274674755852238,0,0.454978193046166,0.528506854034392,0.129221528936276,0.207725342703649,6,FALSE
"83","5_87_11",0,0.080107599376055,0.91770681840586,1.39970982064912,0.0515469157135647,0.800277202384659,0.440068937581833,0.442524042704629,0.486843418016683,0,0.807126137250481,0.0628834449103918,0.423281643777792,0.61342502004477,0.289561187209668,0.728034452963207,0.177940069348999,1,FALSE
"84","5_87_19",0,0.153714245740048,0.902246211034768,1.36595532200719,0.0505566455586286,0.271449894084301,0.461741629773502,0.537710905478005,0.374123341832731,0.135204355945192,0.78717823137728,0,0.410540772182416,0.519853187430036,0.269652233131159,0.413536202308165,0.450472534870014,3,FALSE
"85","5_88_14",0,0.267626954717972,0.899410404961077,1.33991715402044,0.0501572834772642,0,0.26362371928484,0.665695227005791,0.112224195027079,0.445908334500015,0.691145331766742,0.461302903491607,0,0.55905696368346,0.580014885833129,0.318946959518072,1,5,FALSE
"86","5_88_17",0,0.295107656336499,0.897909447668851,1.36391730062438,0.0502119813535773,0.0518613187826694,0.566156332407941,0,0.727311441435763,0,0.0293320741935327,0.626580201847982,0,0.687704300247975,0.660338194138387,0.00165652100829577,0.442908504357979,2,FALSE
"87","5_88_7",0,0.164913011121641,0.901459714808905,1.36341656164558,0.0505986823091576,0.202438133077092,0.751151993876625,0.37168843108533,0.511704754792175,0,0.671394698540685,0.355067705533142,0.349008919088446,0.670383114354207,0.557420044082123,0.472441123905769,0.298097984879095,6,FALSE
"88","5_89_15",0,0.149007589406767,0.907271786147161,1.36410873138042,0.0506557307922002,0.310485052798646,0.672848634767882,0.42027059070591,0.575510298913231,0,0.510313752565372,0.211781359188179,0.370588547068995,0.742275477585109,0.540550561164754,0.369800628544879,0.303829318329734,6,FALSE
"89","5_89_4",0,0.144691407256024,0.909223890483738,1.37911323325922,0.0521011159329289,0.663738692083929,1,0.609388449721127,0.763906804144087,0,0.419679348924503,0.0966159398928863,0.242830038953858,0.483721291214472,0.494256204100551,0,0.168951556726205,6,FALSE
"90","5_90_12",0,0.134990622092209,0.908445703235684,1.36966995739312,0.050777186364325,0.357057756538467,0.594536238852013,0.482283495064605,0.388903093879097,0,0.598361906725936,0.350787203032849,0.243183834168907,0.817661978904529,0.581283293737598,0.475629550194614,0.231699440794656,6,FALSE
"91","5_91_10",0,0.138381681413412,0.901408920227724,1.36872273784652,0.0505843194144036,0.392954358662541,0.756315283886017,0.393087211122013,0.547246513515495,0,0.612421071327431,0.312812348807614,0.348818931464926,0.554914828485755,0.53380349039506,0.480315260052974,0.273369445910836,6,FALSE
"92","5_91_11",0,0.0699297210139498,0.922507635747638,1.37921390176947,0.0509432641365352,0.70866960557561,0.332044666342268,0.615068754727472,0.45698550760104,0,0.445711566207991,0.191985702496385,0.165930754442609,0.697508810942389,0.243278937634004,0.609331963622166,0.221761903243902,1,FALSE
"93","5_91_16",0,0.14531259094751,0.904460356211918,1.36130533052923,0.0508884548970932,0.237863852937712,0.671016080706319,0.348430279977663,0.603676261964872,0.0262554220821229,0.622087492466888,0.349981081262103,0.360395913067748,0.697562074054887,0.396010416324785,0.493085406501018,0.362431049725695,6,FALSE
"94","5_91_4",0,0.0685853924954031,0.922966845356935,1.38443442279496,0.0539608111842694,0.72567996638942,0.491055624727879,0.620795995594929,0.19846822586545,0,0.54127770367025,0.161394910362393,0.421409125083891,0.588613891887252,0.219984137480227,0.496100626718146,0.230259430198396,1,FALSE
"95","5_91_6",0,0.139403313200235,0.903990121001142,1.39035770848699,0.050978805774518,0.587982035483,0.602732579720722,0.47688649096769,0.621227118508201,0,0.40734308354065,0.212754000592666,0.234750781908069,0.363529798750558,0.585090274399651,0.131429058770159,0.21265951737001,6,FALSE
"96","5_91_7",0,0.118630295852459,0.910437635801441,1.37028186985562,0.0507313726837136,0.563777893788623,0.461853981542919,0.391322240977862,0.682656470908377,0,0.458512396773328,0.243208575708979,0.363741414950645,0.733743720960048,0.456929687793301,0.373247021046292,0.276315975586904,6,FALSE
"97","5_92_10",0,0.207508471064034,0.899560595442626,1.3724218576745,0.0502466302285693,0.283517687635658,0.569509173215888,0,0.571028413345524,0,0.237143249663356,0.644957544903462,0.131533315119619,0.801345546752778,0.648219239984311,0.192416644877958,0.364611206934494,2,FALSE
