"","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"45",2.9083675,0.7469227,0.01536246,0.6540215,0.9241172,0.000852483,2.140035,0.6717168,0.266619,0.7187875,0.7872903,0.2978577,1.5402,0.7780223,0.2555343,1.6225125,0.371372,0.3797015,2.2222625,0.644575,0.0728043,0.6420029,0.684451866886421,0.755314544038573,0.620782211971376,0.054325214457685,0.63011663501534,1.03144721818978,0.63011663501534,0.0345094160888905,0,46524.6155555499,0.00675446,6788164.2892316,1e-04,0,0.0719189643859863,142.217734098434,"1_99_18",1,99,18,1880,TRUE,TRUE,6,0.0219397632793318,1,FALSE
"46",2.1942675,0.7621547,0.00392235,0.6575015,0.9443731,0.002913816,2.083745,0.5549834,0.2813883,0.681996,0.7152232,0.2853303,1.7565125,0.8607182,0.115731,1.5225175,0.4318828,0.560893,2.4066425,0.6479364,0.0683934,0.6394094,0.65259622487994,0.733502837049684,0.602831136404691,0.0564788932412768,0.685921977252717,1.05549607194343,0.685921977252717,0.0307502759402902,0,63442.6945959295,0.009247,6788164.2892316,1e-04,0,0.0799539089202881,142.597929000854,"1_100_3",1,100,3,1884,TRUE,TRUE,3,0.0268466163963699,1,FALSE
"47",2.64881,0.731515,0.02363838,0.68839675,0.8490723,0.0373065,2.1768175,0.6745119,0.2657271,0.7569175,0.5688224,0.2889642,1.51991,0.8262992,0.2153676,1.666555,0.3743568,0.3800785,2.7400125,0.6876698,0.0697377,0.6400754,0.672386677305414,0.758455337661883,0.618461384940118,0.0548465971994495,0.651975636485144,1.03821677675621,0.651975636485144,0.0308434217884847,0,53273.819610286,0.00774882,6788164.2892316,1e-04,0,0.0825679302215576,142.761434078217,"1_100_5",1,100,5,1886,TRUE,TRUE,4,0.0228929028541849,1,FALSE
"48",2.9963425,0.7541397,0.02542875,0.6417755,0.9163843,0.002168811,2.115955,0.688906,0.2703591,0.6755705,0.7910192,0.2948952,1.3733375,0.5475354,0.2653719,2.077685,0.7119605,0.4498195,2.3397975,0.5756971,0.0669783,0.6404036,0.673501771332229,0.774470000539466,0.621073657574145,0.0547531772450379,0.629991665521144,1.03465650348889,0.629991665521144,0.0332451606919168,0,49820.5506262881,0.00724005,6788164.2892316,1e-04,0,0.0871210098266602,142.937160015106,"1_100_7",1,100,7,1888,TRUE,TRUE,5,0.0224441168263987,1,FALSE
"49",2.993465,0.7512627,0.02828211,0.64176675,0.9149766,0.01193097,2.1440275,0.6697022,0.2661351,0.69322075,0.8810497,0.2990559,1.5412475,0.8500775,0.0683529,2.358675,0.7707136,0.464923,2.3134425,0.59491,0.070119,0.6408155,0.682123496833222,0.757338449268344,0.623119149873466,0.0545252738324107,0.627505232447712,1.02826414867125,0.627505232447712,0.0323722556164086,0,48474.8637564503,0.00704179,6788164.2892316,1e-04,0,0.0750720500946045,143.184661149979,"1_100_10",1,100,10,1891,TRUE,TRUE,1,0.0209020694918833,1,FALSE
"50",2.941395,0.7844854,0.002864937,0.61740875,0.9584018,0.002497827,2.109075,0.7445014,0.253212,0.70733,0.9112981,0.2931534,1.7910525,0.983942,0.1643169,2.01828,0.5831913,0.421289,2.020415,0.5911629,0.07215,0.6422129,0.686994026864727,0.759397912964724,0.619096449356988,0.0541059409947452,0.624836746398443,1.03373725721652,0.624836746398443,0.0355259600613245,0,44394.9062387486,0.00644069,6788164.2892316,1e-04,0,0.077160120010376,143.667670965195,"1_100_16",1,100,16,1897,TRUE,TRUE,4,0.0226028068368948,1,FALSE
"51",2.9831475,0.7768239,0.00506754,0.61181,0.8868443,0.046674,2.1690175,0.6604685,0.2635659,0.67805375,0.8379234,0.2950608,1.63745,0.9440161,0.1287771,1.5692125,0.34453834,0.3457114,2.0015325,0.6471153,0.072621,0.6425081,0.6833193183381,0.758079485434882,0.622827847613549,0.0544226177200748,0.626546366860598,1.02866145966832,0.626546366860598,0.0351318699561242,0,45349.633945353,0.00658135,6788164.2892316,1e-04,0,0.0701360702514648,144.051483154297,"1_101_1",1,101,1,1901,TRUE,TRUE,5,0.0214419520154998,1,FALSE
"52",2.899165,0.7475772,0.0308604,0.6467035,0.8716739,0.0474315,2.1374275,0.6588298,0.2649741,0.6776105,0.9379898,0.2835516,1.65343,0.9695598,0.0403761,2.8396525,0.8852812,0.403676,2.458915,0.5891658,0.0717675,0.6408869,0.68204487410708,0.752820380697369,0.620885847468929,0.0545320164833824,0.633319990703299,1.03130626772112,0.633319990703299,0.0313099933304623,0,48961.5264648502,0.00711349,6788164.2892316,1e-04,0,0.0679259300231934,144.205754041672,"1_101_3",1,101,3,1903,TRUE,TRUE,5,0.0214093662637292,1,FALSE
"53",2.783265,0.7474547,0.01388019,0.666535,0.8657232,0.02763843,2.1917275,0.6552206,0.2694192,0.72762825,0.6689315,0.2793492,1.3616625,0.8297509,0.1830675,2.0244025,0.6902731,0.5193845,2.559475,0.6347694,0.0724287,0.6401978,0.6716824467331,0.765443656769545,0.62077214550331,0.0549055140893622,0.642475003915804,1.03506806024507,0.642475003915804,0.0311015777128733,0,52114.9243406596,0.00757808,6788164.2892316,1e-04,0,0.0753049850463867,145.102504968643,"1_101_15",1,101,15,1915,TRUE,TRUE,4,0.0222193171388821,1,FALSE
"54",2.88297,0.7513789,0.02542875,0.6417755,0.9163843,0.002168811,2.115955,0.688906,0.2703591,0.6755705,0.7910192,0.2948952,1.3733375,0.5475354,0.2653719,2.077685,0.7119605,0.382623,2.5828575,0.6172876,0.0740973,0.6410189,0.682684622109122,0.75395017686598,0.622896126887919,0.0544771277395428,0.631870959441129,1.02856834643529,0.631870959441129,0.031052621042626,0,49020.23821419,0.00712214,6788164.2892316,1e-04,0,0.065047025680542,145.3112449646,"1_101_18",1,101,18,1918,TRUE,TRUE,3,0.0207635337888496,1,FALSE
"55",2.98685,0.7761967,0.00904176,0.615016,0.9610548,0.00345837,2.0930925,0.7409636,0.2527209,0.6912935,0.8988227,0.2946264,1.9779525,0.9542067,0.1766115,2.14298,0.507676,0.419002,2.259555,0.6103422,0.0687543,0.6417485,0.682513045996538,0.758823348897675,0.626448557406178,0.0544918539571966,0.625582364758706,1.0237121730244,0.625582364758706,0.0334672252375906,0,48406.8531520128,0.00703177,6788164.2892316,1e-04,0,0.0632760524749756,145.853492021561,"1_102_6",1,102,6,1925,TRUE,TRUE,1,0.0200983125835993,1,FALSE
"56",2.8879075,0.7800747,0.002696826,0.62439175,0.9401416,0.02895309,2.1161575,0.6794322,0.2631003,0.6780765,0.8076421,0.2841615,1.8819475,0.7465993,0.2529072,2.0363675,0.5771825,0.3906885,2.1368,0.6458385,0.0690741,0.6422129,0.68514925917982,0.755919757748088,0.621464965726002,0.0542651492282933,0.629336876097738,1.03051827742682,0.629336876097738,0.033204623044879,0,44704.0762020348,0.00648624,6788164.2892316,1e-04,0,0.0638430118560791,145.989216089249,"1_102_8",1,102,8,1927,TRUE,TRUE,4,0.0215274433850783,1,FALSE
"57",2.8788175,0.8395257,0.0437064,0.64338475,0.8854317,0.00446895,2.1998875,0.6502926,0.2730939,0.7182205,0.8001297,0.293328,1.4541175,0.7999652,0.0643011,1.9870975,0.6556714,0.4116495,2.6006875,0.6217487,0.0736449,0.6411617,0.682622936333743,0.754649083312681,0.631738696421086,0.0544824226303634,0.630972904053541,1.01643755221473,0.630972904053541,0.0325921036595237,0,49091.6425613639,0.00713266,6788164.2892316,1e-04,0,0.0690629482269287,146.064285039902,"1_102_9",1,102,9,1928,TRUE,TRUE,4,0.018404776549369,1,FALSE
"58",2.9963425,0.7541397,0.02542875,0.6417755,0.9163843,0.002168811,2.231845,0.5915199,0.2846343,0.7006045,0.7477627,0.2981013,1.0479575,0.7950134,0.2653719,2.077685,0.7119605,0.4498195,2.3397975,0.5756971,0.0669783,0.6404036,0.671074474854327,0.773290532834805,0.621294596057287,0.0549563270430783,0.631636869835426,1.03435482379016,0.631636869835426,0.0326113213414575,0,49820.5506262881,0.00724005,6788164.2892316,1e-04,0,0.0671389102935791,147.601677179337,"1_103_10",1,103,10,1948,TRUE,TRUE,5,0.0222813318025492,1,FALSE
"59",2.98685,0.7761967,0.00904176,0.615016,0.9610548,0.00345837,2.0930925,0.7412471,0.2527209,0.6912935,0.8988227,0.2946264,1.9779525,0.9542067,0.1766115,2.14298,0.507676,0.419002,2.259555,0.6103422,0.0687543,0.6417485,0.682519841221479,0.758824033717152,0.626444039403108,0.0544912708050674,0.625581476589619,1.02371836376579,0.625581476589619,0.033473383323561,0,48406.8531520128,0.00703177,6788164.2892316,1e-04,0,0.0638468265533447,148.085309028625,"1_103_17",1,103,17,1955,TRUE,TRUE,1,0.0201006922236182,1,FALSE
"60",2.8788175,0.8395257,0.0437064,0.64209025,0.9090672,0.01043856,2.1552,0.66582,0.2675268,0.69822075,0.8648657,0.2979102,1.5238225,0.8400549,0.0675426,1.9870975,0.6556714,0.4116495,2.6006875,0.6217487,0.0736449,0.6411617,0.682973799520572,0.755195030546456,0.632035319656052,0.0544522988994219,0.630270502448329,1.01602811504543,0.630270502448329,0.0309477368639403,0,49091.6425613639,0.00713266,6788164.2892316,1e-04,0,0.0694479942321777,148.3504550457,"1_104_1",1,104,1,1958,TRUE,TRUE,2,0.0180250946810821,1,FALSE
"61",2.9275875,0.7597404,0.0558066,0.612616,0.9139133,0.0532965,2.1271225,0.6681195,0.2620389,0.67431175,0.6963323,0.282711,1.6753875,0.9586258,0.0446667,2.2969675,0.5985248,0.364685,2.2839125,0.62739,0.0738144,0.6422126,0.68453441918024,0.753964783333212,0.622231316020715,0.0543181078328181,0.631852204013217,1.02947459846909,0.631852204013217,0.0322975044422841,0,48140.1049729317,0.00699247,6788164.2892316,1e-04,0,0.0682229995727539,148.423266172409,"1_104_2",1,104,2,1959,TRUE,TRUE,5,0.0211556256105825,1,FALSE
"62",2.98611,0.776322,0.00824691,0.6187485,0.9447931,0.00731346,2.109435,0.7271547,0.2555001,0.69651775,0.8667214,0.2955657,1.885235,0.786605,0.2552847,1.50164,0.30738948,0.3653815,2.0015325,0.6471153,0.072621,0.6419006,0.68547535379434,0.759568408292749,0.62325809689892,0.0542370404216792,0.624615321416932,1.02807458290291,0.624615321416932,0.0346782317262627,0,45349.633945353,0.00658135,6788164.2892316,1e-04,0,0.0752079486846924,148.578459024429,"1_104_4",1,104,4,1961,TRUE,TRUE,2,0.021239139593704,1,FALSE
"63",2.899165,0.7475772,0.0308604,0.6467035,0.8716739,0.0474315,2.1374275,0.6588298,0.2649741,0.6776105,0.9379898,0.2835516,1.65343,0.5701048,0.0961524,2.2155125,0.8852812,0.403676,2.458915,0.5891658,0.0717675,0.6408869,0.682044875560847,0.752820342507472,0.620885829355407,0.0545320163587157,0.633320039628095,1.03130629235828,0.633320039628095,0.0313100677935814,0,48961.5264648502,0.00711349,6788164.2892316,1e-04,0,0.0619471073150635,148.720628023148,"1_104_6",1,104,6,1963,TRUE,TRUE,6,0.0214093828562013,1,FALSE
"64",2.9786275,0.7782974,0.0439224,0.65548925,0.7877404,0.0574014,2.2699225,0.5964059,0.2783163,0.72870825,0.6656695,0.2992812,1.4386,0.4637839,0.2575191,2.3690975,0.8498514,0.4724605,2.5494325,0.6441865,0.0743292,0.6410138,0.680940631716734,0.754579758427825,0.630210620281568,0.0546266279043616,0.631062039719039,1.01854418963605,0.631062039719039,0.0322852769234517,0,48666.6780959117,0.00707005,6788164.2892316,1e-04,0,0.0658299922943115,149.287300109863,"1_104_14",1,104,14,1971,TRUE,TRUE,3,0.0187933496483394,1,FALSE
"65",2.7261825,0.7512746,0.01929957,0.652882,0.8771731,0.02521062,2.1787625,0.6727038,0.2671731,0.7225795,0.7218417,0.2961285,1.47798,0.9032565,0.2378925,1.74338,0.880811,0.453791,2.49396,0.6146976,0.0712188,0.64205,0.685991137554897,0.747989919014392,0.613247269754566,0.0541925509624496,0.639478318278204,1.0416440865644,0.639478318278204,0.0310250518588188,0,46846.4781166702,0.00680188,6788164.2892316,1e-04,0,0.063878059387207,149.91881608963,"1_105_3",1,105,3,1979,TRUE,TRUE,3,0.0236950428343528,1,FALSE
"66",2.9144475,0.8370365,0.0435414,0.643212,0.9124545,0.00611499,2.1536625,0.66582,0.2675268,0.69822075,0.8648657,0.2979102,1.5238225,0.8400549,0.0675426,1.9870975,0.6556714,0.4116495,2.6006875,0.6217487,0.0736449,0.6409331,0.682450380115049,0.755988940842938,0.633135891363492,0.0544972315192234,0.629247678877024,1.01450752184082,0.629247678877024,0.0309364506286738,0,49204.7220693408,0.00714932,6788164.2892316,1e-04,0,0.0656960010528564,150.569130182266,"1_105_12",1,105,12,1988,TRUE,TRUE,1,0.0177013565545538,1,TRUE
"67",2.98611,0.776322,0.00824691,0.6187485,0.9447931,0.02488683,2.1255675,0.7164349,0.2601777,0.686758,0.9048574,0.2895006,1.88114,0.9970873,0.2552847,1.50164,0.30738948,0.3653815,2.0015325,0.6471153,0.072621,0.6419006,0.684974388979243,0.758640454102344,0.623178378893718,0.0542802167492681,0.625819523029719,1.02818334664712,0.625819523029719,0.0349338748011746,0,45349.633945353,0.00658135,6788164.2892316,1e-04,0,0.0624539852142334,150.782804965973,"1_105_15",1,105,15,1991,TRUE,TRUE,4,0.0213058038050553,1,FALSE
"68",2.993465,0.7512627,0.02828211,0.64176675,0.9149766,0.01193097,2.1699,0.7593617,0.2529177,0.69322075,0.8810497,0.2990559,1.5412475,0.8500775,0.0683529,2.358675,0.7707136,0.464923,2.3134425,0.59491,0.070119,0.6408155,0.685118820237936,0.757941326453047,0.621488570407234,0.0542677722708801,0.626725249277682,1.03048614640529,0.626725249277682,0.0348440650165563,0,48474.8637564503,0.00704179,6788164.2892316,1e-04,0,0.0644011497497559,152.241567134857,"1_106_16",1,106,16,2011,TRUE,TRUE,4,0.0217864508502584,1,FALSE
"69",1.4779825,0.8938177,0.2194482,0.9618425,0.7233425,0.1506243,2.7775075,0.9631268,0.0977262,1.1878725,0.8091569,0.00165963,1.001045,0.4166333,0.2144802,0.61149025,0.8573393,0.34085335,2.49664,0.942068,0.01528233,0.6259583,0.641855151061611,0.737608531141296,0.47307268185367,0.0558931756737124,0.724837836246565,1.22849195809197,0.724837836246565,0.0181330993671201,0,10558.2051591516,0.00145553,6788164.2892316,1e-04,0,0.0659980773925781,150.006815910339,"2_106_4",2,106,4,1999,FALSE,TRUE,5,0.0681456067188539,3,FALSE
"70",1.50757,0.9821262,0.1280193,0.8764975,0.5813538,0.1666572,2.979565,0.8649609,0.0338736,1.507725,0.5938677,0.1531974,1.1229575,0.305187483,0.2591568,2.119655,0.7539584,0.4191495,2.1585525,0.8811652,0.0481809,0.6313172,0.666951494281554,0.734565430202878,0.440364748559703,0.0546783867395496,0.717235237417149,1.26187043861828,0.717235237417149,0.0308314117813738,0,1185.57213056825,7.46603e-05,6788164.2892316,1e-04,0,0.0618278980255127,150.14368891716,"2_106_6",2,106,6,2001,TRUE,TRUE,5,0.0767701730281986,6,FALSE
"71",1.432925,0.8923981,0.1649094,1.033725,0.6429692,0.2037951,2.7086,0.997221,0.1584255,1.453585,0.659912,0.0464688,0.73166425,0.6335535,0.2900406,0.6430615,0.6113936,0.460713,2.616875,0.9229524,0.01609617,0.6256952,0.637778094058785,0.727210590328323,0.483051483788536,0.0562104143467871,0.739060093963719,1.21680393921674,0.739060093963719,0.0174501763622188,0,10616.7132839272,0.00146415,6788164.2892316,1e-04,0,0.0675699710845947,150.849014997482,"2_106_16",2,106,16,2011,FALSE,TRUE,5,0.0652490005825806,3,FALSE
"72",2.913235,0.9261577,0.0539955,0.56705375,0.6542126,0.1684017,1.5844075,0.9105589,0.055467,0.514713975,0.8384666,0.296991,0.720721,0.8133653,0.0361467,1.8509325,0.6390282,0.5398445,2.477575,0.5792076,0.1232115,0.6422318,0.685299580671655,0.763462368579358,0.640546318780464,0.054170179633231,0.618600066135523,1.00269095995297,0.618600066135523,0.0573064603292736,0,96538.4737613153,0.014123,6788164.2892316,1e-04,0,0.0797710418701172,139.63069486618,"3_97_14",3,97,14,1838,TRUE,TRUE,2,0.0219373958590272,2,FALSE
"73",2.98664,0.9604871,0.00618705,0.519285875,0.6379866,0.1687044,1.61344,0.8759572,0.0620904,0.5046387,0.7591846,0.2939109,0.62729875,0.78769,0.02931546,1.9641775,0.7441542,0.3453403,2.811395,0.5820748,0.1698261,0.6418688,0.6912203045374,0.763284761570268,0.639294032332093,0.0536581854627981,0.618832264054286,1.0044360590223,0.618832264054286,0.087064045277197,0,77231.4713339281,0.0112785,6788164.2892316,1e-04,0,0.0663330554962158,143.516624927521,"3_100_8",3,100,8,1889,TRUE,TRUE,4,0.031093272356766,2,FALSE
"74",2.87385,0.9470653,0.00646167,0.52586,0.6689315,0.1647744,1.70293,0.7627791,0.0827025,0.5585115,0.9555927,0.2789265,0.69148275,0.6159611,0.0398274,2.0427125,0.6002195,0.6265465,1.8407175,0.568261,0.0762177,0.6407483,0.677009583766546,0.777776178175169,0.632887663435184,0.0543756808730291,0.624408677331818,1.01685554562849,0.624408677331818,0.0427489756743956,0,89537.8612446666,0.0130916,6788164.2892316,1e-04,0,0.0632150173187256,143.731442928314,"3_100_11",3,100,11,1892,TRUE,TRUE,6,0.0205428730950797,2,FALSE
"75",2.96306,0.8553499,0.0667203,0.53703525,0.7346405,0.1767234,1.7109325,0.886817,0.0734541,0.56692175,0.8214139,0.2841078,0.509262875,0.8709242,0.0659991,1.9843975,0.6971331,0.415068,2.5024975,0.5672446,0.1444116,0.6400898,0.68838995110445,0.783025910745414,0.628993590205223,0.0534091439702091,0.616989197993464,1.02223436898206,0.616989197993464,0.0383250626053771,0,84138.4165510521,0.0122961,6788164.2892316,1e-04,0,0.0644659996032715,143.800293922424,"3_100_12",3,100,12,1893,TRUE,TRUE,1,0.0206796368993431,2,FALSE
"76",2.98664,0.9604871,0.00618705,0.519285875,0.6379866,0.1687044,1.61344,0.8759572,0.0620904,0.5046387,0.7591846,0.2974257,0.960135,0.6088932,0.02927289,2.106405,0.6209024,0.5336365,2.2575625,0.5729531,0.1829295,0.6409406,0.685775631173598,0.762330174660246,0.638189545994308,0.0541291922380011,0.620078771949632,1.00597268173297,0.620078771949632,0.07086018246765,0,85933.0277100611,0.0125605,6788164.2892316,1e-04,0,0.0749950408935547,145.73360991478,"3_101_19",3,101,19,1919,TRUE,TRUE,4,0.0263108165714224,2,FALSE
"77",2.87385,0.9470653,0.00646167,0.5201513,0.604871,0.1652226,1.6683475,0.8301646,0.071793,0.51147435,0.9410292,0.29898,0.69148275,0.6159611,0.0398274,2.0427125,0.6002195,0.6265465,1.8407175,0.568261,0.0762177,0.6407483,0.678392724358464,0.778786361358798,0.631520288704504,0.0542591295799659,0.622987844928931,1.01874751455255,0.622987844928931,0.0555741237278188,0,89537.8612446666,0.0130916,6788164.2892316,1e-04,0,0.0655298233032227,145.977082967758,"3_102_3",3,102,3,1922,TRUE,TRUE,3,0.0239260011838231,2,FALSE
"78",2.96306,0.8553499,0.0667203,0.53703525,0.7346405,0.1767234,1.7109325,0.886817,0.0734541,0.56692175,0.8214139,0.2841078,0.509262875,0.8709242,0.0659991,1.9843975,0.6557575,0.5340425,2.1599675,0.6216675,0.0589422,0.6405437,0.666766681873971,0.773648113651058,0.640409147897299,0.0553150258591821,0.631138544023646,1.00791314777999,0.631138544023646,0.0320556235144814,0,61642.3140742686,0.00898175,6788164.2892316,1e-04,0,0.065281867980957,146.046799898148,"3_102_4",3,102,4,1923,TRUE,TRUE,3,0.0165516395113908,5,TRUE
"79",2.9222925,0.9386401,0.02339898,0.5020090075,0.6854816,0.1735281,1.701805,0.6944325,0.1230483,0.6937735,0.9010151,0.2967279,0.96547,0.5950682,0.0304677,2.1597575,0.5988951,0.580123,2.0853475,0.5862251,0.1637274,0.640529,0.68636509929529,0.778036510665572,0.629455836368169,0.0535823901272154,0.624042826587202,1.02159735682227,0.624042826587202,0.0724960866165947,0,70265.4749931907,0.0102522,6788164.2892316,1e-04,0,0.0634479522705078,146.497948884964,"3_102_10",3,102,10,1929,TRUE,TRUE,6,0.0288696264554281,2,FALSE
"80",2.883535,0.8576396,0.057048,0.53573,0.7256231,0.1754196,1.72559,0.855954,0.0799215,0.57444125,0.8390203,0.286947,0.61607925,0.564194,0.02926224,2.01591,0.6426241,0.543376,2.151795,0.6114685,0.0843948,0.6405767,0.698358732221927,0.782921266594945,0.617973746812224,0.0525478883789664,0.617137963516371,1.03730477372741,0.617137963516371,0.0649793119756196,0,66935.5346202337,0.0097616,6788164.2892316,1e-04,0,0.0675492286682129,147.399043083191,"3_103_3",3,103,3,1941,TRUE,TRUE,2,0.0294194410488158,2,FALSE
"81",2.792205,0.8173581,0.0756258,0.54711375,0.7382861,0.1757478,1.7103725,0.8714212,0.0869904,0.59750375,0.9943601,0.2860524,0.56893725,0.8431552,0.0649587,2.002895,0.6855607,0.422268,2.46384,0.5673545,0.1393143,0.6401582,0.688131449474073,0.776872279454823,0.62044013791876,0.0534312926279685,0.625677284440302,1.0339508917142,0.625677284440302,0.0365293624737857,0,88585.5770328324,0.0129513,6788164.2892316,1e-04,0,0.0699241161346436,149.408365011215,"3_104_11",3,104,11,1968,TRUE,TRUE,5,0.0228146447308617,2,FALSE
"82",2.9222925,0.9386401,0.02339898,0.5020090075,0.724809,0.1760844,1.7091075,0.8483401,0.0833727,0.592292,0.837334,0.2866317,0.60050425,0.815753,0.058893,2.01947,0.5988951,0.580123,2.0853475,0.5862251,0.1637274,0.640529,0.69148308263993,0.781820998291801,0.627148288425063,0.0531434055657859,0.61869997537109,1.02477339677315,0.61869997537109,0.0591862440204185,0,70265.4749931907,0.0102522,6788164.2892316,1e-04,0,0.0677258968353271,150.993022918701,"3_105_13",3,105,13,1989,TRUE,TRUE,3,0.0258438796108912,2,FALSE
"83",2.8812725,0.9112953,0.0611991,0.545353,0.741518,0.1795266,1.61458,0.9774432,0.0505845,0.5218397,0.865159,0.2913123,0.642755,0.8112324,0.0828384,2.0064575,0.6535175,0.4548765,2.3383325,0.5600941,0.0714843,0.6396221,0.664335474980126,0.772658366227163,0.63991036002265,0.0554322634603157,0.631557812671699,1.00708258346942,0.631557812671699,0.0325885442998237,0,122871.202401601,0.0180026,6788164.2892316,1e-04,0,0.0682840347290039,151.368757963181,"3_105_18",3,105,18,1994,TRUE,TRUE,4,0.0164923818324705,5,FALSE
"84",2.835225,0.992664,0.0365496,0.55115025,0.7192167,0.1805691,1.63694,0.994421,0.15693,0.59679575,0.9763904,0.2979858,0.69470675,0.7178062,0.077415,2.17076,0.7314954,0.6399885,2.14033,0.5594809,0.00866031,0.641489,0.678591877879879,0.755824765326742,0.639945287269155,0.0548273260369654,0.629459328488174,1.00504824245232,0.629459328488174,0.0348127942825817,0,54007.0716659128,0.00785685,6788164.2892316,1e-04,0,0.0678260326385498,152.060581922531,"3_106_8",3,106,8,2003,TRUE,TRUE,5,0.0165640454771672,5,FALSE
"85",2.759445,0.9466551,0.0524847,0.561443,0.7269531,0.1786446,1.6543975,0.8711461,0.0782637,0.62936825,0.8205886,0.2876295,0.56017975,0.8404462,0.0748413,1.8962475,0.664875,0.5570105,2.249905,0.5052813,0.0992799,0.6412004,0.694439333443437,0.762879219581051,0.623657960816585,0.0533777593451045,0.61936213081189,1.02597551995075,0.61936213081189,0.0479888053791395,0,83290.6596154991,0.0121712,6788164.2892316,1e-04,0,0.0691790580749512,152.437798023224,"3_106_13",3,106,13,2008,TRUE,TRUE,2,0.023420657959425,2,FALSE
"86",2.96306,0.8553499,0.0667203,0.53703525,0.7346405,0.1767234,1.7109325,0.886817,0.0734541,0.56692175,0.8214139,0.2841078,0.509262875,0.8709242,0.0659991,1.9843975,0.6640322,0.5102475,2.228475,0.6107832,0.1444116,0.6400898,0.688399436515928,0.782889610003483,0.630011071863475,0.0534083310767155,0.617182960490235,1.02083167243513,0.617182960490235,0.0377395138543882,0,84138.4165510521,0.0122961,6788164.2892316,1e-04,0,0.0649068355560303,152.793586969376,"3_106_18",3,106,18,2013,TRUE,TRUE,1,0.0202807065367007,2,TRUE
"87",2.9032475,0.6722082,0.1213935,1.084335,0.4360548,0.02423325,2.5654975,0.961633,0.1424631,1.374965,0.6474926,0.2132022,0.8530325,0.3755657,0.1660344,1.93922,0.5428706,0.4774825,2.4824875,0.9102229,0.273084,0.6236105,0.667543538438105,0.748410792612775,0.583097402019096,0.0539228304200505,0.70987367766494,1.09264450825107,0.70987367766494,0.0308816565239239,0,34092.1820395814,0.00492279,6788164.2892316,1e-04,0,0.0644340515136719,92.2987971305847,"4_66_2",4,66,2,1237,TRUE,TRUE,5,0.0356229494159137,6,FALSE
"88",2.781735,0.7729529,0.1289142,0.94415,0.5904755,0.0722913,2.354825,0.9723871,0.1351647,1.3505225,0.6543701,0.2703144,0.90073,0.6276308,0.1373742,0.53133675,0.4734446,0.5106425,1.9626625,0.9627684,0.2456481,0.6205238,0.663171075444757,0.73571219169485,0.604059453749908,0.0544032966068214,0.725691605234408,1.07309815282814,0.725691605234408,0.0191982109891314,0,39449.4764484098,0.00571208,6788164.2892316,1e-04,0,0.0654010772705078,99.0242400169373,"4_70_15",4,70,15,1326,FALSE,TRUE,6,0.0300402173798029,6,TRUE
"89",2.9443675,0.6112676,0.1843602,1.164745,0.34166974,0.0363438,2.7171325,0.9454175,0.101475,1.208645,0.5895249,0.036345,1.6409275,0.5420446,0.2436204,0.55480175,0.4674113,0.352155,2.72072,0.8773922,0.2876595,0.6247952,0.664232564227705,0.753465379025068,0.558268732553956,0.0541906771956851,0.701728890019683,1.12808056696268,0.701728890019683,0.00409979519468037,0,33187.4781009116,0.0047895,6788164.2892316,1e-04,0,0.0690760612487793,117.140921115875,"4_83_9",4,83,9,1567,FALSE,TRUE,2,0.0431689095432141,3,FALSE
"90",2.9443675,0.6112676,0.1843602,1.164745,0.34166974,0.0363438,2.7171325,0.9454175,0.101475,1.208645,0.5895249,0.036345,1.6409275,0.4799504,0.2681058,0.55480175,0.4674113,0.352155,2.72072,0.8773922,0.2876595,0.6247952,0.664247528461945,0.75352406941121,0.558248343431977,0.0541894696172601,0.701645357753958,1.12810660123801,0.701645357753958,0.00399156614861049,0,33187.4781009116,0.0047895,6788164.2892316,1e-04,0,0.0769720077514648,119.45681810379,"4_85_1",4,85,1,1597,FALSE,TRUE,1,0.0431753249680365,3,FALSE
"91",2.9443675,0.6112676,0.1843602,1.164745,0.34166974,0.0363438,2.7171325,0.9454175,0.101475,1.208645,0.612396,0.036345,1.6409275,0.4799504,0.2681058,0.55480175,0.4674113,0.352155,2.72072,0.8773922,0.2876595,0.6247952,0.66430494518421,0.753426394639998,0.558437530982547,0.0541848359733997,0.701784369829727,1.1278650100895,0.701784369829727,0.00440939056049503,0,33187.4781009116,0.0047895,6788164.2892316,1e-04,0,0.0677609443664551,128.589738130569,"4_91_7",4,91,7,1717,FALSE,TRUE,3,0.043115881097742,3,TRUE
