"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_adv","fb_awareness","fb_consideration","fb_intent","fb_loyalty","ga_brand","ga_other","ga_nonbrand","ga_shoppmax","tiktok_cost","influencer_cost","other_cost","cluster","top_sol"
"81","3_225_3",0,0.21950258143571,0.935006905055383,1.32588967139143,0.0585763117589172,0.273715949772635,0,0.397208404444567,0.13396413197078,0.317386537368403,0.718380353970435,0.7216360307272,0.348262489199893,0.618277539647379,0.27552565489033,0.122359958918385,0.132610432272932,4,FALSE
"82","3_226_6",0,0.186622657419533,0.935116219069097,1.3293418563087,0.0591691019658552,0.0853458216282309,0.302904760830836,0.50637184448319,0.205216259523031,0.832345607390103,0.425320562754043,0.0288277813356407,0.280471717073102,0.810035002454565,0.354399734171836,0.408108184166164,0.0637081820026887,8,FALSE
"83","3_226_7",0,0.176462347098392,0.937202862032809,1.33374920634372,0.0585351593247048,0.516260042538083,0.524897080896856,0.388514159110816,0.362386588689956,0,0.529864125064607,0.0980261871025427,0.615445621559192,0.405892370201414,0.363973352798978,0.999080219538756,0.15452085379494,19,TRUE
"84","3_227_2",0,0.1483236172586,0.942308682145415,1.34678190123228,0.0602094129923499,0.580162106506084,0.115938868349411,0.335900067145971,0.112361353935518,0.696079880753134,0.291583176736599,0.626125162594185,0.32891141115277,0.584825880559345,0.264051968012171,0.0550848392886924,0.125686434245421,4,FALSE
"85","3_227_7",0,0.171744139967704,0.937086282180891,1.33556064740167,0.0592632458017826,0.438124283025959,0.0745100870708738,0.724386553022645,0.201179816623812,0.368286753410847,0.432799087526694,0.00918202815194697,0.270707040376501,0.558660699469044,0.218543379845653,0.277135351257371,0.589097472502176,9,FALSE
"86","3_228_4",0,0.108833573512392,0.946611593894688,1.34388033130064,0.060793573697478,0.718965753501643,0.280021651236181,0.321734434183107,0.270142742768558,0.514576107040863,0.36032826511046,0.141702562902354,0.321665196688006,0.554607039512844,0.284845530209542,0.441696048734116,0.0478063915566589,1,FALSE
"87","3_231_2",0,0.143841726637981,0.942826192695012,1.34051520405733,0.061136095640659,0.803028034358092,0.453904025862254,0.493747729763004,0.364140604396343,0.388032207445457,0.450423133072311,0.069388379394114,0.544833430880075,0.363747430715907,0.468713695141448,0.679312672631083,0,1,FALSE
"88","3_231_4",0,0.167451489683675,0.938696535175722,1.3420552324139,0.059166402109585,0.516533022863592,0.151482162350697,0.30292626133718,0.111111595735112,0.435388358093119,0.343089416698563,0.290388522902586,0.434615831106928,0.530983036106697,0.205728469503341,0,0.0866924096594859,4,FALSE
"89","3_232_5",0,0.231355839589395,0.928126578923074,1.33187133397632,0.0572640844513083,0,0.356364406333881,0.0766835314946546,0.28903744691697,0.510085289125441,0.619511289716775,0.21570771145442,0.469498867763873,0.705775348396732,0.403583481460736,0.579309479056063,0.237644220883643,2,FALSE
"90","3_232_6",0,0.100574134634595,0.954021570674971,1.35992727741799,0.0645161356452983,0.780625812538741,0.195062131463262,0.363108003341354,0.257647654791766,0.772620603750833,0.260222672538935,0.165729032110219,0.323939539431273,0.530902224146369,0.433282111069488,0.409539496981105,0.141680056411622,15,FALSE
"91","3_235_2",0,0.239450168242383,0.92237989875399,1.32778297275775,0.0588770553139926,0,0.490000252444048,0.775728958079549,0.541584562841542,0.636146236561334,0.825941174014764,0.0462016423896499,0.000807375300192632,0.583764662184385,1,0.833572604660878,0,17,FALSE
